"","LA1_edulis","LA10_umbellifera","LA12_capitataESU2","LA13_cylindrica","LA17_NA","LA18_chartacea","LA19_venusta","LA2_heterophylla","LA20a_nobilis","LA20b_nobilis","LA22_bourgonii","LA23_alata","LA25_acreana","LA26_setosa","LA28_venusta","LA3_alba","LA31_spectabilis","LA32_brachystachys","LA33_capitataESU1","LA34_tenuistipula","LA35_capitataESU3","LA37_punctata","LA4_thibaudiana","LA41_NA","LA42_fosteriana?","LA43_marginata","LA44_suaveolens","LA45_sapindoides","LA46_tomentosa","LA48_NA","LA49_ruiziana","LA55_NA","LA59_coruscans","LA6_NA","LA60_laurina","LA7_leiocalycina","LA8_auristellae","LA9_poeppigiana"
"LA22_bourgonii",0.402570946010116,0.217567496411127,0.150568194986806,0.175700566132436,0.150637624116491,0.359150531083998,0.2005787436145,0.166284539918296,0.335875829933465,0.365186499142824,0.836200432152778,0.175251375153523,0.20476498114106,0.22946316347545,0.197947113967747,0.0702215347577216,0.227701591878221,0.248829770353957,0.156017289016013,0.384951520999239,0.158085320592339,0.215285654716158,0.195865579733238,0.250084819168137,0.380481414407208,0.331923102016348,0.209863232328695,0.0859604969992857,0.245046781919626,0.372081894923972,0.218360976070861,0.239806633287468,0.161771119834592,0.23822357860243,0.174372542874486,0.263480705735773,0.227830966940054,0.201325665592349
"LA23_alata",0.170609121693728,0.161917773997641,0.214742212088096,0.25051859368333,0.137637367170948,0.191016779050709,0.173532783462408,0.202990253122537,0.124987058075799,0.121715145093405,0.175251375153523,0.869744831742449,0.187735732961502,0.211575250365666,0.229332569531379,0.0811499343997111,0.236307053988898,0.215355882284182,0.229243698347734,0.131780586828685,0.226974458943837,0.20471204187447,0.180441054898328,0.162983579020269,0.143790874455291,0.188109679919998,0.134472250837008,0.12145797238037,0.18941441499388,0.129385126140844,0.212047997167397,0.251411937830011,0.229403144351919,0.234011319137332,0.246182282523996,0.138638122850681,0.242798513305465,0.198343877427547
"LA25_acreana",0.145903427870111,0.112321743797097,0.0784802843058473,0.227093361431974,0.0993437366058731,0.617875083421173,0.328572410231527,0.0874080918986988,0.120026145652455,0.112420115537538,0.20476498114106,0.187735732961502,0.856008326545861,0.180018793957369,0.133569275326106,0.0610866189459864,0.143427681121031,0.115483142507325,0.0847359671126799,0.136221782268594,0.087441444440029,0.126776884571837,0.124170495996503,0.120694069437498,0.133354276604076,0.362172389672199,0.101722077305735,0.112527286227655,0.521364185953846,0.120004733673663,0.15802913830119,0.172707578134133,0.234441104556236,0.151747955368364,0.0927651261282344,0.111044273358321,0.592860262640402,0.140826767643741
"LA26_setosa",0.359063498852225,0.212514476718636,0.307086557591131,0.213141810233975,0.256134952959148,0.160587980867374,0.133960356516805,0.250731402433884,0.323763687957983,0.341136216017902,0.22946316347545,0.211575250365666,0.180018793957369,0.840149764070073,0.498970826544321,0.0784472697580631,0.558332327849226,0.308781328551814,0.318371506277672,0.351621039226594,0.336760839697795,0.453633606986819,0.484931121973338,0.340508279792045,0.375138395492956,0.161006156025806,0.299460292813904,0.106379617233778,0.182173731441243,0.306851716725669,0.56201161591432,0.63147200145004,0.17860028694283,0.53216053105987,0.249200456902066,0.315619537653595,0.21318324027574,0.499752751627373
"LA28_venusta",0.328391510392307,0.197943637795251,0.388185872488978,0.195547389148206,0.241892828780735,0.143652341463384,0.110432467248543,0.296105797225465,0.288020008852781,0.28657020820012,0.197947113967747,0.229332569531379,0.133569275326106,0.498970826544321,0.804559197923054,0.0658625054208922,0.60479325635923,0.338042431288388,0.363078542073323,0.295746090331208,0.402490133872286,0.467824179356128,0.445845018607435,0.326736986533672,0.329582892542456,0.122052358078251,0.25321815702371,0.0833293244994243,0.138113967010613,0.315027882423599,0.540665518816764,0.607478426700551,0.156199689676236,0.576961516702948,0.296673626411761,0.309003317930102,0.216453276395105,0.569159062689861
"LA3_alba",0.0647764525074246,0.248782989051779,0.0587596335748212,0.100252493053864,0.0671009161876854,0.052769116435176,0.0615756489172809,0.266974041747618,0.0460811329721781,0.0513393211535563,0.0702215347577216,0.0811499343997111,0.0610866189459864,0.0784472697580631,0.0658625054208922,0.795046841279997,0.0973821071510166,0.254066223597634,0.0965578811946409,0.133101110978022,0.0676755776242993,0.112047851598023,0.0976835360448298,0.0697130834978945,0.0606959340481432,0.106152781692192,0.0872978611783899,0.350812652186263,0.082867255124342,0.0645923711843127,0.0795006235667316,0.0795850576224542,0.109600381170989,0.0905459973059112,0.263704203179112,0.0742901698476049,0.0716797339726788,0.0720865992229528
"LA31_spectabilis",0.34915170742148,0.213883270870632,0.370478255792887,0.219865005281848,0.254249904615081,0.147724023947788,0.134297637309473,0.325539747531862,0.303572026879701,0.316130283578452,0.227701591878221,0.236307053988898,0.143427681121031,0.558332327849226,0.60479325635923,0.0973821071510166,0.809433501964517,0.345901929223148,0.355457445089163,0.325664526854716,0.400365649106519,0.565091300160489,0.51650579510672,0.373555218368945,0.364358321761811,0.160373773162259,0.327264531971416,0.121256048691785,0.175810457852951,0.322244132198906,0.571814186596071,0.62838996585961,0.196270518679029,0.627346666497532,0.319956449751574,0.36431422567387,0.220844743768019,0.568904457367396
"LA32_brachystachys",0.35488629074618,0.457988610670524,0.366216226053175,0.16095872748494,0.237045629029492,0.185804349713361,0.0911785088768182,0.598803834903755,0.321982998079915,0.294209072973077,0.248829770353957,0.215355882284182,0.115483142507325,0.308781328551814,0.338042431288388,0.254066223597634,0.345901929223148,0.874842247673153,0.341700761522331,0.404416626836086,0.369471138272731,0.309487138948554,0.280628017264017,0.347082764850121,0.331715183735064,0.133386385141042,0.262820932534413,0.0684323003328189,0.140015786549157,0.369556597681609,0.318199228034607,0.354857015395089,0.118310236620359,0.364723112596257,0.605708490655579,0.31586440456788,0.154461397302424,0.328675094005326
"LA33_capitataESU1",0.254018186410159,0.196179033860005,0.731517134643804,0.123452711479573,0.223564928793741,0.110794748398909,0.0761916195623504,0.394135222884547,0.235098845991565,0.215533191989071,0.156017289016013,0.229243698347734,0.0847359671126799,0.318371506277672,0.363078542073323,0.0965578811946409,0.355457445089163,0.341700761522331,0.875121177881047,0.221164132469684,0.695500975482365,0.313466793937689,0.262147362183331,0.282464414908474,0.22763969069024,0.0879172283083323,0.210265807215679,0.0816618868906297,0.0961513270116985,0.222627662713323,0.337754884902221,0.354813760142518,0.0948518232571004,0.350045642475723,0.413444673934509,0.246317206120829,0.130127882050937,0.302323005566478
"LA34_tenuistipula",0.560295919928721,0.31365720246849,0.227884813594375,0.117865442439136,0.206692709530405,0.280966985394997,0.116769396479439,0.283893120487229,0.557086047204212,0.61180894836636,0.384951520999239,0.131780586828685,0.136221782268594,0.351621039226594,0.295746090331208,0.133101110978022,0.325664526854716,0.404416626836086,0.221164132469684,0.862150195619687,0.245820072796083,0.282301671878586,0.268727286086495,0.347941106979393,0.620574684494622,0.162674836180863,0.249639438121281,0.0719357328947695,0.1411229019541,0.567299762482011,0.340570833756369,0.335453064767555,0.100241144563489,0.328575495941447,0.278058684056475,0.371448523127607,0.129929356472967,0.284758316112732
