"","sample","phenSumTIC","sapSumTIC","species_code","logPhen","logSap","phenTICpct","sapTICpct","percent_extracted","percent_tyrosine","tyr.final.pct","phensap.final.pct","phen.final.pct","sap.final.pct"
"28","IngMu_1605",4887711.640707,13882.15094,"IngMu",15.4022347847847,9.53835918891346,0.997167829173511,0.00283217082648854,36.94,0,0,1,0.997167829173511,0.00283217082648854
"29","IngMu_1607",6125756.440125,42044.293732,"IngMu",15.6280128071981,10.6464789542189,0.993183260039319,0.0068167399606809,36.94,0,0,1,0.993183260039319,0.0068167399606809
"30","IngMu_1608",5202608.211212,62870.163269,"IngMu",15.4646706368821,11.0488269783039,0.988059933248668,0.0119400667513323,36.94,0,0,1,0.988059933248668,0.0119400667513323
"31","IngO_1584",8714771.620454,9137.969849,"IngO",15.980530031252,9.12019352259928,0.99895253730516,0.00104746269484008,32.56,0,0,1,0.99895253730516,0.00104746269484008
"32","IngO_1587",8403573.947285,35215.800873,"IngO",15.9441676432418,10.4692501493034,0.995826913346113,0.0041730866538874,32.56,0,0,1,0.995826913346113,0.0041730866538874
"33","IngO_1589",7482269.866491,24817.200836,"IngO",15.8280467620036,10.1192922738329,0.996694163713112,0.00330583628688837,32.56,0,0,1,0.996694163713112,0.00330583628688837
"34","IngO_2444",1236431.09799,0,"IngO",14.0277396409701,-Inf,1,0,32.56,0,0,1,1,0
"35","IngP_1569",3781015.507354,9703813.140522,"IngP",15.1455031842542,16.0880294734975,0.280390326498479,0.719609673501521,36.75,0,0,1,0.280390326498479,0.719609673501521
"36","IngP_1570",2800929.730512,10574704.469833,"IngP",14.8454619666416,16.173975336391,0.209405377611161,0.790594622388839,36.75,0,0,1,0.209405377611161,0.790594622388839
"37","IngP_1603",4936006.571595,13855515.632855,"IngP",15.4120671759269,16.4441939519602,0.262671992076624,0.737328007923376,36.75,0,0,1,0.262671992076624,0.737328007923376
"38","IngP_1604",4549192.869794,9045663.662234,"IngP",15.3304603839374,16.0177960475012,0.334626030004553,0.665373969995447,36.75,0,0,1,0.334626030004553,0.665373969995447
"39","IngP_1610",4112040.461021,14737833.840088,"IngP",15.2294299258112,16.5059284759945,0.218146837232706,0.781853162767294,36.75,0,0,1,0.218146837232706,0.781853162767294
"40","IngPu_1582",4927442.473036,117158.633331,"IngPu",15.4103306432653,11.6712841358941,0.976775441534291,0.0232245584657089,29.9,0,0,1,0.976775441534291,0.0232245584657089
"41","IngPu_1583",6338261.535141,50966.199739,"IngPu",15.6621150829984,10.8389179417748,0.992023104848687,0.00797689515131319,29.9,0,0,1,0.992023104848687,0.00797689515131319
"42","IngPu_1585",5519705.551225,56327.31955,"IngPu",15.5238350746612,10.9389349459882,0.989898316445511,0.0101016835544894,29.9,0,0,1,0.989898316445511,0.0101016835544894
"43","IngQ_1565",21263953.043689,6677.474579,"IngQ",16.8725238516788,8.80649513801318,0.999686070679792,0.000313929320208216,36.78,0,0,1,0.999686070679792,0.000313929320208216
"44","IngQ_1566",33026502.488905,2903.538391,"IngQ",17.3128209028383,7.97368540704258,0.999912092321957,8.79076780430284e-05,36.78,0,0,1,0.999912092321957,8.79076780430284e-05
"45","IngQ_1567",21891728.862409,23283.669311,"IngQ",16.901619445933,10.0555075058771,0.998937547068372,0.00106245293162844,36.78,0,0,1,0.998937547068372,0.00106245293162844
"46","IngQ_1571",36253267.755708,3620.969147,"IngQ",17.4060400801872,8.19449698915491,0.999900130174586,9.98698254138319e-05,36.78,0,0,1,0.999900130174586,9.98698254138319e-05
"47","IngQ_1615",17385626.314223,45927.304443,"IngQ",16.6711543489025,10.734815087224,0.997365277619671,0.00263472238032875,36.78,0,0,1,0.997365277619671,0.00263472238032875
"48","IngR_1617",14772293.624259,32234.021484,"IngR",16.5082639318393,10.3807777415837,0.997822691661948,0.00217730833805216,40.7,0,0,1,0.997822691661948,0.00217730833805216
"49","IngR_1618",7017430.822692,17732.7453,"IngR",15.7639077293416,9.78316822633739,0.997479412507098,0.00252058749290194,40.7,0,0,1,0.997479412507098,0.00252058749290194
"50","IngR_1709",10891602.286864,15873.028656,"IngR",16.203502617866,9.67237663690042,0.998544756857399,0.00145524314260099,40.7,0,0,1,0.998544756857399,0.00145524314260099
"51","IngR_1710",9521208.94133,21146.689393,"IngR",16.0690323883406,9.95923864234055,0.997783913091133,0.00221608690886715,40.7,0,0,1,0.997783913091133,0.00221608690886715
"52","IngR_1711",11035445.343598,21768.152221,"IngR",16.2166229542305,9.98820327331809,0.998031316639655,0.00196868336034491,40.7,0,0,1,0.998031316639655,0.00196868336034491
"53","IngS_1596",2770826.963211,13749339.811266,"IngS",14.834656376284,16.436501367198,0.167723909875524,0.832276090124476,37.58333333,0,0,1,0.167723909875524,0.832276090124476
"54","IngS_1597",3490508.171099,18183806.951105,"IngS",15.0655578913436,16.7160420280429,0.161043527853998,0.838956472146002,37.58333333,0,0,1,0.161043527853998,0.838956472146002
"55","IngS_1676",3479862.516012,12207424.792859,"IngS",15.0625033440771,16.3175549141666,0.221826912932497,0.778173087067503,37.58333333,0,0,1,0.221826912932497,0.778173087067503
"56","IngS_1938",1562051.590085,7514997.134107,"IngS",14.2615106370598,15.8324111998128,0.172088047288084,0.827911952711915,37.58333333,0,0,1,0.172088047288084,0.827911952711915
"57","IngS_2162",2445790.350586,18478592.987242,"IngS",14.7098788804299,16.7321234842252,0.116887093449698,0.883112906550302,37.58333333,0,0,1,0.116887093449698,0.883112906550302
"58","IngU_1402_2",21495367.868071,5672975.867507,"IngU",16.8833480218889,15.5512243823788,0.791191692702341,0.208808307297659,36.49375,0.116933333333333,0.242665306228329,0.757334693771671,0.599196918307418,0.158137775464254
"59","IngU_1405_2",19841702.314929,7629141.038514,"IngU",16.803296458304,15.8474858200576,0.722282241562205,0.277717758437795,36.49375,0.116933333333333,0.242665306228329,0.757334693771671,0.547009400230228,0.210325293541443
"60","IngU_1406_2",20807359.23535,8964238.259735,"IngU",16.8508172914876,16.0087536931721,0.698899655578949,0.301100344421051,36.49375,0.116933333333333,0.242665306228329,0.757334693771671,0.52930095663501,0.228033737136662
"61","IngU_1933",40410048.808396,21218845.51117,"IngU",17.5145890448836,16.8704002839759,0.655699720959728,0.344300279040272,36.49375,0.116933333333333,0.242665306228329,0.757334693771671,0.496584147379206,0.260750546392465
"62","IngU_1934",36854386.763944,15304588.634124,"IngU",17.4224852133121,16.5436632521255,0.706578043043942,0.293421956956058,36.49375,0.116933333333333,0.242665306228329,0.757334693771671,0.53511606585447,0.222218627917201
"63","IngV_1581",6316213.007018,5301.169495,"IngV",15.658630378776,8.57568273463246,0.999161408272294,0.000838591727705999,31.17142857,0,0,1,0.999161408272294,0.000838591727705999
"64","IngV_1622",8933452.089691,51420.573655,"IngV",16.0053134503467,10.8477936370198,0.994276983594351,0.0057230164056494,31.17142857,0,0,1,0.994276983594351,0.0057230164056494
"65","IngV_1705",9961211.807253,20545.925903,"IngV",16.1142092895548,9.9304179473743,0.997941652517296,0.00205834748270372,31.17142857,0,0,1,0.997941652517296,0.00205834748270372
"66","IngV_1706",13071314.613847,18956.86377,"IngV",16.3859306630861,9.84992134915209,0.998551835704675,0.00144816429532529,31.17142857,0,0,1,0.998551835704675,0.00144816429532529
"67","IngV_1929",12113853.337823,13930.218079,"IngV",16.3098602596166,9.54181572199948,0.99885137972534,0.00114862027466023,31.17142857,0,0,1,0.99885137972534,0.00114862027466023
"68","LA1_1059_NEG_MS",1921925.078064,0,"LA1",14.4688378865164,-Inf,1,0,38.88,0,0,1,1,0
"69","LA1_1060_NEG_MS",4079606.282748,0,"LA1",15.2215110423975,-Inf,1,0,38.88,0,0,1,1,0
"70","LA1_689_3",8780523.15101,348689.454483,"LA1",15.9880465482337,12.761936989829,0.961805089929312,0.0381949100706884,38.88,0,0,1,0.961805089929312,0.0381949100706884
"71","LA1_690_2",5171097.464417,57323.346467,"LA1",15.4585954994732,10.9564632624257,0.989036202604872,0.0109637973951274,38.88,0,0,1,0.989036202604872,0.0109637973951274
"72","LA1_708_2",3004976.635875,469347.198181,"LA1",14.915780350838,13.0590980681745,0.864909772203625,0.135090227796375,38.88,0,0,1,0.864909772203625,0.135090227796375
"73","LA10_1399_2",16834588.742228,2351528.9153,"LA10",16.6389461815428,14.6705762768258,0.87743591708991,0.12256408291009,46.23333333,0.103566666666667,0.183012310784179,0.816987689215821,0.71685434233825,0.100133346877571
"74","LA10_1400_2",6095364.114196,704451.858612,"LA10",15.623039058932,13.4651752738653,0.896401334767139,0.103598665232861,46.23333333,0.103566666666667,0.183012310784179,0.816987689215821,0.732348855101382,0.0846388341144389
"75","LA10_641_2",5522126.360314,65887.546722,"LA10",15.5242735542807,11.095704730281,0.98820912978777,0.0117908702122304,46.23333333,0.103566666666667,0.183012310784179,0.816987689215821,0.807354693407287,0.00963299580853377
"76","LA10_642_2",1936545.014308,196206.663086,"LA10",14.4764160228555,12.1869237862197,0.908003043595894,0.0919969564041061,46.23333333,0.103566666666667,0.183012310784179,0.816987689215821,0.741827308388341,0.0751603808274793
"77","LA10_643_2",6339317.680895,726897.74315,"LA10",15.6622816993119,13.496541090708,0.897130543080175,0.102869456919825,46.23333333,0.103566666666667,0.183012310784179,0.816987689215821,0.732944609316006,0.0840430798998142
"78","LA12_1055_NEG_MS",10837713.102594,0,"LA12",16.1985425633234,-Inf,1,0,49.44,0,0,1,1,0
"79","LA12_1056_NEG_MS",11634648.679232,0,"LA12",16.2694981590957,-Inf,1,0,49.44,0,0,1,1,0
"80","LA12_631_2",10330239.812848,3061.775147,"LA12",16.1505860560101,8.02675014014439,0.999703698269045,0.000296301730954713,49.44,0,0,1,0.999703698269045,0.000296301730954713
"81","LA12_632_2",17997713.67557,0,"LA12",16.7057552897691,-Inf,1,0,49.44,0,0,1,1,0
"82","LA12_634_2",4269683.439469,3058.583374,"LA12",15.2670502465009,8.02570713807894,0.999284163809177,0.000715836190822697,49.44,0,0,1,0.999284163809177,0.000715836190822697
"83","LA13_1394",20531259.4924,39382819.700825,"LA13",16.8374591359882,17.4888402309691,0.342678378252063,0.657321621747937,37.18571429,0,0,1,0.342678378252063,0.657321621747937
"84","LA13_1396",4758680.117811,27348795.179212,"LA13",15.3754809015825,17.1241830339136,0.148210971862127,0.851789028137873,37.18571429,0,0,1,0.148210971862127,0.851789028137873
"85","LA13_1397",5355652.151992,20567558.661028,"LA13",15.493663038201,16.8392255701436,0.206596790444728,0.793403209555272,37.18571429,0,0,1,0.206596790444728,0.793403209555272
"86","LA13_2168",1691927.226027,9987126.936307,"LA13",14.341378807601,16.1168075152984,0.144868514394224,0.855131485605776,37.18571429,0,0,1,0.144868514394224,0.855131485605776
"87","LA13_693",4358302.041826,8025727.092388,"LA13",15.2875930995256,15.8981628262889,0.351929246499033,0.648070753500967,37.18571429,0,0,1,0.351929246499033,0.648070753500967
"88","LA17_1380",54012341.998751,792272.669113,"LA17",17.8047231339461,13.5826608907292,0.985543686897272,0.014456313102728,52,0,0,1,0.985543686897272,0.014456313102728
"89","LA17_1382",69691068.885837,1811111.467513,"LA17",18.0595827310189,14.4094512852271,0.974670542093083,0.0253294579069175,52,0,0,1,0.974670542093083,0.0253294579069175
"90","LA17_1393",81441844.524697,2405658.525816,"LA17",18.2153997593889,14.6933342393495,0.971309121461056,0.0286908785389439,52,0,0,1,0.971309121461056,0.0286908785389439
"91","LA17_705",32541783.864408,538899.525664,"LA17",17.2980354789166,13.1972844237282,0.983709540721709,0.0162904592782908,52,0,0,1,0.983709540721709,0.0162904592782908
"92","LA17_712",18013327.054318,371918.58374,"LA17",16.7066224338121,12.8264302483878,0.979770812364339,0.0202291876356614,52,0,0,1,0.979770812364339,0.0202291876356614
"93","LA18_1527",9741007.481081,16944520.074129,"LA18",16.0918551077521,16.6454550400568,0.365029601192171,0.634970398807829,40.86,0,0,1,0.365029601192171,0.634970398807829
"94","LA18_1538",16846277.452959,21935843.794971,"LA18",16.6396402676826,16.9036325598148,0.434382568845642,0.565617431154358,40.86,0,0,1,0.434382568845642,0.565617431154358
"95","LA18_1635",20063947.950923,28232854.766646,"LA18",16.8144351282589,17.1559969203966,0.415430149036021,0.584569850963979,40.86,0,0,1,0.415430149036021,0.584569850963979
"96","LA18_671",12656906.312026,13548147.73833,"LA18",16.3537135776792,16.4217603976677,0.482994856171802,0.517005143828198,40.86,0,0,1,0.482994856171802,0.517005143828198
"97","LA18_672",10611365.77706,16127176.072462,"LA18",16.1774362277591,16.5960163617713,0.396856561467644,0.603143438532356,40.86,0,0,1,0.396856561467644,0.603143438532356
"98","LA19_1880",19255097.895618,40134953.56073,"LA19",16.7732864093843,17.5077581724705,0.324214197890881,0.675785802109119,35.31,0,0,1,0.324214197890881,0.675785802109119
"99","LA19_1890",20309549.298022,42169163.335372,"LA19",16.8266017421741,17.5571997852454,0.32506350470427,0.67493649529573,35.31,0,0,1,0.32506350470427,0.67493649529573
"100","LA19_1896",18862163.99327,41464053.630202,"LA19",16.7526685684215,17.5403374322669,0.312669428589056,0.687330571410944,35.31,0,0,1,0.312669428589056,0.687330571410944
"101","LA19_680",14843391.846327,23556129.603438,"LA19",16.5130653306607,16.9748966249604,0.386551479964286,0.613448520035714,35.31,0,0,1,0.386551479964286,0.613448520035714
"102","LA19_682",12757113.612506,16569925.294084,"LA19",16.361599604376,16.6230998808883,0.43499494282866,0.56500505717134,35.31,0,0,1,0.43499494282866,0.56500505717134
"103","LA2_1441",18432144.294983,3714.3396,"LA2",16.729606670951,8.21995617553538,0.999798526357051,0.00020147364294888,35.48333333,0.114566666666667,0.24407044455646,0.75592955544354,0.755777255562192,0.000152299881347937
"104","LA2_1442",58208590.881696,34315.992142,"LA2",17.8795435114596,10.4433667677034,0.999410812509473,0.000589187490527097,35.48333333,0.114566666666667,0.24407044455646,0.75592955544354,0.755484171205753,0.000445384237787043
"105","LA2_2139",5566431.406955,0,"LA2",15.5322647256021,-Inf,1,0,35.48333333,0.114566666666667,0.24407044455646,0.75592955544354,0.75592955544354,0
"106","LA2_628_2",10953198.189638,0,"LA2",16.2091420436951,-Inf,1,0,35.48333333,0.114566666666667,0.24407044455646,0.75592955544354,0.75592955544354,0
"107","LA2_633_2",16223347.807968,3790.04004,"LA2",16.601961985352,8.24013186266447,0.99976643816824,0.000233561831759829,35.48333333,0.114566666666667,0.24407044455646,0.75592955544354,0.755752999151889,0.000176556291650786
"108","LA20a_1510",7050388.71847,12797.085511,"LA20a",15.7685933106401,9.45697272952827,0.998188199225371,0.00181180077462881,31.08571429,0,0,1,0.998188199225371,0.00181180077462881
"109","LA20a_1729_2",11480027.01982,17296.437439,"LA20a",16.2561193024958,9.75825583089821,0.998495611826239,0.00150438817376053,31.08571429,0,0,1,0.998495611826239,0.00150438817376053
"110","LA20a_1731",10168047.953631,12760.539886,"LA20a",16.1347608079724,9.45411286681875,0.998746608396168,0.00125339160383242,31.08571429,0,0,1,0.998746608396168,0.00125339160383242
"111","LA20a_1733",2184426.06842,0,"LA20a",14.596863683093,-Inf,1,0,31.08571429,0,0,1,1,0
"112","LA20a_1738",4260246.413403,13629.364989,"LA20a",15.2648375600945,9.5199819343903,0.996811005818674,0.00318899418132548,31.08571429,0,0,1,0.996811005818674,0.00318899418132548
"113","LA20b_1728_2",4539421.635771,39894.12613,"LA20b",15.3283101689004,10.5939843772538,0.99128819059347,0.00871180940652995,24.35714286,0,0,1,0.99128819059347,0.00871180940652995
"114","LA20b_1730",1264053.750321,12733.014435,"LA20b",14.049834376773,9.45195346124121,0.990027297598567,0.00997270240143298,24.35714286,0,0,1,0.990027297598567,0.00997270240143298
"115","LA20b_1745",1576500.846038,1376450.063569,"LA20b",14.270718294623,14.1350183250782,0.533873028809616,0.466126971190384,24.35714286,0,0,1,0.533873028809616,0.466126971190384
"116","LA20b_1748",2200701.937503,2145.189819,"LA20b",14.6042869299403,7.67098332115307,0.999026173994376,0.00097382600562387,24.35714286,0,0,1,0.999026173994376,0.00097382600562387
"117","LA20b_701_2",4082816.499402,0,"LA20b",15.222297626701,-Inf,1,0,24.35714286,0,0,1,1,0
"118","LA22_1412",11784339.914213,4992623.992202,"LA22",16.2822820821102,15.4234721796576,0.702411948904952,0.297588051095048,30.34,0,0,1,0.702411948904952,0.297588051095048
"119","LA22_1531",10820166.770031,3362768.674029,"LA22",16.1969222443905,15.0282752027571,0.762900375081565,0.237099624918435,30.34,0,0,1,0.762900375081565,0.237099624918435
"120","LA22_656",6746918.166324,3912348.593582,"LA22",15.7245963906378,15.1796484149557,0.632962690426513,0.367037309573487,30.34,0,0,1,0.632962690426513,0.367037309573487
"121","LA22_657",11499699.135587,4151751.516632,"LA22",16.2578314308684,15.2390408553684,0.734736951297011,0.265263048702989,30.34,0,0,1,0.734736951297011,0.265263048702989
"122","LA22_658",3835858.801349,2564586.430449,"LA22",15.1599039054834,14.7573077878947,0.59931124514465,0.40068875485535,30.34,0,0,1,0.59931124514465,0.40068875485535
"123","LA23_1469_2",9846699.807035,22563655.616837,"LA23",16.1026469120371,16.9318510112205,0.303813385513889,0.696186614486111,34.1125,0,0,1,0.303813385513889,0.696186614486111
"124","LA23_1470_2",16321967.063079,21592652.513819,"LA23",16.6080224310629,16.8878636533891,0.430492702952616,0.569507297047384,34.1125,0,0,1,0.430492702952616,0.569507297047384
"125","LA23_1475_2",21898578.619205,25251743.380358,"LA23",16.9019322894478,17.0444057560688,0.464441761806165,0.535558238193835,34.1125,0,0,1,0.464441761806165,0.535558238193835
"126","LA23_1476_2",9312129.28275,22639258.581157,"LA23",16.0468283323138,16.9351960625809,0.29144678542334,0.70855321457666,34.1125,0,0,1,0.29144678542334,0.70855321457666
"127","LA23_1479",15606950.187753,25825880.670408,"LA23",16.563226897859,17.0668876738564,0.376680759303679,0.623319240696321,34.1125,0,0,1,0.376680759303679,0.623319240696321
"128","LA25_1395",20744393.973986,66246723.993802,"LA25",16.8477865982101,18.0088965724578,0.238465655558852,0.761534344441148,46.74,0,0,1,0.238465655558852,0.761534344441148
"129","LA25_1413",21442698.620223,33300484.057036,"LA25",16.8808947547267,17.3210824910923,0.391696236344888,0.608303763655112,46.74,0,0,1,0.391696236344888,0.608303763655112
"130","LA25_674",5735782.380265,26049182.40994,"LA25",15.5622347212575,17.0754969402561,0.180455835585275,0.819544164414725,46.74,0,0,1,0.180455835585275,0.819544164414725
"131","LA25_675",6678315.087053,23415449.036315,"LA25",15.7143762812198,16.9689065777089,0.22191690809018,0.77808309190982,46.74,0,0,1,0.22191690809018,0.77808309190982
"132","LA25_676",5298082.254247,21483821.890109,"LA25",15.4828554742216,16.8828107396226,0.197823210242634,0.802176789757366,46.74,0,0,1,0.197823210242634,0.802176789757366
"133","LA26_1513",4706484.266007,44327.392365,"LA26",15.3644517469291,10.6993581027516,0.99066951174819,0.00933048825180959,26.05714286,0,0,1,0.99066951174819,0.00933048825180959
"134","LA26_1528",6203557.703057,119170.3965,"LA26",15.6406335085155,11.688309651259,0.981152060530904,0.0188479394690956,26.05714286,0,0,1,0.981152060530904,0.0188479394690956
"135","LA26_1529",7557881.987035,71372.728088,"LA26",15.8381015484583,11.1756711158107,0.99064486234199,0.00935513765801032,26.05714286,0,0,1,0.99064486234199,0.00935513765801032
"136","LA26_1641",4775618.588532,92010.58786,"LA26",15.379034070843,11.4296589348441,0.981097453292816,0.0189025467071837,26.05714286,0,0,1,0.981097453292816,0.0189025467071837
"137","LA26_1642",4329738.000566,103048.291718,"LA26",15.2810175901956,11.5429530089663,0.97675315593324,0.0232468440667606,26.05714286,0,0,1,0.97675315593324,0.0232468440667606
"138","LA28_1526",10895951.410187,3058.553101,"LA28",16.203901847944,8.02569724031055,0.999719373309016,0.000280626690984077,45.68,0,0,1,0.999719373309016,0.000280626690984077
"139","LA28_1673_2",7945169.544784,0,"LA28",15.8880746975345,-Inf,1,0,45.68,0,0,1,1,0
"140","LA28_647",10975827.680224,24514.781464,"LA28",16.2112059291365,10.1070315396666,0.997771452884364,0.00222854711563573,45.68,0,0,1,0.997771452884364,0.00222854711563573
"141","LA28_648",7188267.831303,16974.52063,"LA28",15.787960787085,9.73946871226379,0.997644143000208,0.00235585699979212,45.68,0,0,1,0.997644143000208,0.00235585699979212
"142","LA28_649",4108109.906283,0,"LA28",15.2284736038799,-Inf,1,0,45.68,0,0,1,1,0
"143","LA3_1590",2604586.963845,19483596.92955,"LA3",14.7727846654525,16.7850834864409,0.117917660248376,0.882082339751624,30.31666667,0.0633333333333333,0.172805820811932,0.827194179188068,0.0975408021809328,0.729653377007135
"144","LA3_1591",745256.775071,7801258.209259,"LA3",13.5214841025034,15.8697955875303,0.0872000782116951,0.912799921788305,30.31666667,0.0633333333333333,0.172805820811932,0.827194179188068,0.0721313971214584,0.755062782066609
"145","LA3_624_2",845083.078459,6112070.459679,"LA3",13.6471902192094,15.6257761378509,0.121469660519405,0.878530339480595,30.31666667,0.0633333333333333,0.172805820811932,0.827194179188068,0.100478996129602,0.726715183058465
"146","LA3_625_2",2419559.676683,6281222.364383,"LA3",14.6990961297937,15.6530751635137,0.278085310637957,0.721914689362043,30.31666667,0.0633333333333333,0.172805820811932,0.827194179188068,0.230030550277424,0.597163628910644
"147","LA3_626_2",1672439.656219,6388009.424791,"LA3",14.329793990345,15.6699332637059,0.20748715603938,0.79251284396062,30.31666667,0.0633333333333333,0.172805820811932,0.827194179188068,0.171632167732062,0.655562011456006
"148","LA31_1643",2993614.282214,7562.596375,"LA31",14.9119920054065,8.93096984605955,0.997480123071401,0.00251987692859861,32.88333333,0,0,1,0.997480123071401,0.00251987692859861
"149","LA31_1672",1951453.062871,5965.224792,"LA31",14.4840848134924,8.6937020189854,0.996952503800748,0.00304749619925233,32.88333333,0,0,1,0.996952503800748,0.00304749619925233
"150","LA31_1893",2177704.400759,6614.760681,"LA31",14.5937818527679,8.79705889766332,0.996971705967804,0.00302829403219594,32.88333333,0,0,1,0.996971705967804,0.00302829403219594
"151","LA31_716",1807980.19128,0,"LA31",14.4077208637238,-Inf,1,0,32.88333333,0,0,1,1,0
"152","LA32_1535",5509648.527307,12232.160141,"LA32",15.522011390947,9.41182383949508,0.997784783693569,0.00221521630643078,33.32,0.1064,0.24203821656051,0.75796178343949,0.756282734137164,0.00167904930232651
"153","LA32_1548",9514131.082261,0,"LA32",16.068288733708,-Inf,1,0,33.32,0.1064,0.24203821656051,0.75796178343949,0.75796178343949,0
"154","LA32_2181",12899203.583993,10613.872742,"LA32",16.3726761297511,9.26991717367963,0.999177844862829,0.000822155137171423,33.32,0.1064,0.24203821656051,0.75796178343949,0.757338621265456,0.000623162174034391
"155","LA32_660",15873679.639282,2562.799927,"LA32",16.5801729269553,7.8488556612804,0.999838576417763,0.000161423582236987,33.32,0.1064,0.24203821656051,0.75796178343949,0.757839430533209,0.000122352906281538
