"","LA1_edulis","LA10_umbellifera","LA12_capitataESU2","LA13_cylindrica","LA17_NA","LA18_chartacea","LA19_venusta","LA2_heterophylla","LA20a_nobilis","LA20b_nobilis","LA22_bourgonii","LA23_alata","LA25_acreana","LA26_setosa","LA28_venusta","LA3_alba","LA31_spectabilis","LA32_brachystachys","LA33_capitataESU1","LA34_tenuistipula","LA35_capitataESU3","LA37_punctata","LA4_thibaudiana","LA41_NA","LA42_fosteriana?","LA43_marginata","LA44_suaveolens","LA45_sapindoides","LA46_tomentosa","LA48_NA","LA49_ruiziana","LA55_NA","LA59_coruscans","LA6_NA","LA60_laurina","LA7_leiocalycina","LA8_auristellae","LA9_poeppigiana"
"LA33_capitataESU1",0.285416343930093,0.230007994351577,0.801186946428062,0.0833197293605905,0.244168044188892,0.0939134846767205,0.0633220351123913,0.398258716045085,0.255962412020069,0.234693211662294,0.177831969488028,0.19843148578892,0.0528995054118918,0.350608736046461,0.397082891468341,0.0391664565751153,0.388161823662845,0.348081827076926,0.90558252314582,0.232629979486338,0.76078795622341,0.343864344475691,0.290119610578292,0.309249354664567,0.248398698563961,0.0634439160838833,0.230010507057891,0.0328741324529155,0.0938675397525531,0.243892495464238,0.369053806084307,0.388643458626762,0.0588332725768599,0.382615091280243,0.418365374010899,0.269960247984975,0.10003699641313,0.331269128705113
"LA34_tenuistipula",0.609585355840013,0.350372687311224,0.235700278397889,0.0796914126658152,0.21740555465044,0.23868810407633,0.0981560680860747,0.281392368695722,0.572310189311705,0.629849968073276,0.441038640669646,0.113501036719859,0.0853361565841491,0.336621221575477,0.300568418820437,0.109474405436275,0.324897375155192,0.401980059746223,0.232629979486338,0.889788451324825,0.243109024870457,0.286145066396002,0.264922840183545,0.365010570997452,0.644013785580294,0.12314525385047,0.255812493667112,0.0351178413254507,0.13839284498232,0.597584158241962,0.345441402108807,0.33408092531634,0.0623328831891091,0.33506157526637,0.278689962113591,0.392792667458551,0.0999822076588682,0.301183583161623
"LA35_capitataESU3",0.290772043109722,0.237931418528345,0.735298908666456,0.0854104072204453,0.24959202266875,0.0953614619758795,0.0634409601060289,0.429752929198547,0.267797639245402,0.242745711155886,0.180837062813341,0.19651159240101,0.0548406995208018,0.348405237298248,0.404798141156504,0.0368036495234212,0.399875246186896,0.366456676846672,0.76078795622341,0.243109024870457,0.91552859703853,0.352069143908392,0.293195178071252,0.316208948852064,0.25808884136262,0.0664867178661679,0.235999483956455,0.0302965521391096,0.0979163898090088,0.252629021700617,0.374036756872899,0.397274029712558,0.0602940140055287,0.400642744901884,0.445625363351024,0.275551128216698,0.103298918741846,0.336467091727034
"LA37_punctata",0.360023947361831,0.236338239012695,0.337192312753217,0.125848715942324,0.260255403198854,0.117857849356028,0.107599361919593,0.327535362527558,0.269247314155017,0.301357584970309,0.246066698899106,0.175987656590538,0.0795615317499235,0.474557034950002,0.482220410747649,0.0617584580520554,0.582889620926924,0.31019398677901,0.343864344475691,0.286145066396002,0.352069143908392,0.721334369669489,0.553163968568441,0.362738641868295,0.348779028495867,0.118709800911143,0.356695773561708,0.0611053968200225,0.176555692504647,0.334412910372551,0.498816135761368,0.499125238731836,0.109796924543143,0.622965873755133,0.300745299459574,0.378581717581964,0.138323980044064,0.475680675061697
"LA4_thibaudiana",0.332726683500087,0.210770076651604,0.289497124588097,0.120265954360919,0.235548536702264,0.10874179586849,0.0951740040082591,0.27129359748187,0.254089216646118,0.284976372326912,0.222924189984145,0.154913512828037,0.0775805315516642,0.491176705421404,0.467495946473507,0.0533894610440414,0.538725746622275,0.277006356200426,0.290119610578292,0.264922840183545,0.293195178071252,0.553163968568441,0.644785509104452,0.319757285073521,0.323257081398115,0.104736022240422,0.308316487359454,0.05549888484203,0.152213741046853,0.314779969820564,0.458053163078939,0.505512779105311,0.104910051052005,0.52439594197933,0.247029179242381,0.338788669718083,0.134491770268126,0.511461122858277
"LA41_NA",0.472769092947216,0.293226017560309,0.314186716914998,0.0914762288495582,0.248228759290311,0.157304816663146,0.084530150537661,0.237632087637429,0.373323059616757,0.389577552379761,0.284208001202984,0.139120709417003,0.0709425965680895,0.370621081305641,0.335625590982836,0.038007632107636,0.387568110479155,0.351745450071515,0.309249354664567,0.365010570997452,0.316208948852064,0.362738641868295,0.319757285073521,0.867434411634161,0.429631025452348,0.0986247879398845,0.456006942217003,0.0393496211284487,0.140976914052353,0.447326406033892,0.336225071166915,0.378929190091924,0.0721448135529971,0.396976787153145,0.231342362370052,0.625458562347252,0.0967813209207802,0.349637330118602
"LA42_fosteriana?",0.66093790925557,0.262305961973355,0.254694785359753,0.0828950832454769,0.235961775476143,0.245651010634563,0.0972193965309588,0.198006660268325,0.591205354196335,0.671716905466718,0.43337236221554,0.123382289556692,0.0836647804979171,0.394915755123189,0.333698408465117,0.0332867152109038,0.369105942105002,0.330810884779983,0.248398698563961,0.644013785580294,0.25808884136262,0.348779028495867,0.323257081398115,0.429631025452348,0.869239707623267,0.133165651446362,0.32285956406505,0.0393491554968339,0.154858061050129,0.641197882024135,0.406648521724495,0.374757488840845,0.0708778528587923,0.379792622497434,0.190851593638164,0.472057973206666,0.0943773336062223,0.335462683663867
"LA43_marginata",0.13179254107174,0.0887314272156263,0.0628791990731373,0.187614421948071,0.0687660263651826,0.379638364323165,0.311136678344705,0.0786987050377529,0.103851663666015,0.12035419643984,0.25339161347772,0.149376044038313,0.341951301748746,0.114943116537555,0.0868208278567337,0.0592366166614149,0.113343532362329,0.0976758358842524,0.0634439160838833,0.12314525385047,0.0664867178661679,0.118709800911143,0.104736022240422,0.0986247879398845,0.133165651446362,0.756011403375935,0.0957375319664105,0.0715123668349167,0.335961660783333,0.113921132544889,0.119567154329396,0.109831578292267,0.226230334172475,0.115776599011077,0.075461075748501,0.107696313647198,0.382319706560969,0.0920192772026295
"LA44_suaveolens",0.359912163393408,0.247053070783317,0.217076845955097,0.0881680050711402,0.227549551344686,0.116377256113327,0.0844893534813767,0.202516798730524,0.241844425006795,0.274887778078637,0.239972549628042,0.115035844549101,0.0638940019849807,0.316265559916729,0.263435085656264,0.0480740847676868,0.34046472381322,0.263892515275324,0.230010507057891,0.255812493667112,0.235999483956455,0.356695773561708,0.308316487359454,0.456006942217003,0.32285956406505,0.0957375319664105,0.810593265657119,0.043759660409288,0.152089502678119,0.368779174719132,0.255076837607987,0.321723828827105,0.0669279138447627,0.329004826900367,0.193785774303931,0.464226606991409,0.0821796743338176,0.290898839481428
"LA45_sapindoides",0.0357203128072316,0.0331580319716495,0.0264640345241599,0.0787715620315942,0.0298700442414595,0.0431283642766251,0.0700346295435329,0.033343312299991,0.0269974266125099,0.032322653801933,0.0451338300739231,0.0764347622039217,0.0666573994335464,0.0521524582996405,0.0413066982507858,0.352816721024297,0.0593553709716987,0.0338602712136951,0.0328741324529155,0.0351178413254507,0.0302965521391096,0.0611053968200225,0.05549888484203,0.0393496211284487,0.0393491554968339,0.0715123668349167,0.043759660409288,0.833294111360745,0.0586805850582322,0.0301985864460098,0.0481941299821487,0.0522568329973121,0.0903744608354021,0.0510437759433171,0.0336185535539165,0.0413756524396961,0.0540063711047237,0.0441328938954007
"LA46_tomentosa",0.156275418055244,0.133083383308397,0.0882861083777309,0.157515074205736,0.110084168999749,0.560468515414759,0.338442866183535,0.110515688656075,0.119914512458195,0.128209731901453,0.225176515894559,0.170158212090531,0.473890652593222,0.177915075950486,0.135686335199881,0.0483992518164225,0.172526615304752,0.137690229735247,0.0938675397525531,0.13839284498232,0.0979163898090088,0.176555692504647,0.152213741046853,0.140976914052353,0.154858061050129,0.335961660783333,0.152089502678119,0.0586805850582322,0.832207776576902,0.141342130041275,0.18133091102516,0.173063765020746,0.172596947463196,0.173745052096677,0.111774798328946,0.154388775696701,0.530591057471649,0.135288923341437
"LA48_NA",0.665742100317894,0.287444195125555,0.257655523781782,0.0830025476695641,0.235187537581975,0.223759009944219,0.0768345093911824,0.222862779792648,0.656389445632168,0.668748432445329,0.426970094564068,0.111388746773388,0.0757679634981152,0.335338105680638,0.320172843026397,0.0356354495397982,0.331444704438133,0.373969462649312,0.243892495464238,0.597584158241962,0.252629021700617,0.334412910372551,0.314779969820564,0.447326406033892,0.641197882024135,0.113921132544889,0.368779174719132,0.0301985864460098,0.141342130041275,0.88939363155226,0.327716542093129,0.353033251830527,0.0659116044247169,0.369345366345368,0.205723742684991,0.451803461625563,0.087060502958862,0.365262064370586
"LA49_ruiziana",0.371234333985223,0.237436873027779,0.362635278570572,0.131816330621022,0.276907953598188,0.131462811458881,0.111818118442532,0.270904046388822,0.354674976558132,0.354488601979491,0.250009094439979,0.182869690715879,0.0992508008053739,0.597872223396705,0.548589673789901,0.0444008943747843,0.579653541090813,0.315275894400822,0.369053806084307,0.345441402108807,0.374036756872899,0.498816135761368,0.458053163078939,0.336225071166915,0.406648521724495,0.119567154329396,0.255076837607987,0.0481941299821487,0.18133091102516,0.327716542093129,0.805346658714131,0.585391171787738,0.111859349733638,0.567286464805529,0.277703341048976,0.343383487625978,0.151614518591089,0.527888586560252
"LA55_NA",0.432908370856305,0.266750650486566,0.373376283767567,0.151546967907274,0.291710767867945,0.143218946276584,0.109043952405745,0.289779826974674,0.33212636900151,0.33024810993765,0.269640954125696,0.21434350718454,0.106702140035083,0.661888421017204,0.637109544051207,0.0432986034251355,0.65387063060756,0.353504058078923,0.388643458626762,0.33408092531634,0.397274029712558,0.499125238731836,0.505512779105311,0.378929190091924,0.374757488840845,0.109831578292267,0.321723828827105,0.0522568329973121,0.173063765020746,0.353033251830527,0.585391171787738,0.840218813516992,0.111805606038112,0.630083115957693,0.304638823504171,0.349859429535971,0.189117867928746,0.635873335396639
"LA59_coruscans",0.0761953060224252,0.0628929744010073,0.0556911045704038,0.335104886440078,0.0525852315274551,0.166673673417769,0.171347837135804,0.0656535097389226,0.0585527351736565,0.0629118141207683,0.10884721386322,0.182854987038736,0.202090837009804,0.111617407150298,0.0980655938045937,0.061587012077598,0.12234724592012,0.0737478735657192,0.0588332725768599,0.0623328831891091,0.0602940140055287,0.109796924543143,0.104910051052005,0.0721448135529971,0.0708778528587923,0.226230334172475,0.0669279138447627,0.0903744608354021,0.172596947463196,0.0659116044247169,0.111859349733638,0.111805606038112,0.857609500906153,0.10810105297155,0.065667008440415,0.0725214829506254,0.211064836322953,0.100699012388238
"LA6_NA",0.415626465449908,0.267762813716829,0.377523768265482,0.143667834615733,0.29044609610039,0.134925864373975,0.108597831355296,0.337452583685324,0.322886527223313,0.336900872999235,0.272703612092267,0.201672398208539,0.0955165731200732,0.569395359732349,0.5901945120289,0.0498114513411146,0.642618424591597,0.365605332181754,0.382615091280243,0.33506157526637,0.400642744901884,0.622965873755133,0.52439594197933,0.396976787153145,0.379792622497434,0.115776599011077,0.329004826900367,0.0510437759433171,0.173745052096677,0.369345366345368,0.567286464805529,0.630083115957693,0.10810105297155,0.779752335533085,0.326004167379993,0.387752776168195,0.168414620261219,0.573145188645287
"LA60_laurina",0.231411088068147,0.440480078110559,0.398476757485563,0.0931812216303151,0.198262462276289,0.10027823895434,0.0694308171902365,0.755355308638177,0.194601276000334,0.173719375210982,0.195104087484576,0.213112729536249,0.0583499001008345,0.249085999839426,0.300385567252409,0.22068496298975,0.323099275411261,0.610738290336148,0.418365374010899,0.278689962113591,0.445625363351024,0.300745299459574,0.247029179242381,0.231342362370052,0.190851593638164,0.075461075748501,0.193785774303931,0.0336185535539165,0.111774798328946,0.205723742684991,0.277703341048976,0.304638823504171,0.065667008440415,0.326004167379993,0.939896003985024,0.208490640935774,0.111334247483995,0.263682434242317
"LA7_leiocalycina",0.467686136164703,0.286640411050553,0.279882479578121,0.0872796957521451,0.236535451921008,0.165065180545334,0.0895319118786885,0.216797060664313,0.362787210847277,0.41861477015611,0.302269449244005,0.119119692406302,0.0700413617439392,0.348488420317427,0.31545846540937,0.0410914910103921,0.37703055493051,0.322155013892392,0.269960247984975,0.392792667458551,0.275551128216698,0.378581717581964,0.338788669718083,0.625458562347252,0.472057973206666,0.107696313647198,0.464226606991409,0.0413756524396961,0.154388775696701,0.451803461625563,0.343383487625978,0.349859429535971,0.0725214829506254,0.387752776168195,0.208490640935774,0.743707634903223,0.0898504745146206,0.347409499283512
"LA8_auristellae",0.114271158701183,0.0967097267576674,0.0947815278652017,0.21096979070204,0.0822790258442134,0.623762574995502,0.318939908389316,0.102835896186251,0.0891497518085264,0.0830296718602351,0.175910001246767,0.200416414805534,0.597711214753251,0.163957012370612,0.166325085239944,0.0412671839018101,0.169685622849868,0.118856317811141,0.10003699641313,0.0999822076588682,0.103298918741846,0.138323980044064,0.134491770268126,0.0967813209207802,0.0943773336062223,0.382319706560969,0.0821796743338176,0.0540063711047237,0.530591057471649,0.087060502958862,0.151614518591089,0.189117867928746,0.211064836322953,0.168414620261219,0.111334247483995,0.0898504745146206,0.850066633280726,0.150335540264672
"LA9_poeppigiana",0.375378354984691,0.235994800474333,0.348113003375051,0.147678078985719,0.262276556470131,0.117128390929889,0.0879001502113086,0.272914584841294,0.301658935589583,0.316161740582464,0.230936424570495,0.170992790864544,0.0889616777103216,0.551759054817876,0.581298953718654,0.0397898693233377,0.589179147245864,0.335236907299783,0.331269128705113,0.301183583161623,0.336467091727034,0.475680675061697,0.511461122858277,0.349637330118602,0.335462683663867,0.0920192772026295,0.290898839481428,0.0441328938954007,0.135288923341437,0.365262064370586,0.527888586560252,0.635873335396639,0.100699012388238,0.573145188645287,0.263682434242317,0.347409499283512,0.150335540264672,0.790511499718121
