"","LA1_edulis","LA10_umbellifera","LA12_capitataESU2","LA13_cylindrica","LA17_NA","LA18_chartacea","LA19_venusta","LA2_heterophylla","LA20a_nobilis","LA20b_nobilis","LA22_bourgonii","LA23_alata","LA25_acreana","LA26_setosa","LA28_venusta","LA3_alba","LA31_spectabilis","LA32_brachystachys","LA33_capitataESU1","LA34_tenuistipula","LA35_capitataESU3","LA37_punctata","LA4_thibaudiana","LA41_NA","LA42_fosteriana?","LA43_marginata","LA44_suaveolens","LA45_sapindoides","LA46_tomentosa","LA48_NA","LA49_ruiziana","LA55_NA","LA59_coruscans","LA6_NA","LA60_laurina","LA7_leiocalycina","LA8_auristellae","LA9_poeppigiana"
"LA1_edulis",0.7787941678261,0.297622324983599,0.304595343942543,0.105962440140571,0.269171151106072,0.234599634833849,0.111468954833895,0.246755565897831,0.572436374077292,0.59865756675088,0.430186381514869,0.145173209552216,0.0914277382193261,0.424501645597784,0.379029996852932,0.039222831897456,0.399543670448944,0.3715612658078,0.295833230307334,0.582028716361664,0.313929760522604,0.382234526138877,0.341966994850947,0.48308181256929,0.641188407028937,0.134783320849835,0.384349858275747,0.0406333143380011,0.178568609583837,0.646306859792622,0.386183800324446,0.448624176259511,0.0835932368853338,0.433057109165064,0.247676921515909,0.467573959219112,0.121411078192391,0.390088423362024
"LA10_umbellifera",0.297622324983599,0.844197077706581,0.244312019522628,0.0925065097212144,0.213127671522416,0.137953044778909,0.0955581958659086,0.459234385001378,0.286322419528477,0.255716361225767,0.263944889840567,0.149656112004307,0.0803115273169601,0.269080749250864,0.257283445248059,0.218609338749885,0.269618306271162,0.521062348917314,0.254292658355924,0.367824601051871,0.271476359682958,0.252309155950155,0.220751099766077,0.313508441853806,0.287669833525838,0.0966211960187208,0.262507839662135,0.0387748082888256,0.15121393806395,0.296076960276824,0.254977536352011,0.285343715698712,0.0701906841451254,0.28484144898133,0.462876214602797,0.30086248087963,0.104788461072467,0.247139596925355
"LA12_capitataESU2",0.304595343942543,0.244312019522628,0.840660799448361,0.0818825665587286,0.255712959189249,0.102982210761838,0.069402278364192,0.398087883097693,0.285101095184607,0.262288876784558,0.188789117210395,0.183114956785993,0.0564158298997024,0.344937873368922,0.404105526985507,0.0365388074558515,0.388262075482799,0.379724520464058,0.761262923122675,0.256299836986399,0.718656053386518,0.346992265912688,0.291671376209786,0.327941570940472,0.284031274652851,0.0724987170826467,0.230726998225088,0.0305962504289361,0.103806818270437,0.269487701545449,0.363562070173368,0.376013314355987,0.0615760685543964,0.374491725331062,0.392154042189361,0.294908984801457,0.100868859499603,0.343138598972059
"LA13_cylindrica",0.105962440140571,0.0925065097212144,0.0818825665587286,0.772505533031828,0.0908381710471053,0.17278072710908,0.176777329413771,0.100155687820471,0.0784668587585431,0.0775862369322714,0.137284917288005,0.208639057900397,0.192163740193286,0.146256722135905,0.140166990151852,0.0631268913937178,0.149484123921535,0.112909244382119,0.0905605615836052,0.0889439055101903,0.0945553628083401,0.12804349534809,0.11883191906048,0.0962892383850735,0.0914352540454025,0.201487469326911,0.0910987876720741,0.0947513175668744,0.172117356945614,0.0902053497986096,0.133735081290152,0.156692144860279,0.341437104269755,0.14691652908638,0.103752675307779,0.0900974631647086,0.214722233257159,0.147328703514219
"LA17_NA",0.269171151106072,0.213127671522416,0.255712959189249,0.0908381710471053,0.814760292913584,0.0999642433337004,0.0956048102422129,0.245699323023248,0.229455325941714,0.231872910607269,0.193179848459537,0.129852831731957,0.0704856957173023,0.342071384661423,0.322865341503263,0.0436557387425294,0.338801141861039,0.271431743351367,0.285415549879747,0.251445841579607,0.301185000343744,0.316184935744138,0.282061000099994,0.292139757319576,0.27706241537688,0.0848584636242132,0.267769071618967,0.0413246751467612,0.141685300135381,0.264969588929324,0.32582265905981,0.34660443263065,0.0687889141534361,0.340212596399568,0.234133552181098,0.270444214692426,0.100330978116274,0.29056834265838
"LA18_chartacea",0.234599634833849,0.137953044778909,0.102982210761838,0.17278072710908,0.0999642433337004,0.877265900272485,0.370543447026472,0.108682707357358,0.196835435705386,0.202910884078774,0.30761265482257,0.176326940787852,0.581266753905334,0.144456561799195,0.134072820955239,0.0395021055261892,0.132434529530059,0.166275927843622,0.102182703397818,0.22805823115251,0.107988523815914,0.124943508427765,0.111176025654377,0.161751490399759,0.234853474946521,0.414564068673548,0.125507451139685,0.0543748813041874,0.555201260271733,0.217830544892318,0.137072691025252,0.150726532468376,0.182779775912261,0.142277194781199,0.114295961219103,0.160840478040729,0.621253465615554,0.121382941972789
"LA19_venusta",0.111468954833895,0.0955581958659086,0.069402278364192,0.176777329413771,0.0956048102422129,0.370543447026472,0.884129055459087,0.0877490271447609,0.0827201197709111,0.0937722561008329,0.200318316631499,0.170517551667606,0.329401695685087,0.143872479144706,0.119820515571904,0.0604805893636675,0.141957042829858,0.0917767392634766,0.0801679624149982,0.126919709804849,0.0808638419523159,0.133294124757304,0.115687113023542,0.102394393041115,0.12229686730439,0.351511715626963,0.104000775883668,0.0932708510912064,0.379983175727237,0.0976095857318472,0.144965841311236,0.137818262567303,0.195628183687538,0.133352017420234,0.0875433865540185,0.106002673300406,0.352191730977295,0.112349274219068
"LA2_heterophylla",0.246755565897831,0.459234385001378,0.398087883097693,0.100155687820471,0.245699323023248,0.108682707357358,0.0877490271447609,0.834789482317943,0.212774655989889,0.205750506378016,0.216902201480409,0.190967142200822,0.0674538352230485,0.276250642650048,0.331995453968872,0.230219003219674,0.353863446710401,0.61819589480336,0.426135397243082,0.307977574033359,0.45086345269569,0.357840430422538,0.290328220906867,0.26466487495369,0.237005874298438,0.0936589862787216,0.228789176082811,0.0411025294209413,0.135356355287522,0.23663426016851,0.298617060199194,0.313892886468647,0.0776151594664412,0.356312182130577,0.745239895145413,0.240673423476994,0.114330249419768,0.290589968935049
"LA20a_nobilis",0.572436374077292,0.286322419528477,0.285101095184607,0.0784668587585431,0.229455325941714,0.196835435705386,0.0827201197709111,0.212774655989889,0.838167190753423,0.627291700083593,0.376210378036335,0.115600746796761,0.0799741988676673,0.346896263117391,0.315296747687466,0.0293437465268754,0.32135301412782,0.323798673129146,0.272277076329574,0.57070038173046,0.29052508074001,0.290168792389659,0.269207824758339,0.374872525987649,0.594615057965882,0.109397975524249,0.252179148244237,0.0308267669061563,0.138449025048537,0.648093551568732,0.37473356300146,0.344683495485373,0.0657859101181815,0.341211656953203,0.217364782182838,0.361829251448667,0.0966527658001619,0.315594867410112
"LA20b_nobilis",0.59865756675088,0.255716361225767,0.262288876784558,0.0775862369322714,0.231872910607269,0.202910884078774,0.0937722561008329,0.205750506378016,0.627291700083593,0.759514538819451,0.3960852571501,0.1082662311353,0.0716936934967694,0.350559280789655,0.309099281428813,0.0333235217792058,0.340897471754744,0.290544789650855,0.246667752095509,0.593366143101296,0.255914105251514,0.319085456764569,0.298688461946034,0.392178118593051,0.64161525686028,0.121911032932422,0.292629490096813,0.0370648283941149,0.149767716327613,0.653324368091553,0.362619786514439,0.33373319863514,0.0687963226395142,0.339375658233807,0.191885299392468,0.41984292979678,0.0871485891366523,0.325770771459245
