"","IngA_accuminata","IngC_cocleensis","IngF_laurina","IngG_goldmanii","IngM_marginata","IngMu_multijuga","IngO_oerstediana","IngP_pezizifera","IngPu_punctata","IngQ_nobilis","IngR_ruiziana","IngS_sapindoides","IngU_umbellifera","IngV_vera","LA1_edulis","LA10_umbellifera","LA12_capitataESU2","LA13_cylindrica","LA17_NA","LA18_chartacea","LA19_venusta","LA2_heterophylla","LA20a_nobilis","LA20b_nobilis","LA22_bourgonii","LA23_alata","LA25_acreana","LA26_setosa","LA28_venusta","LA3_alba","LA31_spectabilis","LA32_brachystachys","LA33_capitataESU1","LA34_tenuistipula","LA35_capitataESU3","LA37_punctata","LA4_thibaudiana","LA41_NA","LA42_fosteriana?","LA43_marginata","LA44_suaveolens","LA45_sapindoides","LA46_tomentosa","LA48_NA","LA49_ruiziana","LA55_NA","LA59_coruscans","LA6_NA","LA60_laurina","LA7_leiocalycina","LA8_auristellae","LA9_poeppigiana","M14_leiocalycina","M15_grandiflora","M16_rubiginosa","M18_NA","M24_cayennensis","M25_NA","M26_glomeriflora","M27b_NA","M28_paraensis","M29_alba","M31_venusta","M32_thibaudiana","M36_auristellae","M39a_gracilifolia - chemo1","M39b_gracilifolia - chemo2","M4_obidensis","M40a_pezizifera - chemo1","M40b_pezizifera - chemo2","M40d_pezizifera - chemo4","M5_lateriflora","M51_pezizifera","M60_NA","M61_brevialata","M62_umbratica","M63_umbellifera ","M70_cordatoalata","M71_umbellifera_tyrosine(-)","M8_thibaudiana/cayenensis","M9_stipularis","N1_striata","N10_capitata","N11_cayennensis","N12_cinnamomea","N13_cylindrica","N14_edulis","N15_fastuosa","N16_flagelliformis","N18_gracilifolia","N19_grandiflora","N20_huberi","N21_jenmani","N22_acreana","N23_capitataESU2","N24_lateriflora","N25_laurina","N26_leiocalycina","N27_lomatophylla","N28_longiflora","N29_longipedunculata","N3_acrocephala","N31_marginata","N32_melinonis","N34_nouragensis","N35_paraensis","N36_pezizifera","N37_poeppigiana","N38_retinocarpa","N39_rubiginosa","N4_alata","N40_splendens","N41_stipularis","N42_thibaudiana","N46_virgultosa","N5_alba","N50_sabatier","N53_sapindoides","N54_pezizifera cf","N6_auristellae","N65_umbellifera_tyrosine(+)","N66_umbellifera_tyrosine(-)","N67_umbellifera_tyrosine(+)","N7_bourgonii","N8_obidensis","N9_brevipes","T05_""sapindoides""","T07_nobilis","T09_venusta","T11_vismiifolia","T18_NA","T19_marginata","T20_laurina","T21a_NA","T22_tenuistipula","T23_sertulifera","T25_multinervis","T29_NA","T33_capitata","T35_brachyrachis cf.","T50_umbellifera","T51_NA","T55_6cuadras","T56_acreana","T57_alata","T58_alba","T59_auristellae","T60_bourgonii","T62_cayennensis","T63_ciliata","T64_cordatoalata","T65_leiocalycina","T67a_edulis","T68_punctata","T69_ruiziana","T70_spectabilis","T71_thibaudiana","T72_microcoma","T73_umbellifera","T74_umbratica","T75_swartziana","T76_mediana","T78_oerstediana","T82_NA","T84_NA","T86_NA"
"IngA_accuminata",0.818347670996511,0.656523775305198,0.396354130394314,0.414225809370666,0.173897607701086,0.673915131465032,0.569393703765761,0.171244235070686,0.552136919340639,0.342852482541826,0.619984861205007,0.0460849892737671,0.177639664131181,0.624320641609771,0.397798273505581,0.268806346726799,0.332790015885316,0.160122173851558,0.374088498308731,0.13638842534918,0.159171175917296,0.319265808997719,0.375554354436057,0.353818395232353,0.280174710335427,0.189933078914543,0.112509661503598,0.663014211444656,0.601637505760246,0.058238693906036,0.641718489005202,0.320276668021849,0.360215111604115,0.38047366649687,0.366439873757125,0.545102618905713,0.501794526143901,0.37694994984451,0.410577993309708,0.136680443480125,0.350746912979636,0.0657133527602476,0.227401019958579,0.360406984308056,0.607280905463844,0.653574288202528,0.126657775955846,0.600501510103268,0.302064122754849,0.357833561820711,0.179383041814504,0.60793949031697,0.373342679920193,0.507526786735101,0.605490379944386,0.384334109815647,0.562376690959244,0.225326377959352,0.320458667905873,0.407063232697194,0.276131290182541,0.0554433518093789,0.589787762942474,0.614623975190432,0.16274131653884,0.362445119649423,0.406416153013802,0.37811257697971,0.285217560314426,0.209028077313243,0.28599825536618,0.481359052478778,0.325893749176442,0.185484050509053,0.29501114389613,0.330421724206368,0.263551532886502,0.357304181299665,0.356485604142577,0.541372735115842,0.337325845253557,0.0324961179600542,0.325510039641631,0.602137801984783,0.274564581716624,0.331408012148132,0.355815487218759,0.403897209272201,0.308969055751834,0.436668015172029,0.496865512886961,0.368882065480162,0.431840936627664,0.085356076165518,0.353941084858656,0.573900047213042,0.284501094587464,0.396011954870627,0.114459002715412,0.602897989837494,0.613254120303228,0.171489535220528,0.227293389541071,0.167760603381684,0.0680368828677834,0.290940194803821,0.291960979135054,0.617665584086661,0.615205316939132,0.609702353176471,0.173224740521711,0.505943292429882,0.347801330974182,0.645173442233591,0.288604066195042,0.0525993336430076,0.482450056539362,0.0949836429033414,0.231208672484923,0.0718952235520549,0.204867866969842,0.304544182137716,0.210295452234397,0.239608058428655,0.309463242557093,0.303390208274549,0.0480129116206578,0.337733739517925,0.615313951627904,0.388679127498221,0.21519622238664,0.27856123158771,0.238206891983471,0.270823916200733,0.315975734797677,0.346465534397378,0.213214136844455,0.210994716037063,0.326040433363056,0.324057823984659,0.245974031906186,0.0425756029396649,0.569284033495866,0.10760624024237,0.124519860733053,0.0455685263126621,0.223663187318184,0.255145404823426,0.633270205729526,0.476659435422007,0.388016629101042,0.324428004814579,0.58543658170805,0.539159616014818,0.510108733651951,0.481467502842097,0.52858651307398,0.163081414759866,0.233549298157248,0.282578382721093,0.383604481921064,0.425173882144155,0.360735763009951,0.373963099784315,0.367418878046698,0.359275378311225
"IngC_cocleensis",0.656523775305198,0.820820561417531,0.37097978580359,0.430872135045382,0.165668353466453,0.719708312582755,0.606322800790582,0.154146681795532,0.527874548210612,0.332547569166054,0.630837482982862,0.0423016714144253,0.181336967531023,0.667969102343358,0.41138610905094,0.258458710059316,0.324087382372779,0.156469423362746,0.346280310666261,0.138017615926497,0.142563297393807,0.281098209791737,0.340918861046103,0.30905081587912,0.267528953297503,0.194194679546556,0.113107707043089,0.636024635969392,0.600212785767277,0.0458898910380575,0.613531042465586,0.331134869433918,0.350179227746942,0.352080498855303,0.358684268806676,0.468666052347433,0.465956628090031,0.367237328273587,0.378341758499728,0.114151300352461,0.32854445038565,0.0608172200943072,0.191893347723589,0.348210366256518,0.56896254722897,0.692554533541494,0.115709445693776,0.56608024820362,0.286924375584619,0.324046108135678,0.180818822946066,0.595266564447181,0.333649955137116,0.515621012152799,0.631307452511606,0.367688356837055,0.567141113619941,0.232878154124107,0.326231160431978,0.382978415965578,0.276837530887389,0.0482915650849296,0.573429633801748,0.641323995812149,0.164602558976648,0.328891082941676,0.394352409215811,0.383341411388347,0.290121001326621,0.209635689277301,0.289287516846539,0.453595719319398,0.347936317198215,0.184637036546998,0.294063393077453,0.341290391773102,0.258750099732142,0.342471589744164,0.287777319278824,0.538041003677361,0.331022831503525,0.0312021319087788,0.328227878800995,0.618031949217217,0.254373369104972,0.351080879308252,0.375518186509802,0.405124784105287,0.285658193895545,0.445723455097999,0.504591014534996,0.361455404745517,0.452753798711668,0.0850790648576173,0.348190427167699,0.55770583949164,0.284376841755259,0.373331645258358,0.102891576920874,0.616461183941858,0.614833948723354,0.170544830119641,0.217685616376979,0.164985601860186,0.0660708546960395,0.295600989338899,0.296989923581784,0.630996705519405,0.624813240940209,0.619883542640381,0.179317477650711,0.522038444430331,0.338051922958078,0.656472591586978,0.280324644332513,0.0461050486120399,0.525458708123876,0.0755226624216804,0.248450527482424,0.0719850952429234,0.21881300609481,0.299819237925239,0.219390831464403,0.231933944747789,0.312282305866115,0.290058075989243,0.0438625611146461,0.331615574255677,0.634054315289801,0.367659899752776,0.203990732987007,0.27130134859783,0.242439223990776,0.280820952714566,0.29960006314008,0.352213063629539,0.209756537585028,0.216243997147726,0.317577985405582,0.327135968155109,0.257588570957221,0.0367807654944168,0.579070101981437,0.105207658317677,0.128418846611003,0.037670967978191,0.238014640503562,0.249440679053724,0.678275511219947,0.472108161230114,0.367672497725213,0.282843850199482,0.629381373847519,0.531177389909573,0.541559616119053,0.481602585864777,0.543642063599652,0.145469659009706,0.218327562858465,0.295312690279252,0.3898230894687,0.413371173761258,0.386469473835919,0.371413245475758,0.344429458919028,0.338285280619233
"IngF_laurina",0.396354130394314,0.37097978580359,0.859858134022021,0.300230890401851,0.131888966979882,0.396169029407795,0.42586776076288,0.140608024148752,0.382922358049012,0.279971010995497,0.414008154495815,0.0320496174536181,0.415790173724174,0.448071727222821,0.281025812658029,0.476600231070774,0.395071671441309,0.124515451912132,0.282996888992548,0.125851178068748,0.120897885563697,0.728361406824799,0.259350114678651,0.229481274502644,0.247447380207217,0.228522774422869,0.0950330099790299,0.382345390595947,0.40968359250263,0.22840131082216,0.430499619126724,0.64657394050228,0.426397644089286,0.348640161185764,0.46143596699737,0.376175443323753,0.310451915848403,0.278413003348945,0.274333641501436,0.111603982238036,0.221342474806786,0.0482244098042778,0.172661397120786,0.245449336081457,0.393867840828626,0.404631468629679,0.0962927787147089,0.416980657153114,0.739607198582375,0.248349756792925,0.14763487466009,0.338025408317169,0.262306489016626,0.357916932723086,0.385144280478235,0.309661223561685,0.316912872534067,0.529652681221322,0.277943014447495,0.404989087833075,0.344190376760869,0.213168181957356,0.4267048637256,0.338744129161259,0.136668326345122,0.451558646177037,0.279919156949652,0.744819119234832,0.340507884205699,0.178799766697857,0.358713025375866,0.334726132735087,0.38124921869967,0.144639403934767,0.556475667928975,0.576181448544739,0.307986507758823,0.281869358841767,0.215723770725923,0.341245524636413,0.274923876569299,0.0297711229792604,0.420550841633409,0.340183615605833,0.180435451270794,0.268504392454687,0.297481420355717,0.296054044908318,0.428713580628971,0.38756836265204,0.367067895425105,0.321029828160704,0.618002000162783,0.0751163559251518,0.434572611751435,0.377077459293943,0.731334680577539,0.27940918329427,0.0819914354472448,0.405654679568996,0.39360519638041,0.168832811348181,0.196964165680749,0.140305304583807,0.0557695928051581,0.352008620175811,0.338073558762598,0.369368683860278,0.436664474722189,0.4160469311661,0.215436034957619,0.407637323887262,0.285511955833365,0.396484112397598,0.670839851843499,0.190802127565731,0.317311956873953,0.0785402684541717,0.279681942146557,0.0718119184259388,0.453448026094367,0.230597173454977,0.34144837780672,0.21089350057772,0.713757602654717,0.393946666293535,0.0335696135859111,0.278213281940158,0.414027868547568,0.270096000671997,0.182984720684742,0.234868644812254,0.668863809490356,0.332018300205658,0.208423227415264,0.654508363926865,0.189071387871532,0.171950454313903,0.388801162026219,0.404280259216433,0.2939661630217,0.0369607168307529,0.420812936277858,0.0888986652195204,0.199244270203692,0.241167052249028,0.179866098377039,0.253982138141294,0.385864525229661,0.333423387824297,0.311813545661831,0.214435532848217,0.389469810897689,0.414914402879951,0.387130630727093,0.45732466056459,0.354306335221008,0.161430781288237,0.491544144475858,0.567356660386939,0.470805687782091,0.423872556189963,0.270988548601243,0.31131915928975,0.244558425049545,0.238908140605892
"IngG_goldmanii",0.414225809370666,0.430872135045382,0.300230890401851,0.86461150382784,0.108022467951393,0.429390940547258,0.46367390091428,0.102053230198584,0.463739634314462,0.688035947534966,0.430979516000164,0.0338907389474736,0.240341879721612,0.446373379826134,0.691324896124636,0.308819474304349,0.328229186182908,0.102450117819209,0.287305589829128,0.226629152035521,0.106651514879263,0.262537955887356,0.646519649135435,0.618087403083895,0.425842249270735,0.140654689280028,0.0937026492919146,0.414691369383317,0.380043697247191,0.0398850915371244,0.394619395428532,0.384122214002266,0.315035142331474,0.611568471819843,0.341553544129139,0.371626601685028,0.324133208639363,0.461157075694251,0.662636358184214,0.132442429050979,0.370517059755486,0.0413630105018703,0.167581363492991,0.671285490474453,0.397085364805997,0.44541539752181,0.0746189960656027,0.428102185557107,0.269298484968192,0.431483658398224,0.115013359909254,0.372272574151095,0.446043496533719,0.5464019701393,0.430891816755451,0.238510536629566,0.388938817956432,0.208286353684293,0.295912974816787,0.357251304269289,0.209726633209138,0.0434721640840441,0.46314514007832,0.377936107119467,0.108148068160619,0.335629429921509,0.416736987058994,0.289034826880175,0.213084841951792,0.177557239364317,0.298518750359818,0.378242716961335,0.458742727431334,0.117258898620222,0.418825018776532,0.442894580074875,0.363614814809064,0.518271039500922,0.347566917354449,0.468246232064065,0.432594490164808,0.0320224325114329,0.330486099323553,0.408064557628854,0.280254303696953,0.223427932561636,0.63977995572265,0.704065833315382,0.565134467994592,0.485617242555079,0.561019474523593,0.322752240056085,0.391271005506628,0.071965359615843,0.336492702010105,0.439369350586213,0.279661328428294,0.490170544357543,0.0903963253691644,0.380609159574243,0.463924251363917,0.301319749905891,0.154907331474628,0.13635646764176,0.0454289283297658,0.207667436672789,0.205720550485656,0.432479987148369,0.395524348163555,0.451969574151064,0.134364583317617,0.537007154787614,0.485921867270586,0.422958736755245,0.34111274578878,0.0418158243502611,0.283017564050082,0.0802898556094279,0.27880148889878,0.0561165577682704,0.235278075033914,0.58900013578191,0.306164218445148,0.384002964840487,0.268659186136465,0.484725863565538,0.0354355730682256,0.666772627172954,0.421774212571743,0.65677991480137,0.167955663880953,0.182830975279657,0.233184223213619,0.305097483315746,0.59061389811728,0.398574992958142,0.250817310069093,0.131501099716336,0.294523499577845,0.30737459090721,0.308965409433354,0.0364410618145061,0.432540032583068,0.0917510220596053,0.119741846645465,0.0414982347044823,0.136165305944395,0.438180332214569,0.406532396018231,0.321778073117925,0.323296789243821,0.362698692235706,0.391219060582257,0.426852562383484,0.46497905288254,0.357464807269198,0.354215848135012,0.223957478113017,0.251083442650853,0.374474032008721,0.355819280818288,0.374273886437681,0.667725898255586,0.584588398995168,0.639834248340002,0.533291353693066
"IngM_marginata",0.173897607701086,0.165668353466453,0.131888966979882,0.108022467951393,0.844313700999372,0.168697600893599,0.15038482187835,0.24135554183411,0.138055630311039,0.0914714613651344,0.163421343003941,0.0742594443975274,0.091800129137822,0.158257442784332,0.111233479572229,0.0903665871481676,0.0865722582115366,0.243897385653858,0.0900653704904878,0.306872004988852,0.354531236976958,0.099753724312587,0.0976358638848305,0.0864826469362738,0.233055816111613,0.200437200315859,0.337605065749469,0.163894389893575,0.143079855121077,0.0732398278037513,0.153795319854696,0.104456831271505,0.0937198790551018,0.0990236324058299,0.095555248490275,0.124269861363076,0.119449275995132,0.0944966741815699,0.102874938740295,0.476806853962722,0.0809353255735329,0.102350332088213,0.268107800338736,0.087789446946818,0.155977192303022,0.162670426146474,0.257131130646871,0.141641832941052,0.107580781433511,0.0857355307191165,0.362525000957741,0.143699412390211,0.0856964661153492,0.126931612476081,0.146947904369022,0.281971782186964,0.135929374521112,0.202978164476999,0.0821176225544319,0.101988002224339,0.220711813810417,0.0821843900754838,0.140254999355878,0.148500337652916,0.360505874743009,0.0912415733291449,0.0992445406827108,0.129192553154377,0.160731170719666,0.247711533623343,0.073488905994379,0.121147944969876,0.120909022327814,0.492448907838117,0.103206352171904,0.110019990591273,0.0745835132904788,0.10332320231305,0.0778365891851542,0.13312503367454,0.0848272569926559,0.0527671012421741,0.0853625985277836,0.148767835299912,0.0621875523537466,0.238480903438159,0.096514096754471,0.0982740713648515,0.0896285092199653,0.10965322496191,0.126281515851801,0.0957261450827913,0.132101775971153,0.322375195675906,0.0907094579696799,0.140439509790632,0.0979802860687959,0.0943373469849888,0.076096542930925,0.147680906205294,0.141273173671003,0.147355614562895,0.652045005130461,0.357314171135718,0.208547193813976,0.213656766814902,0.160391098107792,0.151125275651643,0.153844511622383,0.145634877158356,0.191752703148708,0.121893513805315,0.085984881718049,0.152526158320513,0.106031099428284,0.0727794152175429,0.125104103210878,0.0538896459031209,0.075441295448531,0.332251687510727,0.0716981460876733,0.0828521951311752,0.0752272250925455,0.295115012108849,0.110937077808169,0.0875101542550549,0.0653980524014688,0.0901189674972838,0.150507519557542,0.0994468393167914,0.226412169545937,0.193140738403511,0.087702765147851,0.0822529334250484,0.0778774699460173,0.110280801400554,0.277210176328527,0.391821568874172,0.085065328551869,0.085300270715099,0.072229616377856,0.154055998809235,0.142650635506033,0.278441477873482,0.134117614157856,0.0428610257624586,0.359399861575211,0.24572712093861,0.155192022193052,0.1155811903809,0.101679219086432,0.0784418638328591,0.160925202378208,0.13471512819464,0.132083856933285,0.119889168479517,0.131666855594434,0.399938717747309,0.0727827640830469,0.0958484456791144,0.152364720378977,0.110562996084567,0.0973993535852039,0.0967527831075491,0.0867083658398435,0.0907820727549078
"IngMu_multijuga",0.673915131465032,0.719708312582755,0.396169029407795,0.429390940547258,0.168697600893599,0.858911333468907,0.649678919509729,0.151990892607942,0.576128889691351,0.376033231843057,0.681067617616506,0.0314647928624372,0.179485141206046,0.707664386404039,0.403944878996436,0.260533869715639,0.341752642122965,0.15466007822355,0.339927176532362,0.136646991978947,0.136959486480622,0.300219924065559,0.363154929966105,0.312921322706222,0.255858471990942,0.196637877051159,0.110826066107994,0.652829843313961,0.623278872212822,0.0417196120288206,0.6004282748551,0.329957579705796,0.364609926250431,0.339890820891979,0.376579000387141,0.488616258398261,0.496982773653595,0.36110493988097,0.384872346430158,0.111214706190754,0.290840755968564,0.0496052134627637,0.184729919102495,0.351935463826202,0.585090654868336,0.685637305050088,0.110214153782968,0.592939992436072,0.295019940058426,0.318334211691332,0.184351512357125,0.627109044937001,0.341308987651741,0.524370057470403,0.671742137304498,0.376484246460128,0.532211991436976,0.240753881015108,0.342350650926514,0.380495187681134,0.288332992414618,0.0436130127339219,0.615790450474854,0.660750018703037,0.170868688622574,0.350385591595921,0.406209477477197,0.403915941880229,0.296935163341148,0.206342887485163,0.303508416212539,0.49388601409414,0.359746648676542,0.182694142766375,0.308092734866474,0.348521698296063,0.254652746114581,0.346105125688032,0.259855260304566,0.578485516601062,0.370727712996159,0.0260558961692177,0.349806363019813,0.606776394669959,0.236066826450676,0.358558886857197,0.398359650133019,0.406757130157114,0.306244324837539,0.476252006671133,0.533327038502099,0.36598597856497,0.481360245222413,0.0853265773768044,0.362992177988405,0.592304734570728,0.290720534411582,0.350568210274789,0.0847660840300954,0.675527646595744,0.618282998488682,0.179165220620015,0.219062779802848,0.163267503511558,0.0647026525069686,0.308776915617151,0.307090345825285,0.639212235658865,0.687471932991696,0.664921749456966,0.182705531870831,0.507775358096206,0.378689766370014,0.688632971493709,0.304702789608799,0.0451487240016056,0.57227853488681,0.07870918978799,0.2472237027643,0.0761200244022298,0.227970429863127,0.308949813533569,0.227976278340423,0.226450715693994,0.326180753050219,0.327625228782322,0.0350209991387187,0.347828483474164,0.66300766590409,0.374382019399401,0.202995740656914,0.258752321194768,0.245568751437891,0.281228498040026,0.294970315478107,0.371754494984747,0.206842177789555,0.218788423835912,0.327178891184806,0.339538756949152,0.264697985699484,0.0316432366022112,0.608667887103365,0.107714037145063,0.133782417102118,0.0359167748521057,0.241962265402606,0.253163979726864,0.705162999357584,0.484975778252102,0.367454825268329,0.265605118071211,0.639567890763763,0.556449140436566,0.56578040373041,0.505239059397933,0.580037991962609,0.147587257181572,0.218627430166232,0.305085216039202,0.402036119077571,0.42038802599086,0.382027467831987,0.377476707348785,0.352304635141889,0.322905114490076
"IngO_oerstediana",0.569393703765761,0.606322800790582,0.42586776076288,0.46367390091428,0.15038482187835,0.649678919509729,0.793195783270159,0.145513202917575,0.596908544044138,0.430046382793034,0.653187877334274,0.0275695275979905,0.192200512517678,0.715221123222883,0.450131019845945,0.279288660699158,0.379611703551758,0.140914901512592,0.298311663022113,0.146164828674395,0.134238392314465,0.314872653408455,0.386892424224597,0.342293088430186,0.269953520595653,0.201089836921854,0.109203159120757,0.598359626879179,0.556816570626299,0.0434133177570794,0.57900306053896,0.36765365513698,0.383900615189873,0.354981323468058,0.415936224161813,0.473075885201725,0.444686749120423,0.38042175899147,0.396218780569677,0.118099017043262,0.300389499458702,0.0457388001774849,0.183691669703019,0.372678477028721,0.563396515309838,0.636491303744481,0.0989507910875577,0.598198982778971,0.326228105679529,0.349074079969954,0.163502393792473,0.556608846837763,0.37869057562615,0.534320498005043,0.635878517769459,0.355586095497143,0.49035423792034,0.278020569410842,0.306874901920696,0.415489252549224,0.300681989964695,0.044588872130918,0.626464456936791,0.564115204276017,0.155016089650603,0.408750917156102,0.398443694015638,0.402395317911102,0.323043469855306,0.21240009521885,0.354047588476083,0.532325529354929,0.417630718294587,0.165570841984786,0.328615509421658,0.363857920295201,0.277321968799484,0.37843826412032,0.263297662974846,0.600557939916213,0.375118120564751,0.0283902138343263,0.413215201816993,0.537020754189033,0.24014601965667,0.334617165720972,0.487811125369932,0.456293155237753,0.332569505052814,0.490455207735218,0.542128044740237,0.342494187737512,0.48918688169752,0.0852837304082864,0.412592921987292,0.601622230489702,0.324804639596224,0.382051880613726,0.0726533862179624,0.593761495057852,0.578721386247356,0.219115577854921,0.217406442149631,0.165138510657707,0.0620083610536806,0.315883075654324,0.327770944348454,0.594022297287211,0.627198742229877,0.639887554320826,0.194400809999498,0.557971964930458,0.397969517936362,0.602675227274844,0.336893446525337,0.0494103698139697,0.537986946668077,0.0673642599590973,0.303787099549913,0.0723629528337144,0.26693387405967,0.352523212947693,0.26640334903755,0.2470787841851,0.34849590796754,0.378480291750376,0.0292114793814975,0.418085126545231,0.633404039041302,0.392770263602581,0.197938664927515,0.251099324863346,0.287482996940792,0.342556503471753,0.325391378008413,0.410448194215279,0.223033420563956,0.200510032098982,0.349335355683052,0.374772505724381,0.30213903840816,0.0328308265888691,0.577753278716265,0.112211977352528,0.170156000174674,0.0459168796186806,0.211615598134566,0.28920592371361,0.613629822609379,0.45492429337713,0.360760636664575,0.289699838334399,0.631200959689715,0.598649681502251,0.608783294156922,0.519472263809035,0.550257402812283,0.182729804265838,0.236642796140197,0.370385821522674,0.442944296631511,0.465629933997261,0.441637244195957,0.437682513026771,0.376174870576087,0.366407232191517
"IngP_pezizifera",0.171244235070686,0.154146681795532,0.140608024148752,0.102053230198584,0.24135554183411,0.151990892607942,0.145513202917575,0.817836792126083,0.142472697821842,0.0896614117132949,0.146952800182581,0.125538302457309,0.0849588590385722,0.158047285795174,0.104780101353835,0.093485718460446,0.0936304541091262,0.236115464266818,0.096318451984289,0.160311142555112,0.182876852830004,0.113099053965651,0.0908614477291663,0.0839575811377389,0.13248906070815,0.622175341755452,0.182115959359695,0.155407961159371,0.140623017872598,0.0762059180001936,0.162149111757815,0.107337778183873,0.102331245975598,0.0951511718421611,0.103308311386752,0.139742146248822,0.121298690930859,0.0959352418473321,0.102725517427204,0.188767505912846,0.0908879735115396,0.143062424006202,0.177801668365736,0.0879747215284668,0.15133350800431,0.160388057316985,0.243180355026716,0.143667810578986,0.118226702128191,0.0867351638188158,0.200399944862805,0.136201521288532,0.0874862922957344,0.122508468238363,0.142009133135332,0.187684075986082,0.140548435249119,0.133665595709387,0.0818967107127012,0.111382434154106,0.211741995318418,0.0907338208136201,0.143013250787816,0.141370076315639,0.192529645991471,0.0983277491003725,0.0960895344324005,0.138936760722987,0.350955558913936,0.141299387001798,0.0825887483821449,0.116227355404543,0.19598126468768,0.194056375821936,0.101845326206772,0.106349192518735,0.0725637674560033,0.0999520172750965,0.0861676200486307,0.123673233678486,0.0865483097292103,0.0883788299773698,0.0930743316249332,0.14305919820922,0.0697289379230973,0.225323692522344,0.097048532760841,0.100507188511871,0.0856895235017121,0.104956241576077,0.118736196735378,0.0972161417522849,0.129098064460505,0.156025705166281,0.100635561702868,0.135206001900397,0.10657523866183,0.0941462719189605,0.091375682944251,0.141487761479183,0.145193054827487,0.0839575693538827,0.243178861315002,0.186265324130202,0.198649794524385,0.204195559223648,0.323937607019596,0.143810584692892,0.147530455798366,0.143243162904249,0.628078668514979,0.124050281113715,0.0894176097190443,0.145811886546255,0.0975209747975236,0.0717858546802917,0.114003502344526,0.0696698134926134,0.113165985694244,0.138877359114642,0.0679137857152022,0.0748902288404917,0.073054655187079,0.139459039284968,0.124771513296995,0.0807140366422575,0.14184103882276,0.0881284569680449,0.15107886490058,0.0948494162080422,0.137651417759298,0.204043702020238,0.0942669668032277,0.0973239851426078,0.0727801095637149,0.111058334889894,0.15866483434042,0.211925643649828,0.0942618889505208,0.094134019903099,0.0709594283144395,0.155749936029694,0.140738166562673,0.152814047955292,0.424461979154452,0.051527520764937,0.196952278489012,0.126961118456296,0.142241190416004,0.117819919818166,0.102832326871922,0.0853947077472472,0.151942939663703,0.138212477452644,0.11835230588192,0.128766721373899,0.122627017219527,0.154665041410123,0.0778790481095102,0.102107922897716,0.141591820496195,0.123283957498676,0.097140212305836,0.0977534343297436,0.0819141245418213,0.0874988851813249
"IngPu_punctata",0.552136919340639,0.527874548210612,0.382922358049012,0.463739634314462,0.138055630311039,0.576128889691351,0.596908544044138,0.142472697821842,0.874146950921847,0.442163228360014,0.570032883347466,0.0329781606475266,0.195098672351493,0.564832630340355,0.416264285245359,0.278120683046503,0.317205437354756,0.132562608782957,0.327321598267509,0.141774803190768,0.153987033708808,0.31541344339794,0.410668612990065,0.367600633281907,0.29142138085232,0.163037190599378,0.109240074341803,0.506628746767365,0.463063669025466,0.0512289251601754,0.473478515162138,0.33702150883452,0.343297737919643,0.381873008196104,0.354057544437445,0.479460629340919,0.427869830575734,0.357070909541177,0.410127915686143,0.14468271275713,0.331595824627204,0.0482195286363086,0.225016283836366,0.403066040630562,0.537041048360389,0.49540359022584,0.0962977615565664,0.529149139517986,0.305134194598742,0.343807949500704,0.141167806460595,0.473588491150657,0.403552829384953,0.457616321880161,0.578723490360534,0.307569689165377,0.450569281594925,0.266618895817645,0.309497278551304,0.411958064754177,0.242400071006846,0.0497831279516032,0.525281968740392,0.493502447899839,0.13139571835337,0.365250601210144,0.337151816018815,0.333257162172934,0.249481708704761,0.224724565954763,0.309651432180771,0.610000604366654,0.351599416648151,0.145810176319315,0.296266519346004,0.340722103951116,0.29150217334195,0.397579567363024,0.332837673475581,0.60671993607157,0.433382860251502,0.0348818262244959,0.328958612722433,0.452269220157867,0.260609834673293,0.285125502326532,0.402332755600667,0.438791148235283,0.364177869284522,0.383888945257559,0.445586937123243,0.349959620250131,0.375272274478377,0.0873233388282441,0.346054006625243,0.659791549843638,0.300476594003384,0.393236660008976,0.0874281603794928,0.466026104384649,0.495489554392439,0.202842182687764,0.189485562876508,0.187957107925979,0.0558146174076876,0.240026088298101,0.246303203825921,0.539264392894315,0.50437032113981,0.581269600521464,0.160028280907921,0.471870926568838,0.467390431361161,0.531864340898588,0.312539516808427,0.0546754256061906,0.398278347199697,0.07862426203648,0.299795719585024,0.065679935691733,0.213859519728692,0.359686207092741,0.263522456570503,0.261044515438808,0.297949098945721,0.358152139040114,0.0328610270812652,0.488053774930943,0.500464299574927,0.411859108197893,0.214909724026444,0.251239250196284,0.250748924297683,0.349566305022456,0.340849844695597,0.340586823385899,0.229023222091947,0.172873324428565,0.302118523693723,0.314540241307936,0.260543441939718,0.0405628396917479,0.449529908063973,0.105789265173918,0.139541223468827,0.0478729877103364,0.171328897358451,0.29607849415696,0.500128590201889,0.377538170095688,0.37131136120286,0.325963786880231,0.48480892209488,0.606450425112431,0.472150680999126,0.407716420499637,0.471448943263663,0.198152793226383,0.221057872906224,0.321270726055287,0.395588984737927,0.442531419390375,0.394406461355894,0.435797696160838,0.383279325970017,0.403409999346137
