cluster index	AllFiles	sum(precursor intensity)	RTMean	RTStdErr	parent mass	ScanNumber	ProteosafeFilePath	Original_Path	internalFilename
295	saponins_merged_spectra_2017_09_22.mgf	0	0	0	825.463	1764	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
296	saponins_merged_spectra_2017_09_22.mgf	0	0	0	970.536	999	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
297	saponins_merged_spectra_2017_09_22.mgf	0	0	0	970.538	616	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
298	saponins_merged_spectra_2017_09_22.mgf	0	0	0	825.463	1839	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
299	saponins_merged_spectra_2017_09_22.mgf	0	0	0	1087.57	1578	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
300	saponins_merged_spectra_2017_09_22.mgf	0	0	0	866.49	128	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
301	saponins_merged_spectra_2017_09_22.mgf	0	0	0	809.469	2772	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
302	saponins_merged_spectra_2017_09_22.mgf	0	0	0	971.516	991	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
303	saponins_merged_spectra_2017_09_22.mgf	0	0	0	850.459	744	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
304	saponins_merged_spectra_2017_09_22.mgf	0	0	0	939.493	3239	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
305	saponins_merged_spectra_2017_09_22.mgf	0	0	0	866.489	321	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
306	saponins_merged_spectra_2017_09_22.mgf	0	0	0	840.474	13	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
307	saponins_merged_spectra_2017_09_22.mgf	0	0	0	1438.71	2188	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
308	saponins_merged_spectra_2017_09_22.mgf	0	0	0	955.488	342	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
309	saponins_merged_spectra_2017_09_22.mgf	0	0	0	1055.52	2664	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
310	saponins_merged_spectra_2017_09_22.mgf	0	0	0	1028.51	1294	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
311	saponins_merged_spectra_2017_09_22.mgf	0	0	0	1014.54	5025	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
312	saponins_merged_spectra_2017_09_22.mgf	0	0	0	824.48	971	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
313	saponins_merged_spectra_2017_09_22.mgf	0	0	0	986.53	110	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
314	saponins_merged_spectra_2017_09_22.mgf	0	0	0	1214.6	3204	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
315	saponins_merged_spectra_2017_09_22.mgf	0	0	0	809.468	3205	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
316	saponins_merged_spectra_2017_09_22.mgf	0	0	0	1132.59	14	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
317	saponins_merged_spectra_2017_09_22.mgf	0	0	0	940.525	719	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
318	saponins_merged_spectra_2017_09_22.mgf	0	0	0	1248.64	896	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
319	saponins_merged_spectra_2017_09_22.mgf	0	0	0	808.487	88	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
320	saponins_merged_spectra_2017_09_22.mgf	0	0	0	970.537	9	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
321	saponins_merged_spectra_2017_09_22.mgf	0	0	0	808.485	666	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
322	saponins_merged_spectra_2017_09_22.mgf	0	0	0	823.485	112	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
323	saponins_merged_spectra_2017_09_22.mgf	0	0	0	763.463	1626	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
324	saponins_merged_spectra_2017_09_22.mgf	0	0	0	783.488	2846	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
325	saponins_merged_spectra_2017_09_22.mgf	0	0	0	767.495	2233	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
326	saponins_merged_spectra_2017_09_22.mgf	0	0	0	763.467	2234	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
327	saponins_merged_spectra_2017_09_22.mgf	0	0	0	825.499	2235	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
328	saponins_merged_spectra_2017_09_22.mgf	0	0	0	825.463	3347	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
329	saponins_merged_spectra_2017_09_22.mgf	0	0	0	811.484	4032	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
330	saponins_merged_spectra_2017_09_22.mgf	0	0	0	809.503	4040	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
331	saponins_merged_spectra_2017_09_22.mgf	0	0	0	823.485	505	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
332	saponins_merged_spectra_2017_09_22.mgf	0	0	0	987.55	424	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
333	saponins_merged_spectra_2017_09_22.mgf	0	0	0	989.524	4654	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
334	saponins_merged_spectra_2017_09_22.mgf	0	0	0	769.474	818	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
335	saponins_merged_spectra_2017_09_22.mgf	0	0	0	825.5	592	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
336	saponins_merged_spectra_2017_09_22.mgf	0	0	0	781.475	75	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
337	saponins_merged_spectra_2017_09_22.mgf	0	0	0	779.458	1053	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
338	saponins_merged_spectra_2017_09_22.mgf	0	0	0	811.485	1302	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
339	saponins_merged_spectra_2017_09_22.mgf	0	0	0	825.501	99	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
340	saponins_merged_spectra_2017_09_22.mgf	0	0	0	827.483	1668	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
341	saponins_merged_spectra_2017_09_22.mgf	0	0	0	785.469	1333	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
342	saponins_merged_spectra_2017_09_22.mgf	0	0	0	839.479	1071	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
343	saponins_merged_spectra_2017_09_22.mgf	0	0	0	991.544	1525	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
344	saponins_merged_spectra_2017_09_22.mgf	0	0	0	797.469	27	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
345	saponins_merged_spectra_2017_09_22.mgf	0	0	0	843.473	2514	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
346	saponins_merged_spectra_2017_09_22.mgf	0	0	0	869.206	4258	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
347	saponins_merged_spectra_2017_09_22.mgf	0	0	0	723.172	2859	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
348	saponins_merged_spectra_2017_09_22.mgf	0	0	0	707.175	1872	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
349	saponins_merged_spectra_2017_09_22.mgf	0	0	0	794.469	1225	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
350	saponins_merged_spectra_2017_09_22.mgf	0	0	0	836.48	1725	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
351	saponins_merged_spectra_2017_09_22.mgf	0	0	0	968.519	140	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
352	saponins_merged_spectra_2017_09_22.mgf	0	0	0	690.423	2866	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
353	saponins_merged_spectra_2017_09_22.mgf	0	0	0	648.41	3113	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
354	saponins_merged_spectra_2017_09_22.mgf	0	0	0	836.48	540	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
355	saponins_merged_spectra_2017_09_22.mgf	0	0	0	795.453	3528	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
356	saponins_merged_spectra_2017_09_22.mgf	0	0	0	794.471	320	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
357	saponins_merged_spectra_2017_09_22.mgf	0	0	0	1890.93	894	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
358	saponins_merged_spectra_2017_09_22.mgf	0	0	0	1836.84	1409	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
359	saponins_merged_spectra_2017_09_22.mgf	0	0	0	1878.83	4578	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
360	saponins_merged_spectra_2017_09_22.mgf	0	0	0	907.403	377	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
361	saponins_merged_spectra_2017_09_22.mgf	0	0	0	1793.82	1424	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
362	saponins_merged_spectra_2017_09_22.mgf	0	0	0	907.402	1270	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
363	saponins_merged_spectra_2017_09_22.mgf	0	0	0	1905.84	1523	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
364	saponins_merged_spectra_2017_09_22.mgf	0	0	0	1991.03	3208	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
365	saponins_merged_spectra_2017_09_22.mgf	0	0	0	913.909	1180	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
366	saponins_merged_spectra_2017_09_22.mgf	0	0	0	869.893	3173	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
367	saponins_merged_spectra_2017_09_22.mgf	0	0	0	1863.93	3175	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
368	saponins_merged_spectra_2017_09_22.mgf	0	0	0	635.196	3806	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
369	saponins_merged_spectra_2017_09_22.mgf	0	0	0	1874.83	1224	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
370	saponins_merged_spectra_2017_09_22.mgf	0	0	0	892.905	3023	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
371	saponins_merged_spectra_2017_09_22.mgf	0	0	0	635.197	3768	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
372	saponins_merged_spectra_2017_09_22.mgf	0	0	0	635.196	3998	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
373	saponins_merged_spectra_2017_09_22.mgf	0	0	0	937.41	2222	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
374	saponins_merged_spectra_2017_09_22.mgf	0	0	0	1919.86	1579	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
375	saponins_merged_spectra_2017_09_22.mgf	0	0	0	1875.83	573	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
376	saponins_merged_spectra_2017_09_22.mgf	0	0	0	1802.81	5	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
377	saponins_merged_spectra_2017_09_22.mgf	0	0	0	1828.83	4954	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
378	saponins_merged_spectra_2017_09_22.mgf	0	0	0	1859.93	1249	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
379	saponins_merged_spectra_2017_09_22.mgf	0	0	0	1859.84	1125	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
380	saponins_merged_spectra_2017_09_22.mgf	0	0	0	1264.63	1163	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
381	saponins_merged_spectra_2017_09_22.mgf	0	0	0	850.495	499	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
382	saponins_merged_spectra_2017_09_22.mgf	0	0	0	1063.39	879	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
383	saponins_merged_spectra_2017_09_22.mgf	0	0	0	981.857	1311	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
384	saponins_merged_spectra_2017_09_22.mgf	0	0	0	950.986	435	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
385	saponins_merged_spectra_2017_09_22.mgf	0	0	0	829.83	2302	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
386	saponins_merged_spectra_2017_09_22.mgf	0	0	0	1128.59	331	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
387	saponins_merged_spectra_2017_09_22.mgf	0	0	0	1132.59	422	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
388	saponins_merged_spectra_2017_09_22.mgf	0	0	0	809.468	2807	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
389	saponins_merged_spectra_2017_09_22.mgf	0	0	0	763.464	2901	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
390	saponins_merged_spectra_2017_09_22.mgf	0	0	0	996.514	515	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
391	saponins_merged_spectra_2017_09_22.mgf	0	0	0	970.536	48	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
392	saponins_merged_spectra_2017_09_22.mgf	0	0	0	1263.6	689	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
393	saponins_merged_spectra_2017_09_22.mgf	0	0	0	1158.57	574	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
394	saponins_merged_spectra_2017_09_22.mgf	0	0	0	954.54	1554	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
395	saponins_merged_spectra_2017_09_22.mgf	0	0	0	956.554	1643	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
396	saponins_merged_spectra_2017_09_22.mgf	0	0	0	1101.55	211	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
397	saponins_merged_spectra_2017_09_22.mgf	0	0	0	891.175	865	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
398	saponins_merged_spectra_2017_09_22.mgf	0	0	0	691.354	3155	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
399	saponins_merged_spectra_2017_09_22.mgf	0	0	0	1109.5	1610	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
400	saponins_merged_spectra_2017_09_22.mgf	0	0	0	1037.48	2691	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
401	saponins_merged_spectra_2017_09_22.mgf	0	0	0	979.96	827	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
402	saponins_merged_spectra_2017_09_22.mgf	0	0	0	1117.52	538	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
403	saponins_merged_spectra_2017_09_22.mgf	0	0	0	1088.51	1978	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
404	saponins_merged_spectra_2017_09_22.mgf	0	0	0	1096.51	1911	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
405	saponins_merged_spectra_2017_09_22.mgf	0	0	0	1106	888	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
406	saponins_merged_spectra_2017_09_22.mgf	0	0	0	1044.49	2900	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
407	saponins_merged_spectra_2017_09_22.mgf	0	0	0	1105.01	2139	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
408	saponins_merged_spectra_2017_09_22.mgf	0	0	0	1116.51	101	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
409	saponins_merged_spectra_2017_09_22.mgf	0	0	0	1001.47	1262	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
410	saponins_merged_spectra_2017_09_22.mgf	0	0	0	1056.48	254	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
411	saponins_merged_spectra_2017_09_22.mgf	0	0	0	1044.97	376	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
412	saponins_merged_spectra_2017_09_22.mgf	0	0	0	1119.51	1298	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
413	saponins_merged_spectra_2017_09_22.mgf	0	0	0	1161.59	5189	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
414	saponins_merged_spectra_2017_09_22.mgf	0	0	0	611.823	2696	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
415	saponins_merged_spectra_2017_09_22.mgf	0	0	0	1284.67	4037	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
416	saponins_merged_spectra_2017_09_22.mgf	0	0	0	836.48	2319	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
417	saponins_merged_spectra_2017_09_22.mgf	0	0	0	637.814	3264	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
418	saponins_merged_spectra_2017_09_22.mgf	0	0	0	1130.57	4759	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
419	saponins_merged_spectra_2017_09_22.mgf	0	0	0	1429.79	2065	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
420	saponins_merged_spectra_2017_09_22.mgf	0	0	0	1012.55	5001	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
421	saponins_merged_spectra_2017_09_22.mgf	0	0	0	825.462	4253	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
422	saponins_merged_spectra_2017_09_22.mgf	0	0	0	982.53	2313	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
423	saponins_merged_spectra_2017_09_22.mgf	0	0	0	866.487	3515	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
424	saponins_merged_spectra_2017_09_22.mgf	0	0	0	1160.59	428	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
425	saponins_merged_spectra_2017_09_22.mgf	0	0	0	1073.55	523	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
426	saponins_merged_spectra_2017_09_22.mgf	0	0	0	987.514	1405	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
427	saponins_merged_spectra_2017_09_22.mgf	0	0	0	1126.52	1045	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
428	saponins_merged_spectra_2017_09_22.mgf	0	0	0	1044.97	3882	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
429	saponins_merged_spectra_2017_09_22.mgf	0	0	0	1043.96	1469	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
430	saponins_merged_spectra_2017_09_22.mgf	0	0	0	1043.96	1162	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
431	saponins_merged_spectra_2017_09_22.mgf	0	0	0	1222.04	795	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
432	saponins_merged_spectra_2017_09_22.mgf	0	0	0	1006.96	4026	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
433	saponins_merged_spectra_2017_09_22.mgf	0	0	0	1094.47	1185	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
434	saponins_merged_spectra_2017_09_22.mgf	0	0	0	1012.95	1993	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
435	saponins_merged_spectra_2017_09_22.mgf	0	0	0	1066.96	4108	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
436	saponins_merged_spectra_2017_09_22.mgf	0	0	0	965.423	2658	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
437	saponins_merged_spectra_2017_09_22.mgf	0	0	0	1058.46	4112	spec/spec-00000.mgf	f.gordonyounkin/all_inga/saponins_merged_spectra_2017_09_22.mgf	spec-00000.mgf
