cluster index	AllFiles	sum(precursor intensity)	RTMean	RTStdErr	parent mass	ScanNumber	ProteosafeFilePath	Original_Path	internalFilename
153	sap_spectra_2017_11_16.mgf	0	0	0	1876.84	1385	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
154	sap_spectra_2017_11_16.mgf	0	0	0	1622.74	1386	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
155	sap_spectra_2017_11_16.mgf	0	0	0	939.494	1390	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
156	sap_spectra_2017_11_16.mgf	0	0	0	1650.78	1391	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
157	sap_spectra_2017_11_16.mgf	0	0	0	1786.8	1399	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
158	sap_spectra_2017_11_16.mgf	0	0	0	1086.58	14	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
159	sap_spectra_2017_11_16.mgf	0	0	0	1893.85	1400	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
160	sap_spectra_2017_11_16.mgf	0	0	0	1144.59	1404	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
161	sap_spectra_2017_11_16.mgf	0	0	0	1728.8	1408	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
162	sap_spectra_2017_11_16.mgf	0	0	0	963.927	1411	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
163	sap_spectra_2017_11_16.mgf	0	0	0	1044.48	1412	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
164	sap_spectra_2017_11_16.mgf	0	0	0	1863.83	1413	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
165	sap_spectra_2017_11_16.mgf	0	0	0	1057.47	1419	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
166	sap_spectra_2017_11_16.mgf	0	0	0	778.474	142	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
167	sap_spectra_2017_11_16.mgf	0	0	0	1104.01	1424	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
168	sap_spectra_2017_11_16.mgf	0	0	0	892.887	1425	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
169	sap_spectra_2017_11_16.mgf	0	0	0	1160.6	1429	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
170	sap_spectra_2017_11_16.mgf	0	0	0	1426.7	143	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
171	sap_spectra_2017_11_16.mgf	0	0	0	679.073	1431	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
172	sap_spectra_2017_11_16.mgf	0	0	0	1418.7	1436	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
173	sap_spectra_2017_11_16.mgf	0	0	0	954.541	1437	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
174	sap_spectra_2017_11_16.mgf	0	0	0	1105.49	144	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
175	sap_spectra_2017_11_16.mgf	0	0	0	1291.37	1441	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
176	sap_spectra_2017_11_16.mgf	0	0	0	1478.69	1447	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
177	sap_spectra_2017_11_16.mgf	0	0	0	1754.88	1449	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
178	sap_spectra_2017_11_16.mgf	0	0	0	1105.51	145	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
179	sap_spectra_2017_11_16.mgf	0	0	0	1087.57	1452	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
180	sap_spectra_2017_11_16.mgf	0	0	0	1919.86	1453	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
181	sap_spectra_2017_11_16.mgf	0	0	0	1312.6	1455	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
182	sap_spectra_2017_11_16.mgf	0	0	0	1754.85	1456	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
183	sap_spectra_2017_11_16.mgf	0	0	0	1300.66	1457	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
184	sap_spectra_2017_11_16.mgf	0	0	0	836.48	146	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
185	sap_spectra_2017_11_16.mgf	0	0	0	1056.51	1462	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
186	sap_spectra_2017_11_16.mgf	0	0	0	925.513	1465	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
187	sap_spectra_2017_11_16.mgf	0	0	0	1103.54	1467	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
188	sap_spectra_2017_11_16.mgf	0	0	0	1177.58	1468	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
189	sap_spectra_2017_11_16.mgf	0	0	0	955.487	147	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
190	sap_spectra_2017_11_16.mgf	0	0	0	1306.65	1470	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
191	sap_spectra_2017_11_16.mgf	0	0	0	1796.9	1478	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
192	sap_spectra_2017_11_16.mgf	0	0	0	941.505	148	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
193	sap_spectra_2017_11_16.mgf	0	0	0	1030.47	1483	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
194	sap_spectra_2017_11_16.mgf	0	0	0	1556.76	1485	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
195	sap_spectra_2017_11_16.mgf	0	0	0	1117.51	1486	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
196	sap_spectra_2017_11_16.mgf	0	0	0	1686.83	1489	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
197	sap_spectra_2017_11_16.mgf	0	0	0	1374.64	1492	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
198	sap_spectra_2017_11_16.mgf	0	0	0	674.427	1497	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
199	sap_spectra_2017_11_16.mgf	0	0	0	711.208	150	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
200	sap_spectra_2017_11_16.mgf	0	0	0	763.463	1503	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
201	sap_spectra_2017_11_16.mgf	0	0	0	808.895	1504	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
202	sap_spectra_2017_11_16.mgf	0	0	0	1833.83	1505	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
203	sap_spectra_2017_11_16.mgf	0	0	0	1604.75	1506	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
204	sap_spectra_2017_11_16.mgf	0	0	0	1073.47	151	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
205	sap_spectra_2017_11_16.mgf	0	0	0	1588.75	1510	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
206	sap_spectra_2017_11_16.mgf	0	0	0	1841.89	1511	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
207	sap_spectra_2017_11_16.mgf	0	0	0	923.906	1516	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
208	sap_spectra_2017_11_16.mgf	0	0	0	956.555	1519	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
209	sap_spectra_2017_11_16.mgf	0	0	0	1334.64	1523	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
210	sap_spectra_2017_11_16.mgf	0	0	0	1174.02	1524	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
211	sap_spectra_2017_11_16.mgf	0	0	0	1592.76	1527	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
212	sap_spectra_2017_11_16.mgf	0	0	0	968.424	1531	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
213	sap_spectra_2017_11_16.mgf	0	0	0	827.483	1532	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
214	sap_spectra_2017_11_16.mgf	0	0	0	1979.85	154	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
215	sap_spectra_2017_11_16.mgf	0	0	0	1191.56	1545	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
216	sap_spectra_2017_11_16.mgf	0	0	0	1729.86	1546	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
217	sap_spectra_2017_11_16.mgf	0	0	0	1209.57	1549	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
218	sap_spectra_2017_11_16.mgf	0	0	0	1022.45	1552	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
219	sap_spectra_2017_11_16.mgf	0	0	0	599.804	1553	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
220	sap_spectra_2017_11_16.mgf	0	0	0	1049.96	1557	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
221	sap_spectra_2017_11_16.mgf	0	0	0	1031.48	1558	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
222	sap_spectra_2017_11_16.mgf	0	0	0	932.405	1559	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
223	sap_spectra_2017_11_16.mgf	0	0	0	1874.84	1565	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
224	sap_spectra_2017_11_16.mgf	0	0	0	1506.73	1566	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
225	sap_spectra_2017_11_16.mgf	0	0	0	1290.65	1568	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
226	sap_spectra_2017_11_16.mgf	0	0	0	1709.82	157	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
227	sap_spectra_2017_11_16.mgf	0	0	0	884.901	1571	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
228	sap_spectra_2017_11_16.mgf	0	0	0	910.857	1576	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
229	sap_spectra_2017_11_16.mgf	0	0	0	836.479	1577	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
230	sap_spectra_2017_11_16.mgf	0	0	0	1863.84	158	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
231	sap_spectra_2017_11_16.mgf	0	0	0	944.907	1580	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
232	sap_spectra_2017_11_16.mgf	0	0	0	1948.84	1581	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
233	sap_spectra_2017_11_16.mgf	0	0	0	1121.51	1582	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
234	sap_spectra_2017_11_16.mgf	0	0	0	1142.52	1583	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
235	sap_spectra_2017_11_16.mgf	0	0	0	1648.8	1585	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
236	sap_spectra_2017_11_16.mgf	0	0	0	957.505	159	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
237	sap_spectra_2017_11_16.mgf	0	0	0	1590.77	1592	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
238	sap_spectra_2017_11_16.mgf	0	0	0	1582.74	1596	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
239	sap_spectra_2017_11_16.mgf	0	0	0	1097.47	1599	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
240	sap_spectra_2017_11_16.mgf	0	0	0	1767.81	16	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
241	sap_spectra_2017_11_16.mgf	0	0	0	1606.76	160	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
242	sap_spectra_2017_11_16.mgf	0	0	0	931.413	1600	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
243	sap_spectra_2017_11_16.mgf	0	0	0	1012.55	1602	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
244	sap_spectra_2017_11_16.mgf	0	0	0	825.464	1603	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
245	sap_spectra_2017_11_16.mgf	0	0	0	753.48	1609	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
246	sap_spectra_2017_11_16.mgf	0	0	0	944.92	161	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
247	sap_spectra_2017_11_16.mgf	0	0	0	1745.85	1612	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
248	sap_spectra_2017_11_16.mgf	0	0	0	1122	1614	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
249	sap_spectra_2017_11_16.mgf	0	0	0	1210.56	1615	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
250	sap_spectra_2017_11_16.mgf	0	0	0	1480.69	1616	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
251	sap_spectra_2017_11_16.mgf	0	0	0	1030.54	1618	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
252	sap_spectra_2017_11_16.mgf	0	0	0	909.401	1620	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
253	sap_spectra_2017_11_16.mgf	0	0	0	1394.71	1621	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
254	sap_spectra_2017_11_16.mgf	0	0	0	1794.79	1623	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
255	sap_spectra_2017_11_16.mgf	0	0	0	881.219	1628	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
256	sap_spectra_2017_11_16.mgf	0	0	0	1714.82	163	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
257	sap_spectra_2017_11_16.mgf	0	0	0	1306.61	1630	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
258	sap_spectra_2017_11_16.mgf	0	0	0	1616.72	1631	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
259	sap_spectra_2017_11_16.mgf	0	0	0	1231.56	1636	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
260	sap_spectra_2017_11_16.mgf	0	0	0	1094.47	1637	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
261	sap_spectra_2017_11_16.mgf	0	0	0	1674.83	164	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
262	sap_spectra_2017_11_16.mgf	0	0	0	1076.99	1643	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
263	sap_spectra_2017_11_16.mgf	0	0	0	1125.51	1645	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
264	sap_spectra_2017_11_16.mgf	0	0	0	1076.49	165	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
265	sap_spectra_2017_11_16.mgf	0	0	0	870.234	1650	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
266	sap_spectra_2017_11_16.mgf	0	0	0	1802.82	1652	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
267	sap_spectra_2017_11_16.mgf	0	0	0	1028.47	1653	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
268	sap_spectra_2017_11_16.mgf	0	0	0	898.405	1658	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
269	sap_spectra_2017_11_16.mgf	0	0	0	1829.83	166	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
270	sap_spectra_2017_11_16.mgf	0	0	0	1857.88	1662	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
271	sap_spectra_2017_11_16.mgf	0	0	0	1588.79	1663	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
272	sap_spectra_2017_11_16.mgf	0	0	0	1098.5	1665	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
273	sap_spectra_2017_11_16.mgf	0	0	0	1070.49	1667	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
274	sap_spectra_2017_11_16.mgf	0	0	0	1757.8	1668	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
275	sap_spectra_2017_11_16.mgf	0	0	0	1739.86	1669	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
276	sap_spectra_2017_11_16.mgf	0	0	0	924.401	1672	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
277	sap_spectra_2017_11_16.mgf	0	0	0	1345.14	1673	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
278	sap_spectra_2017_11_16.mgf	0	0	0	1589.77	1675	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
279	sap_spectra_2017_11_16.mgf	0	0	0	1043.46	1676	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
280	sap_spectra_2017_11_16.mgf	0	0	0	1206.55	1677	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
281	sap_spectra_2017_11_16.mgf	0	0	0	1632.81	1678	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
282	sap_spectra_2017_11_16.mgf	0	0	0	1963.87	1681	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
283	sap_spectra_2017_11_16.mgf	0	0	0	1417.67	1685	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
284	sap_spectra_2017_11_16.mgf	0	0	0	1152.53	1687	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
285	sap_spectra_2017_11_16.mgf	0	0	0	985.471	169	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
286	sap_spectra_2017_11_16.mgf	0	0	0	1012.75	1696	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
287	sap_spectra_2017_11_16.mgf	0	0	0	1668.84	1699	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
288	sap_spectra_2017_11_16.mgf	0	0	0	779.46	17	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
289	sap_spectra_2017_11_16.mgf	0	0	0	1269.61	170	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
290	sap_spectra_2017_11_16.mgf	0	0	0	751.464	1703	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
291	sap_spectra_2017_11_16.mgf	0	0	0	1524.72	1704	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
292	sap_spectra_2017_11_16.mgf	0	0	0	1760.79	1705	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
293	sap_spectra_2017_11_16.mgf	0	0	0	1253.6	171	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
294	sap_spectra_2017_11_16.mgf	0	0	0	1432.71	1713	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
295	sap_spectra_2017_11_16.mgf	0	0	0	1308.62	1714	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
296	sap_spectra_2017_11_16.mgf	0	0	0	996.516	1717	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
297	sap_spectra_2017_11_16.mgf	0	0	0	1644.74	1722	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
298	sap_spectra_2017_11_16.mgf	0	0	0	1617.79	1723	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
299	sap_spectra_2017_11_16.mgf	0	0	0	1744.82	1728	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
300	sap_spectra_2017_11_16.mgf	0	0	0	1091.5	1729	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
301	sap_spectra_2017_11_16.mgf	0	0	0	952.917	173	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
302	sap_spectra_2017_11_16.mgf	0	0	0	1572.76	1730	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
303	sap_spectra_2017_11_16.mgf	0	0	0	1588.75	1731	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
304	sap_spectra_2017_11_16.mgf	0	0	0	1093.78	1732	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
305	sap_spectra_2017_11_16.mgf	0	0	0	1614.8	1733	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
306	sap_spectra_2017_11_16.mgf	0	0	0	1096.51	1737	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
307	sap_spectra_2017_11_16.mgf	0	0	0	1030.54	1738	spec/spec-00000.mgf	f.gordonyounkin/all_inga/sap_spectra_2017_11_16.mgf	spec-00000.mgf
