"","species_code","sample","phenSumTIC","sapSumTIC","phenTICpct","sapTICpct","percent_extracted","percent_tyrosine","tyr.final.pct","phensap.final.pct","phen.final.pct","sap.final.pct"
"554","N46","N46_1799",305.781256725066,5.33627093105362,0.982848054330928,0.0171519456690715,35,0.137533333333333,0.282100369205524,0.717899630794476,0.705586255331242,0.0123133754632334
"555","N5","N5_1294_MS_NEG",155.013626687417,147.760546322915,0.511977706507112,0.488022293492888,32.06,0.0487666666666667,0.132027795325332,0.867972204674668,0.444382418661258,0.42358978601341
"556","N5","N5_1293_MS_NEG",134.490033669348,149.937494250561,0.472844645709605,0.527155354290395,32.06,0.0487666666666667,0.132027795325332,0.867972204674668,0.410416009605178,0.45755619506949
"557","N5","N5_1296_MS_NEG",166.478506517491,165.107935822567,0.502066686872436,0.497933313127564,32.06,0.0487666666666667,0.132027795325332,0.867972204674668,0.435779929098375,0.432192275576294
"558","N5","N5_1557",201.873407753827,192.194401398395,0.512280889393446,0.487719110606554,32.06,0.0487666666666667,0.132027795325332,0.867972204674668,0.444645572979529,0.423326631695139
"559","N5","N5_1573",206.186876826822,200.789156988617,0.50663149594781,0.49336850405219,32.06,0.0487666666666667,0.132027795325332,0.867972204674668,0.439742056495446,0.428230148179223
"560","N50","N50_2312_2",90.5626875214386,0,1,0,44.6,0,0,1,1,0
"561","N50","N50_2224_2",86.7539115614548,0,1,0,44.6,0,0,1,1,0
"562","N50","N50_2225_2",85.9911747037599,0,1,0,44.6,0,0,1,1,0
"563","N53","N53_1273_MS_NEG",74.176241909403,158.908052900868,0.318237837387465,0.681762162612535,43.1,0,0,1,0.318237837387465,0.681762162612535
"564","N53","N53_2315_2",92.3393743706732,183.260519475969,0.335048657246782,0.664951342753218,43.1,0,0,1,0.335048657246782,0.664951342753218
"565","N53","N53_2316_2",95.5072006950958,180.568702362543,0.345945443399151,0.654054556600849,43.1,0,0,1,0.345945443399151,0.654054556600849
"566","N54","N54_1247_MS_NEG",187.853254033242,17.5844580936733,0.914404916645441,0.0855950833545594,49.22,0,0,1,0.914404916645441,0.0855950833545594
"567","N54","N54_2226_2",175.169223705994,17.03886907886,0.911351968421369,0.0886480315786305,49.22,0,0,1,0.911351968421369,0.0886480315786305
"568","N54","N54_2310_2",155.7510275423,18.8722440982036,0.891925950528199,0.108074049471801,49.22,0,0,1,0.891925950528199,0.108074049471801
"569","N6","N6_1298_MS_NEG",152.567345402728,179.650077811513,0.459239446042962,0.540760553957038,47.96,0,0,1,0.459239446042962,0.540760553957038
"570","N6","N6_1299_MS_NEG",145.092372913355,183.076886556981,0.442126642658527,0.557873357341473,47.96,0,0,1,0.442126642658527,0.557873357341473
"571","N6","N6_1302_MS_NEG",143.447726512471,172.023595325434,0.454709244811094,0.545290755188907,47.96,0,0,1,0.454709244811094,0.545290755188907
"572","N6","N6_1300_MS_NEG",149.116609001425,192.719694875096,0.436222271626507,0.563777728373492,47.96,0,0,1,0.436222271626507,0.563777728373492
"573","N6","N6_1301_MS_NEG",143.293094233467,178.557097215436,0.445216743816094,0.554783256183906,47.96,0,0,1,0.445216743816094,0.554783256183906
"574","N65","N65_1126_NEG_MS",591.275367437164,80.7413753589665,0.879852137280066,0.120147862719934,42.62258065,0.0890153846153846,0.172764495832885,0.827235504167115,0.727844926375389,0.0993905777917256
