cluster index	AllFiles	sum(precursor intensity)	RTMean	RTStdErr	parent mass	ScanNumber	ProteosafeFilePath	Original_Path	internalFilename
499	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	623.066	1372	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
500	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	471.056	1079	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
501	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	277.034	1000	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
502	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	472.059	2198	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
503	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	607.069	2223	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
504	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	317.03	3339	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
505	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	623.067	1520	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
506	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	661.079	1114	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
507	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	637.082	178	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
508	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	273.04	4720	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
509	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	623.066	1269	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
510	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	621.052	2036	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
511	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	303.051	192	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
512	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	595.071	887	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
513	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	289.035	3051	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
514	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	619.167	3014	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
515	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	431.097	2338	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
516	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	349.118	1485	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
517	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	449.108	1391	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
518	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	593.151	1509	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
519	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	269.045	4395	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
520	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	611.161	739	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
521	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	866.197	3356	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
522	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	446.107	3357	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
523	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	729.144	950	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
524	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	563.141	2101	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
525	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	563.14	2532	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
526	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	137.01	3321	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
527	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	723.213	4370	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
528	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	577.156	2766	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
529	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	864.687	2829	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
530	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	581.151	1420	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
531	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	865.193	4889	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
532	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	867.203	4890	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
533	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	275.151	441	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
534	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	563.139	2398	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
535	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	431.098	735	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
536	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	577.156	2456	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
537	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	578.799	1306	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
538	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	913.182	2283	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
539	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	609.124	2614	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
540	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	609.125	1404	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
541	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	162.055	3618	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
542	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	1121.57	134	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
543	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	305.161	352	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
544	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	305.161	452	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
545	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	275.151	253	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
546	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	291.145	2753	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
547	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	398.229	2197	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
548	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	501.196	3475	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
549	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	137.008	4234	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
550	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	307.188	1799	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
551	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	449.108	334	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
552	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	613.083	2837	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
553	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	477.102	548	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
554	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	435.129	2648	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
555	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	585.088	4080	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
556	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	511.161	4081	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
557	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	416.028	3403	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
558	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	585.089	4509	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
559	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	507.072	2212	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
560	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	300.998	774	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
561	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	483.077	123	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
562	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	491.044	4291	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
563	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	181.069	494	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
564	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	348.071	1721	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
565	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	793.175	2723	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
566	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	723.171	514	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
567	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	287.055	4014	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
568	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	575.12	3388	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
569	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	1081.74	2770	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
570	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	325.092	1097	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
571	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	739.168	933	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
572	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	739.165	1941	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
573	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	1011.23	1940	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
574	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	707.178	1939	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
575	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	325.091	2759	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
576	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	265.148	2689	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
577	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	579.135	3295	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
578	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	451.101	502	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
579	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	739.165	3379	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
580	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	341.086	2250	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
581	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	649.144	2045	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
582	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	793.175	3093	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
583	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	309.173	3963	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
584	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	937.709	2043	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
585	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	491.19	4349	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
586	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	449.145	3362	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
587	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	191.055	993	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
588	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	265.147	2018	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
589	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	351.07	1085	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
590	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	575.119	2268	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
591	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	575.118	1871	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
592	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	863.181	4765	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
593	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	593.15	1803	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
594	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	411.322	5201	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
595	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	769.219	1592	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
596	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	632.416	2994	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
597	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	327.216	619	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
598	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	623.161	1438	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
599	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	114.057	4531	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
600	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	351.129	4148	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
601	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	156.067	3425	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
602	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	349.114	4646	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
603	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	648.412	3114	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
604	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	315.049	4550	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
605	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	575.119	3833	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
606	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	260.115	4789	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
607	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	623.161	2452	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
608	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	246.098	4166	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
609	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	128.07	318	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
610	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	447.093	1138	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
611	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	553.108	618	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
612	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	540.329	2322	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
613	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	635.088	472	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
614	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	483.077	1919	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
615	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	467.081	4579	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
616	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	447.112	2105	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
617	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	659.233	1527	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
618	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	467.191	5022	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
619	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	483.186	3927	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
620	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	325.183	4804	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
621	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	507.113	1788	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
622	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	587.138	5143	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
623	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	491.119	4326	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
624	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	629.114	789	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
625	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	387.129	64	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
626	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	751.099	5163	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
627	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	683.095	1692	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
628	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	491.116	4964	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
629	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	311.168	629	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
630	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	635.087	497	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
631	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	325.183	4453	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
632	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	311.168	4936	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
633	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	629.112	475	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
634	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	629.115	44	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
635	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	311.168	4955	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
636	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	955.181	1943	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
637	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	635.088	784	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
638	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	315.072	2363	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
639	phenolics_merged_spectra_2017_09_22.mgf	0	0	0	769.122	1463	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phenolics_merged_spectra_2017_09_22.mgf	spec-00000.mgf
