compound_sample,compound_number,TIC
LA60_616,1010,56929.126221
LA60_616,1082,141814.798126
LA60_616,1118,80223.434875
LA60_616,1129,3674.102600
LA60_616,1138,12772.873047
LA60_616,1183,1478.119522
LA60_616,1239,43116.857346
LA60_616,1243,8222.797913
LA60_616,1280,12610.790955
LA60_616,1351,8235.776917
LA60_616,1384,358.186584
LA60_616,1426,1444.031250
LA60_616,1446,30858.315628
LA60_616,1514,221261.960388
LA60_616,1520,83655.097076
LA60_616,1542,54297.316528
LA60_616,1550,1836.272339
LA60_616,1567,23973.911072
LA60_616,1573,8819.917480
LA60_616,1611,29104.018311
LA60_616,1633,8549.796127
LA60_616,1680,107116.144287
LA60_616,1692,3258.524811
LA60_616,1700,598993.582520
LA60_616,1745,3632.986664
LA60_616,1750,27619.717377
LA60_616,1769,20578.393677
LA60_616,1814,215228.067383
LA60_616,1859,551452.995728
LA60_616,1860,81002.847046
LA60_616,1868,1439.506363
LA60_616,1879,29542.888855
LA60_616,1890,6113.714706
LA60_616,1923,351.000000
LA60_616,2003,10588.585907
LA60_616,2022,9188.551331
LA60_616,2051,14318.565369
LA60_616,2059,2188.785156
LA60_616,2068,124379.115875
LA60_616,2128,86914.216431
LA60_616,2153,2670.921600
LA60_616,2202,826.328598
LA60_616,2213,11077.237366
LA60_616,2261,11101.840454
LA60_616,2270,749963.030518
LA60_616,2288,4112.285431
LA60_616,2289,64159.153564
LA60_616,2300,13924.079346
LA60_616,2301,203275.964783
LA60_616,2338,5101.656403
LA60_616,2366,54967.377502
LA60_616,2388,8880.340088
LA60_616,2438,2622.002319
LA60_616,2446,38545.729950
LA60_616,2476,40740.996338
LA60_616,2503,3748.027435
LA60_616,2504,6306.236847
LA60_616,2557,3663.410004
LA60_616,2626,2115.260895
LA60_616,2688,6984.234070
LA60_616,2710,42580.476532
LA60_616,2718,3551.458740
LA60_616,2721,6756.061218
LA60_616,2762,3715.465729
LA60_616,2815,28488.110596
LA60_616,2829,10348.571198
LA60_616,2839,17404.931366
LA60_616,2855,580.151306
LA60_616,2864,2115.260895
LA60_616,2876,5204981.655518
LA60_616,2897,452816.549194
LA60_616,2910,29257.051941
LA60_616,2951,39104.187408
LA60_616,2984,461.100952
LA60_616,2988,7715.408783
LA60_616,3011,26000.438873
LA60_616,3014,3264.646667
LA60_616,3024,9609.364624
LA60_616,3030,1797.334534
LA60_616,3080,54983.119629
LA60_616,3087,5406.881226
LA60_616,3088,5104.855072
LA60_616,3093,8938.128174
LA60_616,3098,2604.977020
LA60_616,3164,10279.134094
LA60_616,3246,4208.805481
LA60_616,3271,5196.029907
LA60_616,3284,3964.745758
LA60_616,3310,7409.886108
LA60_616,3334,33861.078369
LA60_616,3341,2217.595947
LA60_616,3352,3870.393250
LA60_616,3356,48386.272949
LA60_616,3361,47593.752930
LA60_616,3406,2710.478516
LA60_616,3411,11052.382111
LA60_616,3417,5617.131409
LA60_616,3443,1392.379761
LA60_616,3448,9393.975616
LA60_616,3505,17896.446716
LA60_616,3527,18862.891388
LA60_616,3528,19041.941406
LA60_616,3546,3945.066132
LA60_616,3589,12965.301910
LA60_616,3590,23419.532959
LA60_616,3613,8015.702225
LA60_616,3704,1904.142731
LA60_616,3780,2638.122681
LA60_616,3825,14496.784302
LA60_616,3838,1177.459869
LA60_616,3878,36350.208984
LA60_616,3883,128060.914062
LA60_616,3938,669.125183
LA60_616,3976,105299.359497
LA60_616,3998,337.617004
LA60_616,4003,2336.654175
LA60_616,4006,27895.052002
LA60_616,4046,2257.494034
LA60_616,4051,14914.049500
LA60_616,4076,1663.484711
LA60_616,4131,3634.287476
LA60_616,4161,4646.345215
LA60_616,4168,2921.589996
LA60_616,4178,52248.616699
LA60_616,4190,627.877930
LA60_616,4219,5538.618683
LA60_616,4252,4190.782318
LA60_616,4266,615.747131
LA60_616,4286,224135.146484
LA60_616,4307,16085.363098
LA60_616,4308,18876.314697
LA60_616,4347,9861.200500
LA60_616,4386,2056.304688
LA60_616,4417,956.489059
LA60_616,4463,15369.385468
LA60_616,4476,1936.214035
LA60_616,4510,10723.818359
LA60_616,4519,14232.883301
LA60_616,4521,1802.403656
LA60_616,4526,8917.777374
LA60_616,4600,13450.728760
LA60_616,4606,2508.052094
LA60_616,4642,98609.899536
LA60_616,4672,47886.207397
LA60_616,4689,10605.343628
LA60_616,4711,1036.015869
M62_799,63,87731.795654
M62_799,67,120345.127197
M62_799,79,3998.902222
M62_799,87,384966.513306
M62_799,114,64479.095444
M62_799,115,69254.556763
M62_799,127,4078.643738
M62_799,168,8252.302185
M62_799,175,5933.156982
M62_799,176,76498.916122
M62_799,188,66773.394669
M62_799,196,130032.124573
M62_799,262,6226.936432
M62_799,286,78847.524872
M62_799,325,4207.368103
M62_799,334,39602.521744
M62_799,345,1616.524933
M62_799,356,88310.619431
M62_799,409,118853.112961
M62_799,420,61583.962860
M62_799,421,58797.086319
M62_799,450,31171.698532
M62_799,484,9938.485291
M62_799,521,28891.765930
M62_799,539,20169.338867
M62_799,558,4258.834137
M62_799,623,35887.241470
M62_799,641,75633.740723
M62_799,643,348.985474
M62_799,662,36938.094818
M62_799,669,25164.145935
M62_799,679,28148.125854
M62_799,680,8877.858398
M62_799,684,8405.128830
M62_799,689,5438.443878
M62_799,694,13764.741882
M62_799,752,23486.138519
M62_799,770,31171.698532
M62_799,783,139178.099609
M62_799,794,13527.107452
M62_799,884,2357.162247
M62_799,898,24170.461975
M62_799,958,2807.625397
M62_799,963,30528.585464
M62_799,1068,4105.081512
M62_799,1088,15989.512512
M62_799,1118,35479.497238
M62_799,1120,1715.268616
M62_799,1129,2807.625397
M62_799,1138,18043.858566
M62_799,1180,19326.566193
M62_799,1230,3664.381165
M62_799,1270,17929.772934
M62_799,1280,13732.389801
M62_799,1293,9428.485596
M62_799,1296,14271.510773
M62_799,1323,27962.406189
M62_799,1384,2841.169952
M62_799,1387,6034.110611
M62_799,1406,29098.592834
M62_799,1445,447.624695
M62_799,1477,2213.116913
M62_799,1499,8244.552887
M62_799,1587,4960.214050
M62_799,1594,27409.873077
M62_799,1611,49727.846985
M62_799,1670,22956.870956
M62_799,1829,35705.518799
M62_799,1833,6438.622772
M62_799,1865,7019.328217
M62_799,1916,13814.196472
M62_799,1923,4305.468903
M62_799,1956,10035.479126
M62_799,2014,8397.269714
M62_799,2016,1564.220337
M62_799,2031,3731.126160
M62_799,2183,6219.066437
M62_799,2250,11088.747803
M62_799,2289,47030.856323
M62_799,2418,7063.848145
M62_799,2438,11459.235474
M62_799,2507,4963.082825
M62_799,2582,5055.397766
M62_799,2626,3451.727295
M62_799,2641,9856.249451
M62_799,2670,11875.670929
M62_799,2721,1638.601807
M62_799,2725,8380.801910
M62_799,2729,3884.682343
M62_799,2855,1391.426651
M62_799,2864,3451.727295
M62_799,2884,1024.092072
M62_799,2910,1119.443359
M62_799,2959,28985.272614
M62_799,2970,3194.864990
M62_799,2984,1921.078796
M62_799,2988,4691.068451
M62_799,3014,8761.090210
M62_799,3024,4662.630737
M62_799,3116,28020.403778
M62_799,3164,4222.523407
M62_799,3239,4396.905762
M62_799,3342,3010.654541
M62_799,3417,9805.018738
M62_799,3449,2427.315857
M62_799,3504,1000.513489
M62_799,3537,663.230347
M62_799,3613,2759.499451
M62_799,3639,2498.239319
M62_799,3642,309.000000
M62_799,3689,1303.790466
M62_799,3693,447.194885
M62_799,3755,17593.757324
M62_799,3780,3356.986877
M62_799,3791,3681.817627
M62_799,3883,7145.038391
M62_799,3903,4147.220673
M62_799,3905,3056.654541
M62_799,3942,43361.272217
M62_799,4046,4328.736237
M62_799,4073,11990.791870
M62_799,4095,2295.034271
M62_799,4162,18224.938232
M62_799,4261,7904.382141
M62_799,4280,411.951294
M62_799,4347,14113.144531
M62_799,4417,5349.722961
M62_799,4432,1993.709381
M62_799,4510,16122.408752
M62_799,4530,2504.608704
M62_799,4622,1277.977737
M62_799,4642,11047.683228
T20_976_2,47,2263000.731842
T20_976_2,56,1368666.773010
T20_976_2,115,145708.030090
T20_976_2,120,754068.378860
T20_976_2,152,88102.997467
T20_976_2,172,751438.126678
T20_976_2,190,10371.833008
T20_976_2,255,23011.942871
T20_976_2,280,183089.846527
T20_976_2,292,83131.023834
T20_976_2,308,6623.628906
T20_976_2,356,251089.146271
T20_976_2,357,220642.820175
T20_976_2,377,44007.188507
T20_976_2,450,41862.227692
T20_976_2,484,40035.657654
T20_976_2,505,4922.147827
T20_976_2,517,222193.285736
T20_976_2,597,730289.968369
T20_976_2,600,56730.939453
T20_976_2,605,3770.193726
T20_976_2,637,801.781128
T20_976_2,657,424808.457687
T20_976_2,663,249473.024719
T20_976_2,679,8351.149902
T20_976_2,705,7292.655487
T20_976_2,734,18937.154816
T20_976_2,770,107309.485779
T20_976_2,798,143515.689087
T20_976_2,853,8875.687439
T20_976_2,908,19339.037048
T20_976_2,963,8351.149902
T20_976_2,974,96054.030151
T20_976_2,1009,12223.819794
T20_976_2,1082,11975.115509
T20_976_2,1174,56390.747437
T20_976_2,1243,5934.732849
T20_976_2,1255,6799.580872
T20_976_2,1514,33887.211182
T20_976_2,1542,1629.724609
T20_976_2,1633,875.521912
T20_976_2,1649,1983.727051
T20_976_2,1680,27538.093811
T20_976_2,1700,56629.067627
T20_976_2,1769,2781.939667
T20_976_2,1814,16433.336594
T20_976_2,1841,217988.992920
T20_976_2,1859,160960.219940
T20_976_2,1860,13661.990173
T20_976_2,1942,4286.507385
T20_976_2,2003,7075.956299
T20_976_2,2022,5394.338760
T20_976_2,2051,801.781128
T20_976_2,2056,305235.902344
T20_976_2,2068,9727.354889
T20_976_2,2093,5826.072113
T20_976_2,2126,11813.682861
T20_976_2,2225,46250.045898
T20_976_2,2270,101315.858765
T20_976_2,2272,60088.706604
T20_976_2,2288,1846.460480
T20_976_2,2289,544.861542
T20_976_2,2338,616.000000
T20_976_2,2388,1816.677063
T20_976_2,2476,654.862549
T20_976_2,2504,7722.977814
T20_976_2,2540,38646.840576
T20_976_2,2667,4960.858429
T20_976_2,2690,67424.865234
T20_976_2,2718,9352.420258
T20_976_2,2839,4118.542969
T20_976_2,2876,1219672.101562
T20_976_2,2897,94422.626526
T20_976_2,2903,554.885620
T20_976_2,3024,8473.243530
T20_976_2,3032,46250.045898
T20_976_2,3080,13345.273865
T20_976_2,3087,4056.207886
T20_976_2,3088,7263.208008
T20_976_2,3093,8012.348358
T20_976_2,3164,24548.627594
T20_976_2,3182,1658.031464
T20_976_2,3258,4286.507385
T20_976_2,3296,50669.913086
T20_976_2,3334,436.000000
T20_976_2,3356,9459.256653
T20_976_2,3359,151173.728516
T20_976_2,3505,5127.483337
T20_976_2,3527,1521.123535
T20_976_2,3528,1402.616333
T20_976_2,3587,46244.863281
T20_976_2,3590,7078.644348
T20_976_2,3667,56390.747437
T20_976_2,3699,7159.026489
T20_976_2,3729,50669.913086
T20_976_2,3757,2520.434235
T20_976_2,3825,9060.493683
T20_976_2,3878,4062.384369
T20_976_2,3883,18843.385254
T20_976_2,3970,3943.992798
T20_976_2,3976,46942.824829
T20_976_2,3983,601.596008
T20_976_2,4051,3584.438171
T20_976_2,4178,13307.100769
T20_976_2,4286,20260.499817
T20_976_2,4329,15440.768799
T20_976_2,4347,19617.923584
T20_976_2,4439,18388.841187
T20_976_2,4455,6340.983337
T20_976_2,4519,6478.068665
T20_976_2,4600,3724.275360
T20_976_2,4642,31768.366333
T20_976_2,4672,114914.464935
T20_976_2,4689,2134.450470
IngR_1710,1,29575.185974
IngR_1710,26,116352.841797
IngR_1710,67,2851063.894028
IngR_1710,79,38651.769958
IngR_1710,87,70454.228577
IngR_1710,90,2304.626526
IngR_1710,93,244051.446381
IngR_1710,114,45451.467102
IngR_1710,120,33174.504272
IngR_1710,256,44927.351044
IngR_1710,262,594.000000
IngR_1710,297,500474.720581
IngR_1710,358,3327.863586
IngR_1710,380,521065.579620
IngR_1710,391,62233.637451
IngR_1710,400,41606.126099
IngR_1710,419,211.000000
IngR_1710,449,400432.483795
IngR_1710,450,42188.647461
IngR_1710,465,442224.708618
IngR_1710,478,20668.828979
IngR_1710,521,443381.929962
IngR_1710,526,4246.996216
IngR_1710,623,495215.586334
IngR_1710,642,48700.143005
IngR_1710,643,6840.801788
IngR_1710,647,80337.282990
IngR_1710,669,2294.000580
IngR_1710,679,922197.421356
IngR_1710,694,17092.030914
IngR_1710,697,653620.680267
IngR_1710,717,65598.198608
IngR_1710,727,16036.037262
IngR_1710,741,452523.637177
IngR_1710,769,146888.068420
IngR_1710,770,48485.617676
IngR_1710,869,17780.369904
IngR_1710,875,98471.286621
IngR_1710,963,444689.386688
IngR_1710,974,29322.041748
IngR_1710,979,10097.041077
IngR_1710,985,41684.050537
IngR_1710,1005,12560.655792
IngR_1710,1006,33789.662659
IngR_1710,1010,32952.017517
IngR_1710,1082,94541.497345
IngR_1710,1105,63093.819550
IngR_1710,1110,387.336914
IngR_1710,1118,489470.802002
IngR_1710,1138,12849.931519
IngR_1710,1141,10412.740662
IngR_1710,1167,3036.130920
IngR_1710,1237,250233.995605
IngR_1710,1238,38092.669708
IngR_1710,1239,31288.747528
IngR_1710,1278,7940.845642
IngR_1710,1290,82437.241394
IngR_1710,1293,6485.145508
IngR_1710,1406,11385.163116
IngR_1710,1458,24082.206390
IngR_1710,1473,68213.427612
IngR_1710,1514,30637.640381
IngR_1710,1542,36653.421204
IngR_1710,1560,12754.087250
IngR_1710,1567,19808.921448
IngR_1710,1578,717.765747
IngR_1710,1593,2140.440948
IngR_1710,1611,16061.531403
IngR_1710,1633,35838.396027
IngR_1710,1655,707.704529
IngR_1710,1666,3750.315918
IngR_1710,1782,24289.754181
IngR_1710,1882,2159.288086
IngR_1710,1951,2544.668030
IngR_1710,2042,1509.489960
IngR_1710,2086,234.000000
IngR_1710,2128,54022.143524
IngR_1710,2136,9644.874664
IngR_1710,2172,9627.238892
IngR_1710,2231,1593.427490
IngR_1710,2261,1743.987427
IngR_1710,2269,61320.364990
IngR_1710,2280,5877.001343
IngR_1710,2289,13980.741211
IngR_1710,2300,9778.520233
IngR_1710,2305,57676.706177
IngR_1710,2325,9977.748169
IngR_1710,2385,2454.197815
IngR_1710,2388,33477.771301
IngR_1710,2438,3987.016937
IngR_1710,2446,19010.703857
IngR_1710,2474,33981.543976
IngR_1710,2545,2787.215637
IngR_1710,2602,4279.661133
IngR_1710,2663,1987.077240
IngR_1710,2698,19836.701996
IngR_1710,2702,6686.101532
IngR_1710,2721,603.211029
IngR_1710,2728,3593.485413
IngR_1710,2786,825.000000
IngR_1710,2850,2510.868042
IngR_1710,2864,1966.015869
IngR_1710,2889,788.972900
IngR_1710,3014,8970.224304
IngR_1710,3043,19380.078308
IngR_1710,3176,2232.622498
IngR_1710,3247,1799.807190
IngR_1710,3264,25896.047607
IngR_1710,3271,3532.974182
IngR_1710,3278,3190.910034
IngR_1710,3279,5626.115784
IngR_1710,3310,6403.067169
IngR_1710,3342,1450.340912
IngR_1710,3371,34913.745605
IngR_1710,3381,1812.530029
IngR_1710,3450,5094.481598
IngR_1710,3453,691.231995
IngR_1710,3492,312.000000
IngR_1710,3589,5585.518127
IngR_1710,3601,4314.626343
IngR_1710,3639,24606.689484
IngR_1710,3640,4037.905701
IngR_1710,3642,4610.026260
IngR_1710,3651,2084.682129
IngR_1710,3693,438.853210
IngR_1710,3707,946.211700
IngR_1710,3755,310.000000
IngR_1710,3780,9853.353943
IngR_1710,3862,5490.329803
IngR_1710,3873,6109.368256
IngR_1710,3883,16808.269501
IngR_1710,3905,1826.143646
IngR_1710,3933,2732.096954
IngR_1710,3942,9849.627136
IngR_1710,3998,3366.361877
IngR_1710,4006,2968.429276
IngR_1710,4046,103464.094971
IngR_1710,4103,13640.308899
IngR_1710,4177,2796.358398
IngR_1710,4197,725.613495
IngR_1710,4280,4073.041168
IngR_1710,4311,3567.365875
IngR_1710,4349,2120.651489
IngR_1710,4381,315.305786
IngR_1710,4417,72805.114502
IngR_1710,4437,6286.133575
IngR_1710,4447,10004.474976
IngR_1710,4463,11531.123627
IngR_1710,4521,25586.622009
IngR_1710,4579,1964.259338
IngR_1710,4601,662.482727
IngR_1710,4630,4947.476196
IngR_1710,4638,32374.055542
IngR_1710,4642,13684.541382
LA1_708_2,52,49325.447906
LA1_708_2,63,147827.196152
LA1_708_2,79,109620.691544
LA1_708_2,87,26011.620575
LA1_708_2,92,18171.529846
LA1_708_2,109,174366.932571
LA1_708_2,115,65661.245483
LA1_708_2,118,59699.825317
LA1_708_2,138,26145.025024
LA1_708_2,168,311741.971558
LA1_708_2,178,60100.034485
LA1_708_2,188,32986.106598
LA1_708_2,196,41783.592010
LA1_708_2,231,3789.552856
LA1_708_2,302,32242.154434
LA1_708_2,343,3982.188904
LA1_708_2,345,68994.246857
LA1_708_2,346,85990.074768
LA1_708_2,364,157925.757355
LA1_708_2,384,55253.110748
LA1_708_2,446,3095.098236
LA1_708_2,475,4571.885284
LA1_708_2,502,2300.999847
LA1_708_2,539,2985.615448
LA1_708_2,568,36286.988342
LA1_708_2,608,162451.024780
LA1_708_2,617,39965.475677
LA1_708_2,623,36685.731781
LA1_708_2,637,7437.937805
LA1_708_2,674,30296.854065
LA1_708_2,694,7515.747467
LA1_708_2,702,12992.875244
LA1_708_2,714,3535.147156
LA1_708_2,739,89533.620178
LA1_708_2,782,319275.332092
LA1_708_2,958,9188.762451
LA1_708_2,1047,3555.843567
LA1_708_2,1059,70217.088470
LA1_708_2,1068,121705.370667
LA1_708_2,1069,76671.917511
LA1_708_2,1093,26995.937378
LA1_708_2,1101,55408.915054
LA1_708_2,1120,1191.387207
LA1_708_2,1123,10410.226959
LA1_708_2,1124,63879.300995
LA1_708_2,1127,1640.416977
LA1_708_2,1129,9188.762451
LA1_708_2,1138,14811.940247
LA1_708_2,1140,1068.112396
LA1_708_2,1147,50842.385132
LA1_708_2,1174,228.916077
LA1_708_2,1200,4685.569336
LA1_708_2,1269,95477.379730
LA1_708_2,1270,77514.525635
LA1_708_2,1280,5567.917450
LA1_708_2,1293,6975.029053
LA1_708_2,1384,1655.057861
LA1_708_2,1426,1789.877167
LA1_708_2,1439,2455.486877
LA1_708_2,1445,2127.183044
LA1_708_2,1611,5382.800354
LA1_708_2,1695,10765.407837
LA1_708_2,1701,8822.915802
LA1_708_2,1736,3039.938568
LA1_708_2,1788,15732.106033
LA1_708_2,1794,22179.969666
LA1_708_2,1835,2918.034607
LA1_708_2,1837,155799.091675
LA1_708_2,1865,61205.658691
LA1_708_2,1873,19302.169525
LA1_708_2,1914,5485.900757
LA1_708_2,1992,17060.156738
LA1_708_2,2050,1575.344849
LA1_708_2,2051,7437.937805
LA1_708_2,2058,3039.938568
LA1_708_2,2183,3789.552856
LA1_708_2,2205,7270.643646
LA1_708_2,2267,840.000000
LA1_708_2,2278,692.574005
LA1_708_2,2289,4627.808289
LA1_708_2,2343,13023.665863
LA1_708_2,2438,6167.433151
LA1_708_2,2447,379.409302
LA1_708_2,2528,2976.926300
LA1_708_2,2545,5047.828369
LA1_708_2,2599,5732.172607
LA1_708_2,2606,3076.157471
LA1_708_2,2626,676.830322
LA1_708_2,2773,1172.346161
LA1_708_2,2782,1531.120300
LA1_708_2,2836,2080.586548
LA1_708_2,2845,11343.854340
LA1_708_2,2864,1776.073364
LA1_708_2,2898,5506.551666
LA1_708_2,2900,2644.291046
LA1_708_2,2910,25566.664719
LA1_708_2,2967,1287.477509
LA1_708_2,2984,961.836365
LA1_708_2,3053,22341.216003
LA1_708_2,3055,22728.088135
LA1_708_2,3062,15470.097595
LA1_708_2,3081,331.639618
LA1_708_2,3239,10801.947144
LA1_708_2,3294,8266.918762
LA1_708_2,3371,3335.841309
LA1_708_2,3380,3616.230103
LA1_708_2,3384,9471.187805
LA1_708_2,3447,3904.958374
LA1_708_2,3485,4758.264069
LA1_708_2,3491,1580.370880
LA1_708_2,3613,4252.807007
LA1_708_2,3667,228.916077
LA1_708_2,3673,10493.964417
LA1_708_2,3693,9399.335388
LA1_708_2,3780,3049.329590
LA1_708_2,3828,3586.397339
LA1_708_2,3893,96729.130371
LA1_708_2,3942,7854.077698
LA1_708_2,3974,661.451874
LA1_708_2,4073,7329.747467
LA1_708_2,4167,315.000000
LA1_708_2,4191,1409.041748
LA1_708_2,4236,2330.910034
LA1_708_2,4247,11647.186157
LA1_708_2,4336,4529.281342
LA1_708_2,4356,10698.854645
LA1_708_2,4402,5843.997437
LA1_708_2,4451,1052.100891
LA1_708_2,4507,736.000000
LA1_708_2,4510,13716.032166
LA1_708_2,4557,14174.108093
LA1_708_2,4569,12307.916077
LA1_708_2,4612,16559.160339
LA1_708_2,4628,11647.186157
LA1_708_2,4630,6597.421509
LA1_708_2,4642,27000.302734
T73_936_2,83,82567.982559
T73_936_2,115,4420.988220
T73_936_2,120,359065.128906
T73_936_2,129,16381.936737
T73_936_2,263,61883.567215
T73_936_2,275,16617.861938
T73_936_2,343,3404.204926
T73_936_2,346,1451.031342
T73_936_2,356,90941.613007
T73_936_2,433,10254.424347
T73_936_2,441,457924.983948
T73_936_2,445,89989.205353
T73_936_2,484,10646.340302
T73_936_2,623,3215.258026
T73_936_2,637,5002.701721
T73_936_2,669,1366.885071
T73_936_2,694,2833.726532
T73_936_2,777,23447.789307
T73_936_2,795,9732.180786
T73_936_2,828,95958.112183
T73_936_2,897,16458.278076
T73_936_2,898,8674.929321
T73_936_2,913,1436.844452
T73_936_2,945,158558.574722
T73_936_2,958,5088.716949
T73_936_2,996,15270.951828
T73_936_2,1129,5088.716949
T73_936_2,1134,3209.434296
T73_936_2,1138,4665.913239
T73_936_2,1176,16030.565002
T73_936_2,1208,33041.923950
T73_936_2,1224,164468.509308
T73_936_2,1226,35270.113434
T73_936_2,1293,44288.497467
T73_936_2,1373,27487.112274
T73_936_2,1611,8674.258728
T73_936_2,1670,2662.049408
T73_936_2,1688,30611.047211
T73_936_2,1854,12957.666870
T73_936_2,1866,1476.113220
T73_936_2,1902,14284.986420
T73_936_2,2051,5002.701721
T73_936_2,2328,24597.202515
T73_936_2,2380,2647.257324
T73_936_2,2438,1916.772034
T73_936_2,2510,2671.207397
T73_936_2,2655,2478.605835
T73_936_2,2676,3215.570984
T73_936_2,2794,3920.572937
T73_936_2,2844,6950.026001
T73_936_2,2856,38195.819214
T73_936_2,2906,4681.704681
T73_936_2,3014,2746.336868
T73_936_2,3024,5374.303345
T73_936_2,3164,5265.470917
T73_936_2,3270,41645.825195
T73_936_2,3378,10556.383423
T73_936_2,3414,3318.399109
T73_936_2,3657,4009.632233
T73_936_2,3681,6879.780090
T73_936_2,3711,2560.383484
T73_936_2,3730,3040.132935
T73_936_2,3850,25691.261719
T73_936_2,3944,10771.320587
T73_936_2,4006,421.303574
T73_936_2,4073,3064.044662
T73_936_2,4175,1617.803772
T73_936_2,4347,11867.330963
T73_936_2,4510,3831.682434
T63_1236_NEG_MS,67,161557.303894
T63_1236_NEG_MS,256,22070.296082
T63_1236_NEG_MS,297,57037.310806
T63_1236_NEG_MS,343,9610.279053
T63_1236_NEG_MS,380,13812.009354
T63_1236_NEG_MS,421,20031.158508
T63_1236_NEG_MS,450,33747.215820
T63_1236_NEG_MS,521,35680.040100
T63_1236_NEG_MS,526,6286.800598
T63_1236_NEG_MS,581,22198.905670
T63_1236_NEG_MS,615,1359461.014526
T63_1236_NEG_MS,623,48242.862778
T63_1236_NEG_MS,637,3513.801636
T63_1236_NEG_MS,640,1147315.320282
T63_1236_NEG_MS,727,6254.947296
T63_1236_NEG_MS,741,14726.576660
T63_1236_NEG_MS,770,33747.215820
T63_1236_NEG_MS,822,20157.252960
T63_1236_NEG_MS,873,806222.110046
T63_1236_NEG_MS,958,2750.270264
T63_1236_NEG_MS,963,5565.717407
T63_1236_NEG_MS,1005,67269.465576
T63_1236_NEG_MS,1118,10244.738464
T63_1236_NEG_MS,1129,2750.270264
T63_1236_NEG_MS,1243,5585.701141
T63_1236_NEG_MS,1293,43606.958221
T63_1236_NEG_MS,1389,206702.352692
T63_1236_NEG_MS,1401,37942.793152
T63_1236_NEG_MS,1477,513.678619
T63_1236_NEG_MS,1498,60067.805786
T63_1236_NEG_MS,1551,14198.889557
T63_1236_NEG_MS,1560,2324.225128
T63_1236_NEG_MS,1562,11034.898071
T63_1236_NEG_MS,1787,14014.707642
T63_1236_NEG_MS,1811,6990.991913
T63_1236_NEG_MS,1855,315916.673981
T63_1236_NEG_MS,1889,241262.675629
T63_1236_NEG_MS,1951,3907.064636
T63_1236_NEG_MS,1954,199548.673035
T63_1236_NEG_MS,2096,1070.202515
T63_1236_NEG_MS,2098,3774.563416
T63_1236_NEG_MS,2165,15290.010803
T63_1236_NEG_MS,2192,1971.415619
T63_1236_NEG_MS,2324,2535.817139
T63_1236_NEG_MS,2328,20814.355484
T63_1236_NEG_MS,2494,31414.041229
T63_1236_NEG_MS,2504,4156.895035
T63_1236_NEG_MS,2658,19376.572815
T63_1236_NEG_MS,2850,668.520691
T63_1236_NEG_MS,2889,4622.280762
T63_1236_NEG_MS,2908,34210.881592
T63_1236_NEG_MS,3076,1409.361816
T63_1236_NEG_MS,3298,2565.979004
T63_1236_NEG_MS,3460,8110.928894
T63_1236_NEG_MS,3461,27397.971893
T63_1236_NEG_MS,3494,7000.799835
T63_1236_NEG_MS,3668,16042.626038
T63_1236_NEG_MS,3780,2805.809845
T63_1236_NEG_MS,3922,5245.887207
T63_1236_NEG_MS,4011,7765.453918
T63_1236_NEG_MS,4046,15110.563232
T63_1236_NEG_MS,4082,3359.255798
T63_1236_NEG_MS,4162,14052.337830
T63_1236_NEG_MS,4267,23826.776123
T63_1236_NEG_MS,4381,3566.529175
T63_1236_NEG_MS,4417,7090.996216
T63_1236_NEG_MS,4603,30273.926086
T63_1236_NEG_MS,4604,16650.369110
N14_1286_MS_NEG,52,15439.147430
N14_1286_MS_NEG,63,42352.677505
N14_1286_MS_NEG,79,222706.441910
N14_1286_MS_NEG,87,123043.101105
N14_1286_MS_NEG,109,260663.494675
N14_1286_MS_NEG,115,42491.035080
N14_1286_MS_NEG,118,118869.589813
N14_1286_MS_NEG,127,8211.746094
N14_1286_MS_NEG,168,57654.297531
N14_1286_MS_NEG,196,152227.508362
N14_1286_MS_NEG,231,3177.883255
N14_1286_MS_NEG,302,88199.473999
N14_1286_MS_NEG,345,34942.167221
N14_1286_MS_NEG,346,43423.824692
N14_1286_MS_NEG,364,46085.757065
N14_1286_MS_NEG,505,5967.543320
N14_1286_MS_NEG,539,50089.575409
N14_1286_MS_NEG,568,28947.893539
N14_1286_MS_NEG,608,55979.907516
N14_1286_MS_NEG,617,18070.820435
N14_1286_MS_NEG,623,6515.774963
N14_1286_MS_NEG,662,9312.035629
N14_1286_MS_NEG,739,93222.686172
N14_1286_MS_NEG,1009,58522.423462
N14_1286_MS_NEG,1059,5764.531403
N14_1286_MS_NEG,1068,31591.845001
N14_1286_MS_NEG,1088,7379.164658
N14_1286_MS_NEG,1115,7357.562927
N14_1286_MS_NEG,1124,11555.932007
N14_1286_MS_NEG,1180,19035.609558
N14_1286_MS_NEG,1230,353.000000
N14_1286_MS_NEG,1270,33227.689804
N14_1286_MS_NEG,1296,3280.444092
N14_1286_MS_NEG,1311,3562.126770
N14_1286_MS_NEG,1594,1870.000977
N14_1286_MS_NEG,1695,1298.971649
N14_1286_MS_NEG,1701,712.162750
N14_1286_MS_NEG,1788,25150.112991
N14_1286_MS_NEG,1794,39641.969116
N14_1286_MS_NEG,1806,2678.219666
N14_1286_MS_NEG,1865,3928.006287
N14_1286_MS_NEG,1914,3747.177979
N14_1286_MS_NEG,1923,2427.271286
N14_1286_MS_NEG,1992,2811.754837
N14_1286_MS_NEG,2050,6399.935455
N14_1286_MS_NEG,2097,5112.596863
