compound_sample,compound_number,TIC
M36_2180,3750,8727.522827
M36_2180,3796,25160.680267
M36_2180,3797,7282.284302
M36_2180,3807,30495.404297
M36_2180,3826,4704.450256
M36_2180,3854,7008.923798
M36_2180,3858,6506.118134
M36_2180,3859,4146.185425
M36_2180,3883,7258.017822
M36_2180,3905,2200.869598
M36_2180,3927,19913.710815
M36_2180,4016,2026.748596
M36_2180,4017,4070.364960
M36_2180,4083,3977.782440
M36_2180,4097,1769.291870
M36_2180,4112,3974.308258
M36_2180,4113,4105.030579
M36_2180,4118,5688.508118
M36_2180,4124,4583.465637
M36_2180,4157,4929.513245
M36_2180,4169,4321.813843
M36_2180,4257,2193.554688
M36_2180,4301,11724.843140
M36_2180,4381,7878.258911
M36_2180,4391,15161.227783
M36_2180,4393,17422.841858
M36_2180,4435,17891.589142
M36_2180,4437,803.295410
M36_2180,4518,558.445068
M36_2180,4586,5181.989258
M36_2180,4589,16064.744324
M36_2180,4636,3501.451813
M36_2180,4640,14624.731995
M36_2180,4683,7128.492645
M36_2180,4710,653.000000
M36_2180,4713,181804.470825
N23_1864,71,7625.134399
N23_1864,72,1724947.298676
N23_1864,76,753623.480560
N23_1864,88,3321726.910370
N23_1864,89,66839.520264
N23_1864,115,2525.964142
N23_1864,118,494983.602112
N23_1864,120,79119.052032
N23_1864,152,1626473.555252
N23_1864,153,6038369.601135
N23_1864,155,620146.622192
N23_1864,167,11616.297058
N23_1864,188,7124.240906
N23_1864,255,1987887.504761
N23_1864,280,66047.230225
N23_1864,284,801190.866699
N23_1864,292,1205158.284576
N23_1864,329,433193.475052
N23_1864,344,745.631531
N23_1864,351,1187503.107178
N23_1864,357,11214.075439
N23_1864,377,13429.572845
N23_1864,379,469904.359619
N23_1864,407,28206.459564
N23_1864,413,33798.308594
N23_1864,450,38414.776367
N23_1864,452,516.992157
N23_1864,457,962.367142
N23_1864,469,3094.301880
N23_1864,474,7049.033569
N23_1864,524,14700.579559
N23_1864,597,103196.772339
N23_1864,600,144018.099304
N23_1864,637,20358.323181
N23_1864,652,10401.161926
N23_1864,663,28475.699692
N23_1864,669,7490.467255
N23_1864,694,4158.697998
N23_1864,734,62831.393677
N23_1864,747,76842.449371
N23_1864,748,15198.053406
N23_1864,749,48272.355957
N23_1864,758,2524.134338
N23_1864,787,1849.532410
N23_1864,820,54544.859283
N23_1864,854,13564.453918
N23_1864,886,21137.323639
N23_1864,898,6518.129227
N23_1864,908,10344.777344
N23_1864,946,81395.410187
N23_1864,958,10842.552795
N23_1864,963,40313.130615
N23_1864,974,80149.074127
N23_1864,979,6515.739380
N23_1864,985,10079.488831
N23_1864,1010,1077.313232
N23_1864,1025,532.000000
N23_1864,1034,16242.344223
N23_1864,1044,32277.367096
N23_1864,1082,72781.662231
N23_1864,1109,2039.695709
N23_1864,1138,12272.904541
N23_1864,1141,1756.096619
N23_1864,1205,7479.623505
N23_1864,1217,6340.213928
N23_1864,1220,19288.249573
N23_1864,1283,7128.061249
N23_1864,1293,1084.991089
N23_1864,1344,8462.485229
N23_1864,1372,107964.193542
N23_1864,1514,110444.815796
N23_1864,1521,9544.996613
N23_1864,1526,10868.598083
N23_1864,1542,15328.347046
N23_1864,1561,1948.137207
N23_1864,1594,5000.452026
N23_1864,1611,23303.132874
N23_1864,1670,5040.377136
N23_1864,1700,22309.391479
N23_1864,1745,17259.442261
N23_1864,1749,4041.991653
N23_1864,1769,385597.109375
N23_1864,1787,931.150848
N23_1864,1864,25191.972748
N23_1864,1923,241.779938
N23_1864,1934,80148.099976
N23_1864,1942,15256.292343
N23_1864,2003,3946.595551
N23_1864,2051,18120.081116
N23_1864,2060,1830.037659
N23_1864,2074,7006.944916
N23_1864,2148,880.207458
N23_1864,2153,129886.035156
N23_1864,2271,3571.830933
N23_1864,2287,11252.242859
N23_1864,2288,12432.686829
N23_1864,2300,2595.135010
N23_1864,2301,6854.379913
N23_1864,2338,66261.046143
N23_1864,2379,884.373535
N23_1864,2438,5745.495361
N23_1864,2462,714.573486
N23_1864,2481,104793.347656
N23_1864,2491,4171.364929
N23_1864,2503,17289.560730
N23_1864,2539,1290.615112
N23_1864,2540,7501.169312
N23_1864,2645,532.687256
N23_1864,2723,2115.202209
N23_1864,2731,72554.770752
N23_1864,2744,4347.161987
N23_1864,2799,3094.956055
N23_1864,2820,5745.495361
N23_1864,2840,49928.325439
N23_1864,2856,16092.648499
N23_1864,2864,854.046005
N23_1864,2976,8184.067947
N23_1864,3013,2694.722107
N23_1864,3014,9358.551422
N23_1864,3090,8373.851700
N23_1864,3093,3156.253418
N23_1864,3150,11746.556824
N23_1864,3159,106532.971680
N23_1864,3168,4156.787720
N23_1864,3197,8963.587646
N23_1864,3204,8820.776855
N23_1864,3205,2523.108032
N23_1864,3258,10772.987854
N23_1864,3334,10941.025818
N23_1864,3349,2418.798889
N23_1864,3356,2532.317688
N23_1864,3383,1267.330322
N23_1864,3411,2054.120850
N23_1864,3417,6009.927856
N23_1864,3486,4578.838623
N23_1864,3528,9807.192993
N23_1864,3539,51024.449219
N23_1864,3568,4068.118896
N23_1864,3584,14692.794189
N23_1864,3585,2047.547241
N23_1864,3647,820.707886
N23_1864,3679,14731.185425
N23_1864,3682,31699.737305
N23_1864,3697,8420.312134
N23_1864,3704,22571.357666
N23_1864,3755,4020.680115
N23_1864,3766,1482.864929
N23_1864,3787,15858.024780
N23_1864,3792,1113.445984
N23_1864,3805,2757.312805
N23_1864,3817,4995.309692
N23_1864,3883,17441.530518
N23_1864,3968,1206.532410
N23_1864,4000,4059.091553
N23_1864,4004,4553.622742
N23_1864,4156,6572.969971
N23_1864,4162,4939.139832
N23_1864,4166,1815.104858
N23_1864,4192,5834.918396
N23_1864,4218,4360.930542
N23_1864,4262,816.678497
N23_1864,4297,3660.045288
N23_1864,4303,729.749542
N23_1864,4308,1021.116516
N23_1864,4343,2305.254730
N23_1864,4353,574.705627
N23_1864,4354,6259.161011
N23_1864,4424,917.587219
N23_1864,4430,1432.551147
N23_1864,4437,5968.182678
N23_1864,4483,4003.382751
N23_1864,4484,16734.189453
N23_1864,4510,13597.736786
N23_1864,4513,22457.028320
N23_1864,4600,1914.310410
N23_1864,4637,1762.563141
N23_1864,4652,3096.834503
N23_1864,4672,21095.795166
N23_1864,4689,673.235016
N65_1201_NEG_MS,32,11763.986237
N65_1201_NEG_MS,83,604014.465546
N65_1201_NEG_MS,120,37990.789429
N65_1201_NEG_MS,129,1772979.899719
N65_1201_NEG_MS,150,157300.233032
N65_1201_NEG_MS,167,89591.789215
N65_1201_NEG_MS,179,639332.964874
N65_1201_NEG_MS,263,307106.127274
N65_1201_NEG_MS,275,213366.753174
N65_1201_NEG_MS,356,236153.182846
N65_1201_NEG_MS,365,401.117004
N65_1201_NEG_MS,413,11179.840607
N65_1201_NEG_MS,441,72966.467163
N65_1201_NEG_MS,445,15820.661316
N65_1201_NEG_MS,450,7370.033447
N65_1201_NEG_MS,457,4611.530426
N65_1201_NEG_MS,474,17775.762329
N65_1201_NEG_MS,531,5018.605927
N65_1201_NEG_MS,597,11179.840607
N65_1201_NEG_MS,671,29104.515045
N65_1201_NEG_MS,694,6543.064301
N65_1201_NEG_MS,704,132585.432220
N65_1201_NEG_MS,777,145611.084534
N65_1201_NEG_MS,795,74759.461365
N65_1201_NEG_MS,839,74709.549988
N65_1201_NEG_MS,898,6734.600388
N65_1201_NEG_MS,974,4653.016052
N65_1201_NEG_MS,996,28791.034485
N65_1201_NEG_MS,1000,86754.419800
N65_1201_NEG_MS,1011,17621.771240
N65_1201_NEG_MS,1048,57887.540741
N65_1201_NEG_MS,1134,13589.604813
N65_1201_NEG_MS,1138,5403.618835
N65_1201_NEG_MS,1208,7921.829834
N65_1201_NEG_MS,1306,624417.818726
N65_1201_NEG_MS,1347,33870.602570
N65_1201_NEG_MS,1362,1688.718567
N65_1201_NEG_MS,1372,10438.902985
N65_1201_NEG_MS,1388,31500.440979
N65_1201_NEG_MS,1421,156988.842224
N65_1201_NEG_MS,1422,130036.546753
N65_1201_NEG_MS,1433,320768.142273
N65_1201_NEG_MS,1521,2688.052368
N65_1201_NEG_MS,1569,22198.406128
N65_1201_NEG_MS,1640,8304.084824
N65_1201_NEG_MS,1641,30465.764221
N65_1201_NEG_MS,1781,40928.576965
N65_1201_NEG_MS,1786,4797.864120
N65_1201_NEG_MS,1866,5995.416199
N65_1201_NEG_MS,2052,30697.566315
N65_1201_NEG_MS,2128,4209.455078
N65_1201_NEG_MS,2135,6196.550476
N65_1201_NEG_MS,2301,1769.320236
N65_1201_NEG_MS,2355,16363.083664
N65_1201_NEG_MS,2380,33623.810089
N65_1201_NEG_MS,2437,21191.401276
N65_1201_NEG_MS,2443,33925.766052
N65_1201_NEG_MS,2476,4952.051758
N65_1201_NEG_MS,2478,109230.790070
N65_1201_NEG_MS,2570,9373.463287
N65_1201_NEG_MS,2600,6458.224670
N65_1201_NEG_MS,2688,24533.136597
N65_1201_NEG_MS,2844,3858.387024
N65_1201_NEG_MS,2852,11150.080719
N65_1201_NEG_MS,2853,3611.636414
N65_1201_NEG_MS,2856,6525.010620
N65_1201_NEG_MS,2995,25464.595993
N65_1201_NEG_MS,3051,14945.994568
N65_1201_NEG_MS,3065,4039.570007
N65_1201_NEG_MS,3067,6103.678894
N65_1201_NEG_MS,3140,4611.530426
N65_1201_NEG_MS,3302,11912.330688
N65_1201_NEG_MS,3334,5637.874146
N65_1201_NEG_MS,3443,2582.499939
N65_1201_NEG_MS,3656,4333.468170
N65_1201_NEG_MS,3790,2937.542023
N65_1201_NEG_MS,3850,1048.323120
N65_1201_NEG_MS,3984,2209.292297
N65_1201_NEG_MS,4175,3615.665344
N65_1201_NEG_MS,4398,15484.790771
N65_1201_NEG_MS,4453,96401.380371
N65_1201_NEG_MS,4458,2798.548279
N65_1201_NEG_MS,4476,6638.480377
N65_1201_NEG_MS,4488,7273.178955
N65_1201_NEG_MS,4489,2364.880615
N65_1201_NEG_MS,4510,3057.148865
N65_1201_NEG_MS,4648,5017.386902
N4_1473,1,6743.625916
N4_1473,3,4995203.385925
N4_1473,4,2304606.829468
N4_1473,12,3020751.531464
N4_1473,23,1372181.910904
N4_1473,34,2430944.871140
N4_1473,38,2795046.040741
N4_1473,44,4043172.806107
N4_1473,62,2601094.008057
N4_1473,67,965361.244415
N4_1473,82,5024.426178
N4_1473,87,2502.768768
N4_1473,113,1114468.224884
N4_1473,115,456418.702423
N4_1473,118,753383.834259
N4_1473,119,10263.267303
N4_1473,120,100231.188797
N4_1473,132,1340.398071
N4_1473,163,1221840.864563
N4_1473,167,2763369.310028
N4_1473,174,1355367.757324
N4_1473,175,3157.622742
N4_1473,188,31511.123657
N4_1473,194,752752.830322
N4_1473,229,2480.455368
N4_1473,243,124624.162659
N4_1473,256,168137.970215
N4_1473,262,206105.900970
N4_1473,265,314583.294907
N4_1473,280,16198.680008
N4_1473,297,230781.439697
N4_1473,303,381746.765259
N4_1473,308,18840.184387
N4_1473,325,23354.927002
N4_1473,361,506558.457367
N4_1473,377,30341.999512
N4_1473,400,56939.306671
N4_1473,413,1147121.953781
N4_1473,415,323942.841431
N4_1473,419,4502.385620
N4_1473,421,211343.739136
N4_1473,450,41802.475220
N4_1473,455,4734.583649
N4_1473,457,773624.223572
N4_1473,473,533929.448242
N4_1473,474,10663.039841
N4_1473,507,267114.182922
N4_1473,511,1528.511597
N4_1473,513,18294.123627
N4_1473,526,18195.259506
N4_1473,531,541305.884521
N4_1473,538,118360.012039
N4_1473,544,255082.155121
N4_1473,558,679.447693
N4_1473,595,80986.368652
N4_1473,597,134850.768433
N4_1473,600,845.385010
N4_1473,605,419.131866
N4_1473,623,7414.796936
N4_1473,637,12433.355011
N4_1473,652,4794.779785
N4_1473,660,116517.620026
N4_1473,663,49891.021484
N4_1473,665,34189.095337
N4_1473,669,17248.000244
N4_1473,679,22919.956482
N4_1473,694,12413.045959
N4_1473,697,907.615906
N4_1473,701,65284.306641
N4_1473,710,59640.211304
N4_1473,718,2709.891663
N4_1473,727,31932.578430
N4_1473,734,6742.975952
N4_1473,741,54803.536011
N4_1473,747,671419.090332
N4_1473,753,188457.606873
N4_1473,802,80726.308304
N4_1473,826,39000.803528
N4_1473,834,41674.914551
N4_1473,876,59300.856689
N4_1473,886,18085.319427
N4_1473,898,16058.964325
N4_1473,907,73804.616699
N4_1473,908,14495.080933
N4_1473,920,113156.312988
N4_1473,931,4645.231262
N4_1473,958,10128.446167
N4_1473,959,3451.226685
N4_1473,967,30594.277344
N4_1473,971,111645.799805
N4_1473,973,6323.855835
N4_1473,974,1552.991516
N4_1473,979,61591.075745
N4_1473,981,219086.959717
N4_1473,984,22727.921387
N4_1473,985,30699.793610
N4_1473,989,4944.842804
N4_1473,991,193141.987488
N4_1473,998,2163.200623
N4_1473,1004,1125.645996
N4_1473,1006,1570.577698
N4_1473,1009,3865.547363
N4_1473,1010,4241.144043
N4_1473,1025,156056.078186
N4_1473,1045,91906.091736
N4_1473,1053,84442.615662
N4_1473,1071,21897.726654
N4_1473,1082,61565.913879
N4_1473,1089,164369.055237
N4_1473,1095,19027.424377
N4_1473,1110,940.698944
N4_1473,1111,1772.153168
N4_1473,1115,32837.795959
N4_1473,1119,4308.717163
N4_1473,1133,14872.229187
N4_1473,1138,21426.042358
N4_1473,1141,6217.812134
N4_1473,1143,29840.666565
N4_1473,1169,1086107.257812
N4_1473,1201,50178.749878
N4_1473,1203,91227.293213
N4_1473,1239,17040.410767
N4_1473,1243,50504.773773
N4_1473,1305,35905.405884
N4_1473,1326,29780.334900
N4_1473,1377,562479.024170
N4_1473,1381,1095.984131
N4_1473,1384,2548.971436
N4_1473,1418,41263.303314
N4_1473,1425,79197.712433
N4_1473,1443,43740.936035
N4_1473,1445,1618.352905
N4_1473,1446,7105.462036
N4_1473,1473,2411.420776
N4_1473,1489,612.234253
N4_1473,1490,94339.236603
N4_1473,1500,40996.812622
N4_1473,1512,1561.927063
N4_1473,1530,1845.851746
N4_1473,1542,30138.119629
N4_1473,1548,85532.482605
N4_1473,1551,12192.408325
N4_1473,1593,13672.348389
N4_1473,1606,154338.138000
N4_1473,1608,90829.095703
N4_1473,1611,7574.814972
N4_1473,1642,5256.419617
N4_1473,1666,10285.786621
N4_1473,1684,39015.450577
N4_1473,1700,2448.153534
N4_1473,1711,4502.385620
N4_1473,1720,7440.141907
N4_1473,1728,2004.616577
N4_1473,1739,7983.135498
N4_1473,1745,47075.376587
N4_1473,1750,1897.358307
N4_1473,1759,3449.683228
N4_1473,1823,48773.846191
N4_1473,1857,41674.914551
N4_1473,1864,127790.909119
N4_1473,1885,938.274658
N4_1473,1890,11123.361511
N4_1473,1892,491053.416504
N4_1473,1940,1539.411514
N4_1473,1946,3998.993591
N4_1473,1973,54144.497681
N4_1473,2004,979.524597
N4_1473,2010,129964.107605
N4_1473,2035,55070.418213
N4_1473,2056,60408.374023
N4_1473,2080,12293.268066
N4_1473,2089,21024.552063
N4_1473,2124,18850.160767
N4_1473,2126,179501.964233
N4_1473,2139,2442.009033
N4_1473,2163,35579.953613
N4_1473,2165,551.296387
N4_1473,2193,16515.965729
N4_1473,2202,1403.858521
N4_1473,2205,7169.841766
N4_1473,2213,2909.424805
N4_1473,2224,2120.528015
N4_1473,2230,9792.261230
N4_1473,2235,4418.242767
N4_1473,2257,22249.284302
N4_1473,2261,1667.110474
N4_1473,2268,143263.132141
N4_1473,2270,7718.142700
N4_1473,2281,6151.900757
N4_1473,2297,31617.524261
N4_1473,2300,5145.055359
N4_1473,2307,4506.952789
N4_1473,2309,24473.581787
N4_1473,2328,551.296387
N4_1473,2333,768.355621
N4_1473,2334,35822.014771
N4_1473,2335,21490.743103
N4_1473,2336,27496.074951
N4_1473,2337,8330.511902
N4_1473,2356,14205.383301
N4_1473,2388,14230.953674
N4_1473,2438,2023.597168
N4_1473,2442,4828.865173
N4_1473,2446,9785.598511
N4_1473,2459,28059.843750
N4_1473,2468,33508.193634
N4_1473,2476,16475.120361
N4_1473,2504,1307.908264
N4_1473,2520,58722.554108
N4_1473,2543,13967.582825
N4_1473,2601,44339.785889
N4_1473,2607,5726.336548
N4_1473,2614,10023.231842
N4_1473,2626,4553.176453
N4_1473,2628,11903.761292
N4_1473,2672,417971.135376
N4_1473,2706,25742.435303
N4_1473,2721,3253.991943
N4_1473,2728,3196.335938
N4_1473,2752,16742.191406
N4_1473,2753,26151.329987
N4_1473,2781,2539.648926
N4_1473,2787,207335.493835
N4_1473,2816,923.770813
N4_1473,2827,2171.706177
N4_1473,2834,57922.703064
N4_1473,2864,4553.176453
N4_1473,2869,2732.284424
N4_1473,2884,1784.977844
N4_1473,2887,27693.227478
N4_1473,2888,28699.202606
N4_1473,2889,7594.005005
N4_1473,2892,19728.212158
N4_1473,2897,11822.862183
N4_1473,2899,32896.414795
N4_1473,2901,33006.691284
N4_1473,2934,21030.181763
N4_1473,2945,771.000000
N4_1473,2949,187773.463379
N4_1473,2951,4750.583649
N4_1473,2968,8409.879517
N4_1473,2972,2532.076904
N4_1473,2976,31724.376526
N4_1473,2983,2862.208679
N4_1473,2986,16400.246216
N4_1473,2989,2591.168701
N4_1473,2996,6988.060364
N4_1473,3014,2119.286896
N4_1473,3026,6058.795288
N4_1473,3027,20788.335449
N4_1473,3030,2516.851074
N4_1473,3036,2132.941467
N4_1473,3044,38053.814209
N4_1473,3052,60457.276855
N4_1473,3074,2408.456818
N4_1473,3084,1009.020935
N4_1473,3093,1800.351135
N4_1473,3098,4821.682831
N4_1473,3127,15206.357117
N4_1473,3131,10142.728271
N4_1473,3158,45617.089844
N4_1473,3168,4148.955078
N4_1473,3176,2738.132614
N4_1473,3181,656.542786
N4_1473,3182,2527.782562
N4_1473,3183,98856.587708
N4_1473,3184,21004.055237
N4_1473,3189,29082.872253
N4_1473,3200,29356.392822
N4_1473,3228,13128.971436
N4_1473,3233,4223.311768
N4_1473,3236,8007.663147
N4_1473,3246,1140.057922
N4_1473,3263,2272.242661
N4_1473,3271,4422.813477
N4_1473,3278,10461.510559
N4_1473,3279,10452.484039
N4_1473,3300,5550.180603
N4_1473,3304,23996.462402
N4_1473,3315,789.225647
N4_1473,3316,12536.109253
N4_1473,3329,18521.022095
N4_1473,3330,7529.920776
N4_1473,3334,15846.309570
N4_1473,3349,14580.485596
N4_1473,3398,1244.836304
N4_1473,3404,18167.894775
N4_1473,3429,3307.894806
N4_1473,3432,5919.247559
N4_1473,3433,12604.348541
N4_1473,3438,37131.781738
N4_1473,3451,29353.981201
N4_1473,3454,3492.435852
N4_1473,3461,5378.201050
N4_1473,3481,1397.036438
N4_1473,3505,8440.345596
N4_1473,3510,1235.088257
N4_1473,3555,2677.053711
N4_1473,3565,3038.205688
N4_1473,3566,1995.434265
N4_1473,3568,1938.625702
N4_1473,3617,12294.350647
N4_1473,3618,8746.440735
N4_1473,3661,199241.727539
N4_1473,3674,4403.678040
N4_1473,3690,6186.157944
N4_1473,3691,7717.376740
N4_1473,3704,1956.858276
N4_1473,3706,16400.246216
N4_1473,3718,11048.882263
N4_1473,3775,4614.847534
N4_1473,3798,3928.350708
N4_1473,3863,48493.699219
N4_1473,3883,15348.114014
N4_1473,3884,13951.958984
N4_1473,3899,3580.907898
N4_1473,3905,2192.022675
N4_1473,3907,1561.052979
N4_1473,3908,23685.043945
N4_1473,3917,2787.263428
N4_1473,3928,5380.867889
N4_1473,3941,4313.667908
N4_1473,3949,19282.692383
N4_1473,3993,19897.066223
N4_1473,4006,23996.462402
N4_1473,4023,11344.548096
N4_1473,4033,37162.188507
N4_1473,4045,32382.734192
N4_1473,4051,4570.332581
N4_1473,4063,3578.819946
N4_1473,4116,14532.559937
N4_1473,4131,867.867615
N4_1473,4156,5393.827667
N4_1473,4157,8695.765625
N4_1473,4204,502.714966
N4_1473,4214,11922.535614
N4_1473,4216,10500.322662
N4_1473,4240,1686.912048
N4_1473,4254,32601.777832
N4_1473,4274,6845.634460
N4_1473,4275,11323.766663
N4_1473,4281,14337.616333
N4_1473,4287,7202.567017
N4_1473,4297,1699.461151
N4_1473,4324,7725.510437
N4_1473,4333,11322.909668
N4_1473,4365,13495.457581
N4_1473,4367,2191.865173
N4_1473,4369,6725.972839
N4_1473,4409,3148.949310
N4_1473,4412,3180.813354
N4_1473,4427,2413.030518
N4_1473,4437,1255.150879
N4_1473,4446,11247.796539
N4_1473,4455,166.000000
N4_1473,4456,6976.976990
N4_1473,4459,10111.087402
N4_1473,4460,10756.495300
N4_1473,4487,9532.034363
N4_1473,4502,1654.873428
N4_1473,4510,11794.677063
N4_1473,4543,3609.589905
N4_1473,4546,8442.879211
N4_1473,4575,3288.669189
N4_1473,4577,4174.044571
N4_1473,4579,59129.509766
N4_1473,4583,4469.385071
N4_1473,4611,3015.543762
N4_1473,4617,108695.324219
N4_1473,4625,31755.110596
N4_1473,4635,1534.292175
N4_1473,4639,9832.899963
N4_1473,4672,45584.106873
N4_1473,4699,3646.885132
N4_1473,4710,1881.288391
LA32_2181,18,910302.303711
LA32_2181,25,11234.095337
LA32_2181,29,888.556152
LA32_2181,31,3864.391052
LA32_2181,63,40652.213165
LA32_2181,87,1065578.356323
LA32_2181,114,4295.381256
LA32_2181,115,6776.656891
LA32_2181,117,56702.574036
LA32_2181,120,2793.597809
LA32_2181,168,5576.669800
LA32_2181,176,4581.334045
LA32_2181,188,847599.904327
LA32_2181,190,92888.578705
LA32_2181,196,248426.332764
LA32_2181,229,10219.353455
LA32_2181,255,1957.281677
LA32_2181,280,4686.250793
LA32_2181,286,30941.455505
LA32_2181,310,1781.785400
LA32_2181,334,95957.940033
LA32_2181,356,237675.155670
LA32_2181,396,22006.079407
LA32_2181,400,14970.950409
LA32_2181,407,37457.158875
LA32_2181,413,7996.360077
LA32_2181,441,8525.210358
LA32_2181,443,61485.822876
LA32_2181,450,29175.914490
LA32_2181,491,2404.413635
LA32_2181,505,25967.734619
LA32_2181,524,40313.350159
LA32_2181,531,13748.792633
LA32_2181,539,34552.789673
LA32_2181,558,80308.249756
LA32_2181,597,7996.360077
LA32_2181,600,4686.250793
LA32_2181,636,1300.000000
LA32_2181,637,1071.601196
LA32_2181,641,144386.155731
LA32_2181,653,598194.462646
LA32_2181,659,4772.386871
LA32_2181,663,11316.799744
LA32_2181,669,13440.027710
LA32_2181,691,4081.027161
LA32_2181,694,1859.646973
LA32_2181,718,3763.075470
LA32_2181,734,2191.552551
LA32_2181,752,12404.325562
LA32_2181,758,8222.972717
LA32_2181,783,1467.010254
LA32_2181,817,1635.349915
LA32_2181,820,255462.304138
LA32_2181,842,1031.000000
LA32_2181,847,11070.983704
LA32_2181,867,7371.117859
LA32_2181,884,1821.743591
LA32_2181,898,13385.510132
LA32_2181,958,1249.381165
LA32_2181,959,5111.039154
LA32_2181,974,13159.404968
LA32_2181,979,10613.872742
LA32_2181,985,56129.988647
LA32_2181,1006,1802.615814
LA32_2181,1010,3777.968781
LA32_2181,1022,10776.014008
LA32_2181,1034,88419.747009
LA32_2181,1044,39206.773422
LA32_2181,1071,1887.708923
LA32_2181,1082,73993.771973
LA32_2181,1115,2115.797974
LA32_2181,1130,1408.950195
LA32_2181,1138,8564.147705
LA32_2181,1212,2636.333557
LA32_2181,1230,2826.056183
LA32_2181,1239,18482.626083
LA32_2181,1243,5600.202148
LA32_2181,1270,2445.656921
LA32_2181,1293,2144.679321
LA32_2181,1296,30826.000977
LA32_2181,1326,3363.098877
LA32_2181,1344,11483.305389
LA32_2181,1349,14480.398010
LA32_2181,1426,1682.536377
LA32_2181,1445,3315.063293
LA32_2181,1499,3331.242126
LA32_2181,1542,10604.203979
LA32_2181,1550,2877.584213
LA32_2181,1594,12764.618256
LA32_2181,1655,5452.990601
LA32_2181,1670,7172.158569
LA32_2181,1793,6854.464966
LA32_2181,1809,761.503906
LA32_2181,1833,3253.881226
LA32_2181,1845,2163.338837
LA32_2181,1853,7989.265778
LA32_2181,1863,3524.120667
LA32_2181,1865,13276.099701
LA32_2181,1890,4223.350327
LA32_2181,1914,8401.442993
LA32_2181,1916,15221.805634
LA32_2181,1923,20055.298965
LA32_2181,1933,143470.150146
LA32_2181,1940,1463.461670
LA32_2181,1976,37526.732056
LA32_2181,2096,3361.632568
LA32_2181,2183,8819.060974
LA32_2181,2214,7050.332947
LA32_2181,2261,43771.125122
LA32_2181,2300,5232.216919
LA32_2181,2301,5817.698700
LA32_2181,2307,5059.867523
LA32_2181,2333,5904.103271
LA32_2181,2336,1077.928253
LA32_2181,2438,4959.942902
LA32_2181,2446,7706.444275
LA32_2181,2463,4640.212036
LA32_2181,2472,6215.959473
LA32_2181,2485,8151.418732
LA32_2181,2507,6973.075836
LA32_2181,2565,4171.586426
LA32_2181,2582,7265.075836
LA32_2181,2626,5042.240051
LA32_2181,2721,1429.554047
LA32_2181,2725,6268.051758
LA32_2181,2729,11436.796844
LA32_2181,2762,958.555664
LA32_2181,2799,5135.925964
LA32_2181,2820,646.792175
LA32_2181,2855,2112.150635
LA32_2181,2864,5042.240051
LA32_2181,2870,437.704681
LA32_2181,2938,733.629761
LA32_2181,2959,2730.679657
LA32_2181,2966,9430.571045
LA32_2181,2984,9276.089966
LA32_2181,2986,3912.451111
LA32_2181,3013,7480.567749
LA32_2181,3024,28661.145996
LA32_2181,3081,311.330994
LA32_2181,3090,360.793640
LA32_2181,3093,2629.677124
LA32_2181,3150,47574.318115
LA32_2181,3161,11069.007568
LA32_2181,3170,2133.411072
LA32_2181,3239,1280.416351
LA32_2181,3310,1995.057617
LA32_2181,3428,3612.410583
LA32_2181,3429,501.874756
LA32_2181,3448,4952.383606
LA32_2181,3504,11911.711243
LA32_2181,3642,664.179565
LA32_2181,3704,2399.368378
LA32_2181,3706,3912.451111
LA32_2181,3747,1173.324158
LA32_2181,3883,15735.873352
LA32_2181,3903,4555.394470
LA32_2181,3965,3605.130157
LA32_2181,3983,894.578400
LA32_2181,4102,2178.149445
LA32_2181,4113,10658.337769
LA32_2181,4122,19615.645935
LA32_2181,4162,12768.634277
LA32_2181,4262,5412.734985
LA32_2181,4280,3742.533569
LA32_2181,4354,17347.632568
LA32_2181,4419,1943.352844
LA32_2181,4432,4647.539062
LA32_2181,4461,8578.158020
LA32_2181,4501,5936.159180
LA32_2181,4543,2368.208618
LA32_2181,4564,12231.459442
LA32_2181,4672,11316.799744
LA32_2181,4674,4056.253418
LA32_2181,4678,8986.297546
IngU_1405_2,18,21563.783859
IngU_1405_2,32,3746767.257401
IngU_1405_2,60,760264.726349
IngU_1405_2,61,87424.897491
IngU_1405_2,73,191297.900040
IngU_1405_2,77,60409.838379
IngU_1405_2,79,5049.049377
IngU_1405_2,92,7461.461487
IngU_1405_2,96,2553.029327
IngU_1405_2,115,20179.155212
IngU_1405_2,139,1133518.747345
IngU_1405_2,140,43552.462524
IngU_1405_2,141,217860.213196
IngU_1405_2,150,4476778.017059
IngU_1405_2,181,91113.326172
IngU_1405_2,189,1097872.873962
IngU_1405_2,216,65028.289429
IngU_1405_2,251,59560.108704
IngU_1405_2,291,165206.243652
IngU_1405_2,293,115403.034409
IngU_1405_2,324,749636.080292
IngU_1405_2,343,1787.759811
IngU_1405_2,368,444517.463013
IngU_1405_2,408,41981.019073
IngU_1405_2,429,23829.345978
IngU_1405_2,433,9734.731934
IngU_1405_2,439,74637.717255
IngU_1405_2,441,462201.464569
IngU_1405_2,468,2327506.935272
IngU_1405_2,475,6290.408539
IngU_1405_2,480,527798.873459
IngU_1405_2,492,16542.326599
IngU_1405_2,494,39055.584076
IngU_1405_2,502,7461.461487
IngU_1405_2,505,2148.191040
IngU_1405_2,550,81793.429565
IngU_1405_2,604,169759.408905
IngU_1405_2,623,2203.631592
IngU_1405_2,637,336.370850
IngU_1405_2,639,112388.656525
