compound_sample,compound_number,TIC
N13_1899,3172,3142.118896
N13_1899,3184,865.041565
N13_1899,3209,18687.109436
N13_1899,3228,1678.345520
N13_1899,3257,587.426453
N13_1899,3271,2377.951965
N13_1899,3278,4497.042511
N13_1899,3281,1837.151337
N13_1899,3308,8715.363281
N13_1899,3320,3659.240173
N13_1899,3342,13887.653625
N13_1899,3357,3812.042236
N13_1899,3369,48230.945251
N13_1899,3371,951.200485
N13_1899,3387,4367.604126
N13_1899,3390,37399.531479
N13_1899,3417,9940.520355
N13_1899,3436,9793.014923
N13_1899,3450,782.667694
N13_1899,3453,3075.686096
N13_1899,3491,850.214508
N13_1899,3502,3421.702942
N13_1899,3519,29391.094940
N13_1899,3537,6942.600891
N13_1899,3561,5600.544159
N13_1899,3563,1956.573303
N13_1899,3589,4747.062500
N13_1899,3611,3680.326660
N13_1899,3613,7976.545898
N13_1899,3639,19070.288940
N13_1899,3642,7218.477783
N13_1899,3707,2106.869232
N13_1899,3722,2822.700409
N13_1899,3743,2601.101898
N13_1899,3754,414.000000
N13_1899,3780,6180.642578
N13_1899,3783,73585.224548
N13_1899,3790,2938.788818
N13_1899,3813,4901.105713
N13_1899,3831,4572.642090
N13_1899,3883,980.103821
N13_1899,3895,3215.370239
N13_1899,3905,2766.811157
N13_1899,3909,10707.765808
N13_1899,3922,48500.180145
N13_1899,3942,4447.322144
N13_1899,3971,311.000000
N13_1899,4006,951.941818
N13_1899,4027,3242.934204
N13_1899,4029,13289.521667
N13_1899,4030,7415.589264
N13_1899,4046,46609.202515
N13_1899,4083,15368.221313
N13_1899,4113,771.996063
N13_1899,4115,2903.018387
N13_1899,4156,23911.291077
N13_1899,4157,9387.175568
N13_1899,4221,974.158081
N13_1899,4241,3589.021667
N13_1899,4261,6487.687805
N13_1899,4280,770.016815
N13_1899,4352,28227.546844
N13_1899,4381,29069.210571
N13_1899,4417,40397.656311
N13_1899,4427,2880.332642
N13_1899,4437,2882.541351
N13_1899,4463,10658.141968
N13_1899,4467,5479.460114
N13_1899,4479,3355.987061
N13_1899,4492,106239.464661
N13_1899,4510,4144.117859
N13_1899,4518,16779.798523
N13_1899,4521,9905.263916
N13_1899,4525,3761.449371
N13_1899,4543,3240.570496
N13_1899,4551,28502.754883
N13_1899,4571,7062.027283
N13_1899,4583,1681.089233
N13_1899,4602,1150.843079
N13_1899,4629,14359.330566
N13_1899,4636,13284.798828
N13_1899,4642,169069.936890
N13_1899,4657,35508.460144
N13_1899,4686,56482.236938
N13_1899,4710,2619.798523
LA9_710_NEG_MS,1757,24569.712982
LA9_710_NEG_MS,2528,14898.725464
LA9_710_NEG_MS,2768,4766.059113
LA9_710_NEG_MS,2889,13351.260742
LA9_710_NEG_MS,3014,788.058075
LA9_710_NEG_MS,3076,1258.071686
LA9_710_NEG_MS,3280,5018.924225
LA9_710_NEG_MS,3281,16734.963013
LA9_710_NEG_MS,3369,6897.102142
LA9_710_NEG_MS,3443,1669.399506
LA9_710_NEG_MS,3492,1343.033173
LA9_710_NEG_MS,3504,7757.021851
LA9_710_NEG_MS,3510,1098.119812
LA9_710_NEG_MS,3642,3656.830795
LA9_710_NEG_MS,3755,12798.143188
LA9_710_NEG_MS,3780,10912.148010
LA9_710_NEG_MS,3922,5604.044678
LA9_710_NEG_MS,4046,14499.549316
LA9_710_NEG_MS,4073,12575.446411
LA9_710_NEG_MS,4266,2162.875793
LA9_710_NEG_MS,4285,2596.318115
LA9_710_NEG_MS,4348,5824.562622
LA9_710_NEG_MS,4381,1019.942078
LA9_710_NEG_MS,4389,7028.211029
LA9_710_NEG_MS,4417,3839.088501
LA9_710_NEG_MS,4467,5102.109802
LA9_710_NEG_MS,4510,12324.738129
LA9_710_NEG_MS,4530,2003.029205
LA9_710_NEG_MS,4543,1488.043396
LA9_710_NEG_MS,4579,309.370361
LA9_710_NEG_MS,4625,1959.270386
M40b_2184,388,351212.263885
M40b_2184,414,928915.803833
M40b_2184,703,434255.549011
M40b_2184,723,515082.144150
M40b_2184,896,111105.042542
M40b_2184,1144,152271.591858
M40b_2184,1171,17163.007523
M40b_2184,1206,135428.989014
M40b_2184,1292,49462.558350
M40b_2184,1313,20667.655640
M40b_2184,1346,33499.433350
M40b_2184,1420,9237.535736
M40b_2184,1458,69424.893402
M40b_2184,1470,37968.073425
M40b_2184,1508,187536.023926
M40b_2184,1509,331858.154114
M40b_2184,1630,124073.950562
M40b_2184,1693,22633.231079
M40b_2184,1810,66407.738037
M40b_2184,1820,26046.097534
M40b_2184,1832,12003.035843
M40b_2184,1858,32130.906067
M40b_2184,1896,50601.870972
M40b_2184,2000,65684.962402
M40b_2184,2037,55134.271729
M40b_2184,2054,13757.876465
M40b_2184,2092,15956.005371
M40b_2184,2111,65715.926147
M40b_2184,2116,36110.428680
M40b_2184,2128,3128.117950
M40b_2184,2130,6463.027771
M40b_2184,2132,22381.269318
M40b_2184,2136,29266.613739
M40b_2184,2140,2061.659332
M40b_2184,2154,34546.349854
M40b_2184,2160,15345.208984
M40b_2184,2178,20296.579895
M40b_2184,2285,59279.008652
M40b_2184,2290,58127.922607
M40b_2184,2292,9876.257355
M40b_2184,2293,93350.978149
M40b_2184,2336,5512.041626
M40b_2184,2340,18821.083740
M40b_2184,2353,22152.069046
M40b_2184,2376,4656.125793
M40b_2184,2399,131939.895691
M40b_2184,2407,32222.953339
M40b_2184,2410,10911.842163
M40b_2184,2413,58974.054626
M40b_2184,2414,8412.866760
M40b_2184,2435,20043.141510
M40b_2184,2451,25788.059052
M40b_2184,2452,70494.877411
M40b_2184,2453,10981.828979
M40b_2184,2490,98043.943054
M40b_2184,2502,57766.775330
M40b_2184,2508,53741.140656
M40b_2184,2533,42256.304932
M40b_2184,2548,87942.382080
M40b_2184,2567,40120.556519
M40b_2184,2609,40701.925110
M40b_2184,2615,24206.510162
M40b_2184,2616,7919.587463
M40b_2184,2618,32867.606812
M40b_2184,2640,8128.854736
M40b_2184,2647,3240.514252
M40b_2184,2743,20247.559418
M40b_2184,2747,47569.990631
M40b_2184,2775,23407.821167
M40b_2184,2807,5449.979706
M40b_2184,2810,8307.032257
M40b_2184,2811,31404.792114
M40b_2184,2867,36905.371765
M40b_2184,2931,9163.635925
M40b_2184,2977,11422.418854
M40b_2184,2990,8924.447449
M40b_2184,2998,9222.061035
M40b_2184,3021,2674.571869
M40b_2184,3030,1568.405457
M40b_2184,3031,7937.710449
M40b_2184,3038,14473.511627
M40b_2184,3039,6452.101685
M40b_2184,3099,8093.906982
M40b_2184,3100,55727.792175
M40b_2184,3104,4739.396973
M40b_2184,3117,15170.504944
M40b_2184,3174,988.799255
M40b_2184,3184,7789.710144
M40b_2184,3218,1825.500488
M40b_2184,3224,25666.402863
M40b_2184,3228,7847.944214
M40b_2184,3239,2792.708313
M40b_2184,3304,7735.290100
M40b_2184,3321,4487.529907
M40b_2184,3333,9711.559692
M40b_2184,3381,10803.529144
M40b_2184,3403,4549.489502
M40b_2184,3450,4103.973099
M40b_2184,3461,1325.436905
M40b_2184,3476,75901.395813
M40b_2184,3477,12553.486267
M40b_2184,3479,8318.828796
M40b_2184,3483,3736.442505
M40b_2184,3500,5396.293976
M40b_2184,3536,6048.449341
M40b_2184,3549,378.288467
M40b_2184,3559,287.000000
M40b_2184,3573,15065.714905
M40b_2184,3583,1219.605499
M40b_2184,3589,553.159058
M40b_2184,3612,3456.448364
M40b_2184,3615,97366.423676
M40b_2184,3651,3355.348236
M40b_2184,3662,2514.578308
M40b_2184,3676,10085.923950
M40b_2184,3715,3766.919739
M40b_2184,3744,12547.709351
M40b_2184,3745,3883.207825
M40b_2184,3748,4783.166443
M40b_2184,3779,1611.090363
M40b_2184,3780,3460.264038
M40b_2184,3828,2617.455292
M40b_2184,3830,3546.298950
M40b_2184,3835,39176.053101
M40b_2184,3844,5108.236450
M40b_2184,3854,26893.554810
M40b_2184,3861,23743.783325
M40b_2184,3864,422.887756
M40b_2184,3876,884.201141
M40b_2184,3900,17518.815552
M40b_2184,3901,5119.142456
M40b_2184,3910,2589.920532
M40b_2184,3925,2124.945801
M40b_2184,3927,3558.122681
M40b_2184,3933,10266.175568
M40b_2184,3952,3432.848267
M40b_2184,3955,16468.411011
M40b_2184,3965,2975.304718
M40b_2184,3983,434.281647
M40b_2184,3988,2830.680237
M40b_2184,4006,4314.638855
M40b_2184,4011,2360.617676
M40b_2184,4054,5832.993530
M40b_2184,4055,2265.978760
M40b_2184,4103,18305.870605
M40b_2184,4147,2709.626404
M40b_2184,4153,5836.722107
M40b_2184,4163,4437.504456
M40b_2184,4197,53469.532715
M40b_2184,4199,1400.329834
M40b_2184,4200,4297.781525
M40b_2184,4249,4831.015930
M40b_2184,4255,12145.034729
M40b_2184,4349,1152.278320
M40b_2184,4387,19010.873474
M40b_2184,4396,4272.011673
M40b_2184,4397,1109.444489
M40b_2184,4435,70861.922607
M40b_2184,4442,68931.508606
M40b_2184,4448,5345.620422
M40b_2184,4504,22407.682739
M40b_2184,4536,622.000000
M40b_2184,4551,1501.040314
M40b_2184,4557,22953.703064
M40b_2184,4558,5089.130676
M40b_2184,4580,7985.017242
M40b_2184,4589,4613.763916
M40b_2184,4590,2952.566162
M40b_2184,4638,7265.212280
M40b_2184,4642,272722.703369
M40b_2184,4669,4094.961899
M40b_2184,4675,9822.392151
M40b_2184,4692,3633.970825
M40b_2184,4713,705.634338
M40b_2184,4717,3007.294067
M40d_2393,1179,142955.073608
M40d_2393,1352,21293.442429
M40d_2393,1442,34964.867249
M40d_2393,1515,54454.854004
M40d_2393,1744,56537.188843
M40d_2393,1761,27309.688568
M40d_2393,1859,48071.173737
M40d_2393,2023,16140.148346
M40d_2393,2156,32962.405457
M40d_2393,2333,9336.339355
M40d_2393,2344,22292.741089
M40d_2393,2525,18053.157013
M40d_2393,2671,13651.106903
M40d_2393,2714,93259.399109
M40d_2393,2789,36823.784180
M40d_2393,3061,6647.723877
M40d_2393,3093,7463.849060
M40d_2393,3114,1144.858643
M40d_2393,3124,2725.746124
M40d_2393,3139,5168.727325
M40d_2393,3151,9086.313843
M40d_2393,3153,7636.220703
M40d_2393,3334,784.980133
M40d_2393,3349,827.946091
M40d_2393,3352,7409.958435
M40d_2393,3521,2018.335327
M40d_2393,3568,12811.222809
M40d_2393,3581,3837.548584
M40d_2393,3585,5087.990784
M40d_2393,3613,8491.917725
M40d_2393,3972,651117.927246
M40d_2393,4020,18320.392944
M40d_2393,4039,14547.467743
M40d_2393,4040,10052.885529
M40d_2393,4043,1836.699860
M40d_2393,4082,1733.455521
M40d_2393,4297,12079.636871
M40d_2393,4422,423.211426
M40d_2393,4572,1637.064178
M40d_2393,4642,92096.357056
M40d_2393,4650,34239.798096
M40d_2393,4658,15860.017914
M40d_2393,4660,1747.956192
M40d_2393,4672,39452.842163
M40d_2393,4690,1570.378052
N54_1247_MS_NEG,404,220103.778015
N54_1247_MS_NEG,1087,30047.718216
N54_1247_MS_NEG,1516,30533.290344
N54_1247_MS_NEG,1541,59593.484802
N54_1247_MS_NEG,1586,86845.690277
N54_1247_MS_NEG,1681,12789.083984
N54_1247_MS_NEG,1831,1070439.686096
N54_1247_MS_NEG,2166,32608.431763
N54_1247_MS_NEG,2167,8179.762207
N54_1247_MS_NEG,2359,75668.497955
N54_1247_MS_NEG,2418,86576.535095
N54_1247_MS_NEG,2624,9599.334503
N54_1247_MS_NEG,2707,21870.124664
N54_1247_MS_NEG,2756,55300.095154
N54_1247_MS_NEG,2954,8428.017426
N54_1247_MS_NEG,3128,8658.114746
N54_1247_MS_NEG,3139,40081.605957
N54_1247_MS_NEG,3147,7744.930725
N54_1247_MS_NEG,3185,13335.481323
N54_1247_MS_NEG,3256,17354.637817
N54_1247_MS_NEG,3338,9145.846802
N54_1247_MS_NEG,3339,17252.328674
N54_1247_MS_NEG,3386,6811.071045
N54_1247_MS_NEG,3443,1797.013489
N54_1247_MS_NEG,3452,48386.268860
N54_1247_MS_NEG,3461,5716.442352
N54_1247_MS_NEG,3475,2847.724304
N54_1247_MS_NEG,3572,1082.260864
N54_1247_MS_NEG,3671,13919.055786
N54_1247_MS_NEG,3677,15515.883301
N54_1247_MS_NEG,3851,5944.248962
N54_1247_MS_NEG,4079,8698.343109
N54_1247_MS_NEG,4159,12099.099182
N54_1247_MS_NEG,4244,1549.207214
N54_1247_MS_NEG,4277,29746.563690
N54_1247_MS_NEG,4296,98774.179443
N54_1247_MS_NEG,4328,3982.145142
N54_1247_MS_NEG,4356,6229.854248
N54_1247_MS_NEG,4357,7131.260071
N54_1247_MS_NEG,4510,4657.623108
N54_1247_MS_NEG,4631,5853.682220
N54_1247_MS_NEG,4642,59012.327332
N38_2155,521,424680.026459
N38_2155,946,139795.037323
N38_2155,1011,71906.178772
N38_2155,1023,31521.758331
N38_2155,1178,57455.900452
N38_2155,1255,46417.314636
N38_2155,1290,45001.238190
N38_2155,1365,155766.298843
N38_2155,1551,17276.757812
N38_2155,1556,67154.162369
N38_2155,1578,15367.118835
N38_2155,1593,15840.255188
N38_2155,1840,16097.015015
N38_2155,1951,26757.328156
N38_2155,2060,3328.223328
N38_2155,2098,30449.483612
N38_2155,2128,20137.246826
N38_2155,2224,6170.986816
N38_2155,2261,17307.816406
N38_2155,2280,5711.829102
N38_2155,2388,35807.131714
N38_2155,2418,37945.493210
N38_2155,2479,9426.140579
N38_2155,2636,22465.527222
N38_2155,2663,10984.625305
N38_2155,2701,31891.828003
N38_2155,2728,19936.295288
N38_2155,2732,7212.178833
N38_2155,2752,15340.058594
N38_2155,2889,15186.220612
N38_2155,2984,15699.307800
N38_2155,3014,20164.827209
N38_2155,3024,1439.593994
N38_2155,3030,1163.769592
N38_2155,3043,15945.397171
N38_2155,3154,12725.747986
N38_2155,3176,1398.690186
N38_2155,3257,4091.851074
N38_2155,3271,708.518372
N38_2155,3278,4379.132446
N38_2155,3335,3799.240356
N38_2155,3342,31687.753174
N38_2155,3357,10974.159424
N38_2155,3411,6490.159882
N38_2155,3417,7239.766632
N38_2155,3456,1556.262512
N38_2155,3560,1533.093231
N38_2155,3561,4942.926025
N38_2155,3562,1110.986206
N38_2155,3563,12742.278503
N38_2155,3585,591.520264
N38_2155,3589,3086.621521
N38_2155,3627,15506.212677
N38_2155,3642,3888.315308
N38_2155,3656,643.077484
N38_2155,3707,5741.863525
N38_2155,3780,11001.961670
N38_2155,3831,3339.640869
N38_2155,3856,3788.097778
N38_2155,3883,23295.960632
N38_2155,3891,1355.761353
N38_2155,3903,2422.081512
N38_2155,3905,17299.114868
N38_2155,3922,67551.900635
N38_2155,4011,2083.605667
N38_2155,4029,597.000000
N38_2155,4083,11734.046478
N38_2155,4157,15945.397171
N38_2155,4215,10146.825989
N38_2155,4280,1926.076538
N38_2155,4286,1021.924225
N38_2155,4381,26254.420959
N38_2155,4437,3099.730743
N38_2155,4463,5891.297424
N38_2155,4518,11377.210876
N38_2155,4521,12880.314636
N38_2155,4524,9747.758789
N38_2155,4525,2026.081604
N38_2155,4543,805.142914
N38_2155,4560,6454.605225
N38_2155,4583,1632.690857
N38_2155,4636,10707.194824
N38_2155,4642,3337.000671
N38_2155,4694,6700.926758
N38_2155,4710,3327.691162
N13_1546,279,651168.628815
N13_1546,440,225808.672485
N13_1546,496,130237.871674
N13_1546,510,290155.450165
N13_1546,521,371634.934326
N13_1546,593,80589.408356
N13_1546,607,419162.943237
N13_1546,645,124877.301208
N13_1546,664,180251.136841
N13_1546,696,120521.301483
N13_1546,775,89855.145111
N13_1546,776,95905.767120
N13_1546,819,82599.555664
N13_1546,853,47974.685730
N13_1546,861,71163.254700
N13_1546,895,108182.567139
N13_1546,901,182030.147675
N13_1546,962,44089.718994
N13_1546,968,61519.505707
N13_1546,990,408848.833069
N13_1546,1015,45571.824921
N13_1546,1178,64366.774353
N13_1546,1252,136266.707245
N13_1546,1290,47649.827576
N13_1546,1336,122491.838501
N13_1546,1341,91994.576660
N13_1546,1364,321564.389984
N13_1546,1365,128257.022644
N13_1546,1381,73014.625580
N13_1546,1436,72660.638000
N13_1546,1523,21326.253571
N13_1546,1546,23526.999542
N13_1546,1551,23085.155548
N13_1546,1556,53973.657898
N13_1546,1593,31095.627228
N13_1546,1678,12844.518616
N13_1546,1740,19104.856354
N13_1546,1792,21136.820297
N13_1546,1799,29379.084717
N13_1546,1834,27713.124878
N13_1546,1840,15855.573914
N13_1546,1871,126368.384460
N13_1546,1973,63769.774277
N13_1546,2017,16670.417114
N13_1546,2021,10948.067657
N13_1546,2098,36579.004150
N13_1546,2128,20433.883942
N13_1546,2134,28239.947144
N13_1546,2224,6487.108246
N13_1546,2280,2854.312744
N13_1546,2388,33517.593567
N13_1546,2396,9750.595581
N13_1546,2400,15173.548645
N13_1546,2479,17897.012756
N13_1546,2568,48817.593811
N13_1546,2577,8681.942444
N13_1546,2597,23787.108917
N13_1546,2602,28522.532806
N13_1546,2617,35141.610474
N13_1546,2663,10470.500061
N13_1546,2701,26901.211975
N13_1546,2728,2679.504822
N13_1546,2732,56427.629974
N13_1546,2749,34512.102722
N13_1546,2850,3529.064911
N13_1546,2889,20368.903442
N13_1546,2910,21334.106750
N13_1546,2941,24179.045685
N13_1546,2963,101439.708069
N13_1546,2981,35889.769165
N13_1546,2984,5658.284454
N13_1546,2987,26827.524170
N13_1546,3014,4355.774628
N13_1546,3041,10013.664185
N13_1546,3043,13346.774841
N13_1546,3154,7542.877380
N13_1546,3209,1700.308350
N13_1546,3232,10108.009521
N13_1546,3281,1414.500305
N13_1546,3312,3716.867096
N13_1546,3320,151065.607910
N13_1546,3342,17478.739441
N13_1546,3369,38371.273376
N13_1546,3371,1318.178711
N13_1546,3390,8438.734192
N13_1546,3417,2736.385071
N13_1546,3436,114292.843018
N13_1546,3453,599.170898
N13_1546,3502,4538.206314
N13_1546,3519,18460.188477
N13_1546,3537,496.733032
N13_1546,3561,6300.986206
N13_1546,3563,3608.674957
N13_1546,3601,3118.095947
N13_1546,3611,3717.216003
N13_1546,3639,30233.695740
N13_1546,3707,3541.661560
N13_1546,3780,6111.586029
N13_1546,3790,544.856323
N13_1546,3831,854.170898
N13_1546,3883,7526.459717
N13_1546,3885,825.550598
N13_1546,3905,17815.629089
N13_1546,3909,13990.718414
N13_1546,3922,64337.968567
N13_1546,3942,2983.997253
N13_1546,3985,6383.203552
N13_1546,4029,5074.722107
N13_1546,4036,152831.655762
N13_1546,4045,7209.407227
N13_1546,4046,69770.141968
N13_1546,4083,4546.532654
N13_1546,4156,15624.634003
N13_1546,4157,13346.774841
N13_1546,4241,3749.383972
N13_1546,4261,5073.857849
N13_1546,4280,600.478455
N13_1546,4352,14976.748474
N13_1546,4381,33622.638031
N13_1546,4417,55751.097168
N13_1546,4427,3678.235596
N13_1546,4437,2965.595337
N13_1546,4463,3873.312286
N13_1546,4467,1006.353363
N13_1546,4492,72828.460327
N13_1546,4510,14209.500854
N13_1546,4518,10575.961365
N13_1546,4519,1404.291382
N13_1546,4521,13645.121689
N13_1546,4525,1105.446045
N13_1546,4579,36365.122070
N13_1546,4602,665.051392
N13_1546,4624,211504.221191
N13_1546,4629,13919.636810
N13_1546,4636,3378.001160
N13_1546,4642,109008.218262
N13_1546,4657,34931.554688
N13_1546,4686,27232.727478
N13_1546,4703,41119.142822
N13_1545,182,1193499.624329
N13_1545,279,809242.762787
N13_1545,440,361167.839508
N13_1545,464,395027.143860
N13_1545,496,126345.473145
N13_1545,510,255086.202728
N13_1545,521,310063.753540
N13_1545,593,113947.256958
N13_1545,645,189638.421143
N13_1545,664,147184.703278
N13_1545,760,511456.412048
N13_1545,775,96548.523453
N13_1545,776,147105.155945
N13_1545,819,127651.778046
N13_1545,825,19335.406799
N13_1545,853,59249.128860
N13_1545,857,34047.084900
N13_1545,861,53517.067078
N13_1545,895,191358.845886
N13_1545,901,186070.269897
N13_1545,962,85185.846741
N13_1545,963,256528.510590
N13_1545,968,138986.450378
N13_1545,990,311553.609131
N13_1545,1178,32298.536621
N13_1545,1290,35913.870239
N13_1545,1312,17674.727783
N13_1545,1336,149799.685059
N13_1545,1341,139176.785950
N13_1545,1365,141608.471741
N13_1545,1436,40600.398499
N13_1545,1523,33561.021820
N13_1545,1546,55860.355438
N13_1545,1556,57795.653259
N13_1545,1578,18311.221741
N13_1545,1593,19281.171906
N13_1545,1678,13595.382278
N13_1545,1740,21480.847656
N13_1545,1792,21163.952362
N13_1545,1796,14076.460144
N13_1545,1799,24978.113708
N13_1545,1834,20327.700623
N13_1545,1840,9817.496002
N13_1545,1842,21404.247498
N13_1545,1871,139496.843567
N13_1545,1951,41779.994049
N13_1545,1973,38741.099548
N13_1545,2017,28521.829865
N13_1545,2021,14559.909363
N13_1545,2098,19119.947815
N13_1545,2128,17053.161530
N13_1545,2134,30711.586670
N13_1545,2174,99259.590393
N13_1545,2199,157304.250305
N13_1545,2224,4865.603180
N13_1545,2388,30235.641220
N13_1545,2396,25122.756714
N13_1545,2400,23316.822113
N13_1545,2479,17033.814911
N13_1545,2568,23945.106567
N13_1545,2576,15120.340393
N13_1545,2577,12702.574646
N13_1545,2597,28290.167480
N13_1545,2602,31157.960632
N13_1545,2617,9119.815735
N13_1545,2663,8984.210449
N13_1545,2701,20543.114502
N13_1545,2850,6080.497375
N13_1545,2889,16167.489868
N13_1545,2910,27143.407013
N13_1545,2941,20360.367432
N13_1545,2963,125518.008820
N13_1545,2981,26470.959137
N13_1545,2987,48018.338348
N13_1545,3041,3603.611572
N13_1545,3042,3607.421997
N13_1545,3043,11180.331299
N13_1545,3082,4285.553467
N13_1545,3154,8217.300842
N13_1545,3232,12338.351349
N13_1545,3278,3571.159119
N13_1545,3279,2088.140930
N13_1545,3281,1057.759857
N13_1545,3320,36959.896851
N13_1545,3342,11214.162323
N13_1545,3369,33651.926331
N13_1545,3371,2500.695740
N13_1545,3390,4494.861511
N13_1545,3417,4516.736298
N13_1545,3436,54607.183380
N13_1545,3502,2108.459000
N13_1545,3519,4656.289551
N13_1545,3537,994.898422
N13_1545,3561,3907.677155
N13_1545,3563,1270.432617
N13_1545,3601,4831.224060
N13_1545,3611,3387.214996
N13_1545,3613,14738.464539
N13_1545,3623,946.087830
N13_1545,3639,24437.934692
N13_1545,3642,1100.610809
N13_1545,3707,2117.283997
N13_1545,3743,3209.986542
N13_1545,3754,1510.684692
N13_1545,3780,5137.169495
N13_1545,3783,70127.511902
N13_1545,3790,1417.968781
N13_1545,3831,1252.251984
N13_1545,3905,11214.162323
N13_1545,3909,9947.866577
N13_1545,3922,42777.176239
N13_1545,3942,1797.873718
N13_1545,3985,6829.999710
N13_1545,4029,6084.541443
N13_1545,4030,6107.298218
N13_1545,4036,167392.572266
N13_1545,4045,4004.030762
N13_1545,4046,59923.623230
N13_1545,4083,5365.774658
N13_1545,4156,13661.390717
N13_1545,4157,11196.331299
N13_1545,4186,63169.405640
N13_1545,4241,1671.479309
N13_1545,4261,2934.866943
N13_1545,4352,28674.808960
N13_1545,4381,18232.124878
N13_1545,4417,52469.909485
N13_1545,4427,1054.131287
N13_1545,4437,2903.309937
N13_1545,4463,4429.695007
N13_1545,4467,1309.594421
N13_1545,4487,5946.760742
N13_1545,4492,59107.480103
N13_1545,4510,8218.239807
N13_1545,4518,7589.882751
N13_1545,4521,11808.355011
N13_1545,4525,1152.544128
N13_1545,4543,2457.534180
N13_1545,4579,9562.023438
N13_1545,4624,233522.401581
N13_1545,4629,20298.772705
N13_1545,4636,4189.492615
N13_1545,4642,108311.742676
N13_1545,4656,1578.317749
N13_1545,4657,48792.834900
N13_1545,4686,36340.766479
N13_1545,4703,11496.343781
T55_1263_2,521,195090.185760
T55_1263_2,1278,121986.193481
T55_1263_2,1551,37793.759216
T55_1263_2,1560,13277.157990
T55_1263_2,1587,26743.362701
T55_1263_2,1859,27039.280914
T55_1263_2,2128,25733.324524
T55_1263_2,2226,6188.921295
T55_1263_2,2261,13273.226074
T55_1263_2,2300,3374.958649
T55_1263_2,2472,11062.820770
T55_1263_2,2565,3487.052658
T55_1263_2,2610,14686.270630
T55_1263_2,2679,7605.534210
T55_1263_2,2732,5852.529327
T55_1263_2,2758,4497.660095
T55_1263_2,2799,6150.130554
T55_1263_2,2859,3883.739685
T55_1263_2,2930,6707.143646
T55_1263_2,2966,5295.982056
T55_1263_2,2984,4127.185577
T55_1263_2,3013,1952.097275
T55_1263_2,3014,17855.075989
T55_1263_2,3043,6860.214020
T55_1263_2,3069,5949.641479
T55_1263_2,3090,5574.801849
T55_1263_2,3150,9012.804077
T55_1263_2,3161,1227.302917
T55_1263_2,3200,1803.556763
T55_1263_2,3246,997.997314
T55_1263_2,3271,809.964233
T55_1263_2,3342,13213.412292
T55_1263_2,3411,6722.583801
T55_1263_2,3417,8253.194000
T55_1263_2,3428,1811.468506
T55_1263_2,3442,406.669434
T55_1263_2,3449,1087.619629
T55_1263_2,3453,1186.264374
T55_1263_2,3463,2802.599792
T55_1263_2,3481,808.576721
T55_1263_2,3505,2798.451813
T55_1263_2,3589,2409.219727
T55_1263_2,3623,2705.834549
T55_1263_2,3679,8999.403839
T55_1263_2,3707,373.429321
T55_1263_2,3780,5142.403015
T55_1263_2,3806,3939.600616
T55_1263_2,3883,4649.195679
T55_1263_2,3905,3570.732666
T55_1263_2,3922,34391.332275
T55_1263_2,3942,41172.517334
T55_1263_2,3976,10979.352234
T55_1263_2,3983,345.077774
T55_1263_2,3998,5892.470276
T55_1263_2,4045,1534.572937
T55_1263_2,4122,2398.226746
T55_1263_2,4157,6860.214020
T55_1263_2,4174,3113.338226
T55_1263_2,4218,4093.951172
T55_1263_2,4261,9081.243591
T55_1263_2,4262,3172.066956
T55_1263_2,4280,1686.440979
T55_1263_2,4285,945.517639
T55_1263_2,4354,1843.702744
T55_1263_2,4381,2911.685394
T55_1263_2,4461,325.000000
T55_1263_2,4463,7377.839539
T55_1263_2,4474,10975.296692
T55_1263_2,4521,6335.565430
T55_1263_2,4525,811.681763
T55_1263_2,4556,380.000000
T55_1263_2,4564,850.357452
T55_1263_2,4595,4110.261917
T55_1263_2,4676,53780.791260
T55_1263_2,4710,2178.980148
T56_911_2,668,98966.337128
T56_911_2,824,65044.614319
T56_911_2,836,10923.701248
T56_911_2,944,98494.853790
T56_911_2,1303,62062.758698
T56_911_2,1374,57653.769379
T56_911_2,1438,155267.880798
T56_911_2,1475,25236.668793
T56_911_2,1576,13779.311768
T56_911_2,1789,41468.695038
T56_911_2,2015,53430.904770
T56_911_2,2108,10010.882294
T56_911_2,2111,68280.408997
T56_911_2,2138,156378.143646
T56_911_2,2187,28228.508453
T56_911_2,2292,72755.404053
T56_911_2,2410,5716.403076
T56_911_2,2498,6318.471924
T56_911_2,2512,11106.924927
T56_911_2,2636,4636.116852
T56_911_2,2855,39794.659058
T56_911_2,3004,6654.595856
T56_911_2,3014,2611.193359
T56_911_2,3073,3316.047882
T56_911_2,3141,8221.210876
T56_911_2,3254,19825.474854
T56_911_2,3351,1405.222626
T56_911_2,3386,2220.356873
T56_911_2,3388,5329.122803
T56_911_2,3457,4256.648773
T56_911_2,3525,6054.757568
T56_911_2,3560,3601.766815
T56_911_2,3570,4719.170563
T56_911_2,3585,31728.709839
T56_911_2,3589,1397.482330
T56_911_2,3610,10967.220215
T56_911_2,3612,6297.604919
T56_911_2,3642,223998.366119
T56_911_2,3683,6150.044067
T56_911_2,3850,3196.899963
T56_911_2,3910,326889.797852
T56_911_2,3962,1314.923981
T56_911_2,3984,12366.517639
T56_911_2,4073,2468.786636
T56_911_2,4154,4502.811493
T56_911_2,4169,48038.007568
T56_911_2,4173,5392.897202
T56_911_2,4177,649.752686
T56_911_2,4267,4030.783630
T56_911_2,4272,11319.418213
T56_911_2,4273,10911.925323
T56_911_2,4288,3290.980286
T56_911_2,4400,2583.153931
